phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,91.322083,12494.806,4949.13726,99.174055,4949.13726,17443.94326
eval,1,13.322583,1621.037,697.01324,16.507371,697.01324,2318.05024
train,2,91.69662,12690.091,4937.525877,109.367467,4937.525877,17627.616877
eval,2,13.363189,1661.927,703.855019,15.310625,703.855019,2365.782019
train,3,92.074167,12782.338,4975.585798,106.315425,4975.585798,17757.923798
eval,3,13.41437,1620.414,710.756883,15.364333,710.756883,2331.170883
train,4,91.182647,12693.714,4933.20797,115.926088,4933.20797,17626.92197
eval,4,13.379092,1652.68,705.321176,16.92637,705.321176,2358.001176
train,5,92.669831,12857.204,5016.722877,114.175736,5016.722877,17873.926877
eval,5,13.400728,1660.536,710.052941,13.741095,710.052941,2370.588941
train,6,92.327234,12844.678,5007.90563,115.457774,5007.90563,17852.58363
eval,6,13.326574,1631.468,708.698793,14.617835,708.698793,2340.166793
train,7,92.449366,12856.337,5010.681762,115.260885,5010.681762,17867.018762
eval,7,13.421527,1641.135,711.436872,16.595623,711.436872,2352.571872
train,8,91.89809,12798.493,5007.560418,101.884487,5007.560418,17806.053418
eval,8,13.475317,1678.562,718.804105,15.327317,718.804105,2397.366105
train,9,92.586376,12901.161,5037.562619,102.118422,5037.562619,17938.723619
eval,9,13.370883,1653.067,705.193832,16.549163,705.193832,2358.260832
train,10,92.119887,12790.397,5000.246953,112.361667,5000.246953,17790.643953
eval,10,13.377288,1631.683,709.824619,14.519985,709.824619,2341.507619
train,11,92.798582,12873.366,5027.645682,116.505557,5027.645682,17901.011682
eval,11,13.343003,1630.801,705.371572,16.324458,705.371572,2336.172572
train,12,91.186071,12666.458,4973.379446,100.93878,4973.379446,17639.837446
eval,12,13.358165,1653.321,711.912631,15.69003,711.912631,2365.233631
train,13,92.226055,12809.077,4995.314835,116.2074,4995.314835,17804.391835
eval,13,13.420638,1646.591,712.624966,16.527816,712.624966,2359.215966
train,14,92.423543,12839.429,5018.525075,106.831588,5018.525075,17857.954075
eval,14,13.392564,1631.066,706.01546,16.73795,706.01546,2337.08146
train,15,92.431381,12835.039,5030.146072,101.013392,5030.146072,17865.185072
eval,15,13.426834,1662.45,711.20611,13.922482,711.20611,2373.65611
train,16,92.58804,12846.452,5030.526591,109.871714,5030.526591,17876.978591
eval,16,13.386545,1623.783,708.155059,16.573224,708.155059,2331.938059
train,17,92.093486,12832.36,5015.761256,104.238628,5015.761256,17848.121256
eval,17,13.453177,1681.915,715.027338,16.059777,715.027338,2396.942338
train,18,92.353555,12798.947,5014.909555,110.124569,5014.909555,17813.856555
eval,18,13.496053,1658.416,717.547899,15.485298,717.547899,2375.963899
train,19,92.032857,12813.713,5030.662693,95.429102,5030.662693,17844.375693
eval,19,13.252523,1640.361,702.918864,16.046213,702.918864,2343.279864
train,20,93.206348,12958.803,5071.651631,112.441099,5071.651631,18030.454631
eval,20,13.433246,1662.944,712.04034,13.835405,712.04034,2374.98434
train,21,92.036199,12787.474,4995.896439,113.385234,4995.896439,17783.370439
eval,21,13.30601,1636.006,702.370492,16.871427,702.370492,2338.376492
train,22,91.57386,12748.659,4970.445302,110.371688,4970.445302,17719.104302
eval,22,13.38948,1634.859,715.514313,13.862213,715.514313,2350.373313
train,23,91.19764,12719.85,4949.333601,109.260051,4949.333601,17669.183601
eval,23,13.379148,1627.433,705.902703,16.533707,705.902703,2333.335703
train,24,92.738087,12873.638,5030.92423,111.996756,5030.92423,17904.56223
eval,24,13.482053,1668.736,709.378522,16.736363,709.378522,2378.114522
train,25,91.774021,12791.261,4974.404158,114.074774,4974.404158,17765.665158
eval,25,13.335824,1646.524,703.621617,16.665581,703.621617,2350.145617
train,26,92.573973,12877.005,5005.266453,116.811311,5005.266453,17882.271453
eval,26,13.460095,1621.5,712.342754,16.812958,712.342754,2333.842754
train,27,91.972239,12791.874,5003.425545,105.095807,5003.425545,17795.299545
eval,27,13.350787,1641.698,714.868167,15.083311,714.868167,2356.566167
train,28,92.020556,12819.194,5006.438405,107.747098,5006.438405,17825.632405
eval,28,13.36581,1617.974,705.367529,16.324839,705.367529,2323.341529
train,29,92.281526,12837.029,5011.050364,116.013837,5011.050364,17848.079364
eval,29,13.339779,1643.018,706.658768,16.200136,706.658768,2349.676768
train,30,92.066315,12815.258,5004.828961,109.740251,5004.828961,17820.086961
eval,30,13.3216,1651.481,708.470396,14.147462,708.470396,2359.951396
