timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-18T16:26:40,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.29530283715576,0.0016198534083679,4.723251507821613e-05,42.5,269.68615108593053,188.8380904197693,0.0004047901184427,0.0026947707669222,0.0017984289681293,0.0048979898534943,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:27:15,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,69.08799193706363,0.0032737755990424,4.738559490952875e-05,42.5,286.23823054173187,188.8380904197693,0.0008154431975168,0.0054605399239839,0.003623011184955,0.0098989943064559,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:27:50,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,104.0847877669148,0.004948904297362,4.754685486263825e-05,42.5,289.73626886073305,188.8380904197693,0.0012285695444475,0.0082769696771265,0.005458582166926,0.0149641213885001,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:28:25,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,139.3443333809264,0.0066422869901805,4.7668152905956334e-05,42.5,291.4924602291978,188.8380904197693,0.0016447949345825,0.0111317258498147,0.007307922729958,0.0200844435143553,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:29:00,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,174.3683012770489,0.0083312393413245,4.77795521336606e-05,42.5,293.63075857012973,188.8380904197693,0.0020582403381054,0.0139882178572321,0.0091449113138049,0.0251913695091425,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:29:34,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,208.3746145949699,0.0099882084872475,4.793390263330424e-05,42.5,299.1373181350138,188.8380904197693,0.0024596446239693,0.0168135192841383,0.0109284232061334,0.030201587114241,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:30:09,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,243.2013925509528,0.0116725315208071,4.799533176341336e-05,42.5,295.105359011874,188.8380904197693,0.0028708009956634,0.0196684568458636,0.012755257488171,0.0352945153296981,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:30:44,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,278.2129653291777,0.013364299465135,4.8036220919189e-05,42.5,294.6973654077349,188.8380904197693,0.0032840958380984,0.02253428024963,0.0145915788138343,0.0404099549015628,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:31:19,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,313.0754595990293,0.0150474563975485,4.8063353214654896e-05,42.5,294.3320510991673,188.8380904197693,0.0036955720634183,0.025383952529367,0.01641983255605,0.0454993571488354,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
2025-04-18T16:31:54,codecarbon,be6733c8-133e-4dd5-94ca-ebcab6a4d507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,348.02787479711697,0.0167359717695786,4.808802105100016e-05,42.5,294.5659329982308,188.8380904197693,0.004108175203532,0.0282437020393899,0.0182530845964051,0.0506049618393271,Italy,ITA,tuscany,,,Linux-5.15.0-134-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5682411193848,machine,N,1.0
