phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,13.447576,4475.235,700.281168,14.967274,700.281168,5175.516168
eval,1,0.983447,286.274,54.876084,1.692173,54.876084,341.150084
train,2,13.248526,4465.805,687.707615,17.944354,687.707615,5153.512615
eval,2,0.954374,289.972,53.597707,1.583964,53.597707,343.569707
train,3,13.307704,4482.284,695.049002,22.58512,695.049002,5177.333002
eval,3,0.960632,294.493,53.800425,1.630897,53.800425,348.293425
train,4,13.348451,4493.253,696.168298,17.713332,696.168298,5189.421298
eval,4,0.961153,282.326,53.932101,1.641578,53.932101,336.258101
train,5,13.372046,4466.8,705.243329,21.67199,705.243329,5172.043329
eval,5,0.97305,290.309,54.888641,1.39182,54.888641,345.197641
train,6,13.37749,4481.277,701.628404,16.752475,701.628404,5182.905404
eval,6,0.95419,295.096,54.060162,1.385549,54.060162,349.156162
train,7,13.386659,4506.032,709.752312,13.766271,709.752312,5215.784312
eval,7,0.961425,297.341,54.40864,1.299036,54.40864,351.74964
train,8,13.400126,4546.257,707.265975,17.926457,707.265975,5253.522975
eval,8,0.959519,294.757,54.423303,1.153032,54.423303,349.180303
train,9,13.396045,4488.136,714.241826,15.505958,714.241826,5202.377826
eval,9,0.967288,297.28,55.110004,1.076421,55.110004,352.390004
train,10,13.408438,4506.868,710.657112,22.267358,710.657112,5217.525112
eval,10,0.959604,296.006,54.59201,1.576883,54.59201,350.59801
train,11,13.435147,4488.239,714.623825,20.779596,714.623825,5202.862825
eval,11,0.961769,291.095,54.707987,1.647376,54.707987,345.802987
train,12,13.405762,4534.544,710.588008,20.038377,710.588008,5245.132008
eval,12,0.967338,294.493,55.032387,1.550472,55.032387,349.525387
train,13,13.41161,4509.863,715.855421,22.09804,715.855421,5225.718421
eval,13,0.961538,282.789,54.750251,1.457826,54.750251,337.539251
train,14,13.403323,4489.313,712.194599,22.546884,712.194599,5201.507599
eval,14,0.963908,283.667,54.806873,1.646598,54.806873,338.473873
train,15,13.39295,4522.407,716.535363,22.792279,716.535363,5238.942363
eval,15,0.963499,294.572,55.374181,1.513853,55.374181,349.946181
train,16,13.43388,4475.621,715.920862,21.361948,715.920862,5191.541862
eval,16,0.969342,277.453,55.638449,1.445925,55.638449,333.091449
train,17,13.43405,4464.22,717.998238,20.035859,717.998238,5182.218238
eval,17,0.963989,299.165,55.365576,1.465775,55.365576,354.530576
train,18,13.425448,4494.391,717.152808,19.233319,717.152808,5211.543808
eval,18,0.971155,293.919,55.762558,1.145677,55.762558,349.681558
train,19,13.408756,4519.048,722.628721,16.195391,722.628721,5241.676721
eval,19,0.975455,277.451,55.694492,1.234677,55.694492,333.145492
train,20,13.419795,4478.35,722.372555,18.822497,722.372555,5200.722555
eval,20,0.974673,297.641,57.131048,1.223158,57.131048,354.772048
train,21,13.396538,4540.512,722.255633,14.172821,722.255633,5262.767633
eval,21,0.957331,297.582,55.490966,1.187912,55.490966,353.072966
train,22,13.40866,4550.845,725.245621,15.898073,725.245621,5276.090621
eval,22,0.966602,293.339,56.786599,1.505781,56.786599,350.125599
train,23,13.402054,4502.884,723.808989,13.629178,723.808989,5226.692989
eval,23,0.974097,290.74,55.902657,1.151979,55.902657,346.642657
train,24,13.412863,4494.345,725.484165,15.965041,725.484165,5219.829165
eval,24,0.960694,294.29,56.665191,1.452394,56.665191,350.955191
train,25,13.407835,4526.454,724.980193,14.161621,724.980193,5251.434193
eval,25,0.975736,288.837,56.097639,1.359656,56.097639,344.934639
train,26,13.400329,4519.184,728.675421,16.167072,728.675421,5247.859421
eval,26,0.957295,298.513,55.729082,1.06748,55.729082,354.242082
train,27,13.403547,4489.471,720.434636,17.786831,720.434636,5209.905636
eval,27,0.965012,297.219,55.523862,1.635047,55.523862,352.742862
train,28,13.407035,4496.102,724.337785,17.629551,724.337785,5220.439785
eval,28,0.960502,289.755,55.393361,1.535351,55.393361,345.148361
train,29,13.403221,4528.163,719.841329,21.421881,719.841329,5248.004329
eval,29,0.963794,290.774,55.474838,1.637855,55.474838,346.248838
train,30,13.39287,4534.179,722.20493,18.451331,722.20493,5256.38393
eval,30,0.973858,293.099,56.021944,1.453019,56.021944,349.120944
