ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,vgg16,fashionmnist,1,1001,1,0.521362,,nan,81.95
Java/DL4J,vgg16,fashionmnist,1,1001,2,0.399049,,nan,87.44
Java/DL4J,vgg16,fashionmnist,1,1001,3,0.293883,,nan,89.43
Java/DL4J,vgg16,fashionmnist,1,1001,4,0.256173,,nan,90.29
Java/DL4J,vgg16,fashionmnist,1,1001,5,0.215698,,nan,90.94
Java/DL4J,vgg16,fashionmnist,1,1001,6,0.355473,,nan,91.35
Java/DL4J,vgg16,fashionmnist,1,1001,7,0.072913,,nan,90.16
Java/DL4J,vgg16,fashionmnist,1,1001,8,0.094123,,nan,91.98
Java/DL4J,vgg16,fashionmnist,1,1001,9,0.112764,,nan,91.6
Java/DL4J,vgg16,fashionmnist,1,1001,10,0.116028,,nan,91.26
Java/DL4J,vgg16,fashionmnist,1,1001,11,0.071432,,nan,92.33
Java/DL4J,vgg16,fashionmnist,1,1001,12,0.143627,,nan,92.51
Java/DL4J,vgg16,fashionmnist,1,1001,13,0.108627,,nan,92.56
Java/DL4J,vgg16,fashionmnist,1,1001,14,0.164566,,nan,91.93
Java/DL4J,vgg16,fashionmnist,1,1001,15,0.029753,,nan,92.48
Java/DL4J,vgg16,fashionmnist,1,1001,16,0.05486,,nan,92.65
Java/DL4J,vgg16,fashionmnist,1,1001,17,0.028238,,nan,92.13
Java/DL4J,vgg16,fashionmnist,1,1001,18,0.02076,,nan,92.13
Java/DL4J,vgg16,fashionmnist,1,1001,19,0.117564,,nan,92.4
Java/DL4J,vgg16,fashionmnist,1,1001,20,0.023706,,nan,92.72
Java/DL4J,vgg16,fashionmnist,1,1001,21,0.098522,,nan,92.94
Java/DL4J,vgg16,fashionmnist,1,1001,22,0.014983,,nan,93.02
Java/DL4J,vgg16,fashionmnist,1,1001,23,0.04444,,nan,92.57
Java/DL4J,vgg16,fashionmnist,1,1001,24,0.045738,,nan,92.67
Java/DL4J,vgg16,fashionmnist,1,1001,25,0.002277,,nan,92.94
Java/DL4J,vgg16,fashionmnist,1,1001,26,0.017569,,nan,92.66
Java/DL4J,vgg16,fashionmnist,1,1001,27,0.006146,,nan,92.63
Java/DL4J,vgg16,fashionmnist,1,1001,28,0.026743,,nan,92.8
Java/DL4J,vgg16,fashionmnist,1,1001,29,0.00022,,nan,92.64
Java/DL4J,vgg16,fashionmnist,1,1001,30,0.039881,,nan,92.44
