phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,8.852996,2942.604,470.934325,10.964476,470.934325,3413.538325
eval,1,0.941091,134.97,51.263813,1.260311,51.263813,186.233813
train,2,8.478185,2877.857,456.362294,16.37394,456.362294,3334.219294
eval,2,0.94073,140.362,51.321793,1.139574,51.321793,191.683793
train,3,8.485509,2885.628,450.948145,12.027911,450.948145,3336.576145
eval,3,0.940718,144.282,51.246984,1.405766,51.246984,195.528984
train,4,8.51711,2873.451,451.27604,11.081046,451.27604,3324.72704
eval,4,0.94706,145.126,52.957619,1.21147,52.957619,198.083619
train,5,8.520085,2868.377,452.60109,10.704906,452.60109,3320.97809
eval,5,0.932028,142.629,50.874933,1.264858,50.874933,193.503933
train,6,8.539366,2887.317,454.327792,11.718037,454.327792,3341.644792
eval,6,0.956194,154.768,52.01443,1.28509,52.01443,206.78243
train,7,8.544272,2909.063,460.636167,13.140967,460.636167,3369.699167
eval,7,0.941427,148.231,51.830434,1.264202,51.830434,200.061434
train,8,8.54913,2895.883,455.696206,12.001439,455.696206,3351.579206
eval,8,0.947775,157.833,52.291073,1.124225,52.291073,210.124073
train,9,8.564065,2918.165,462.600375,15.746363,462.600375,3380.765375
eval,9,0.945536,149.35,52.481646,1.027657,52.481646,201.831646
train,10,8.568514,2896.05,461.992374,16.385795,461.992374,3358.042374
eval,10,0.950388,156.646,52.3518,1.143221,52.3518,208.9978
train,11,8.580835,2906.525,460.961955,14.123736,460.961955,3367.486955
eval,11,0.946308,142.967,52.790315,0.965099,52.790315,195.757315
train,12,8.571015,2909.621,464.17143,12.719572,464.17143,3373.79243
eval,12,0.938087,151.036,51.800666,1.219038,51.800666,202.836666
train,13,8.583928,2920.306,462.318652,16.394706,462.318652,3382.624652
eval,13,0.933129,157.098,51.358703,1.449831,51.358703,208.456703
train,14,8.58818,2915.067,467.801247,16.33613,467.801247,3382.868247
eval,14,0.944171,146.476,52.16196,1.25941,52.16196,198.63796
train,15,8.594823,2923.763,462.206443,11.67562,462.206443,3385.969443
eval,15,0.955745,146.636,52.845533,0.968898,52.845533,199.481533
train,16,8.594696,2926.807,466.258007,12.657396,466.258007,3393.065007
eval,16,0.950768,148.371,53.393571,1.156389,53.393571,201.764571
train,17,8.602166,2901.44,466.200714,17.870505,466.200714,3367.640714
eval,17,0.932504,149.211,51.539952,1.183563,51.539952,200.750952
train,18,8.597053,2910.44,463.734471,11.819518,463.734471,3374.174471
eval,18,0.94466,153.355,52.179583,1.310113,52.179583,205.534583
train,19,8.597466,2933.053,469.651768,16.261275,469.651768,3402.704768
eval,19,0.941054,155.27,52.002621,1.236127,52.002621,207.272621
train,20,8.590996,2936.061,465.193472,16.20569,465.193472,3401.254472
eval,20,0.936635,159.025,51.881731,1.408497,51.881731,210.906731
train,21,8.590416,2922.503,471.868237,15.736491,471.868237,3394.371237
eval,21,0.940686,146.872,52.326655,1.252437,52.326655,199.198655
train,22,8.607847,2915.567,467.659684,13.440788,467.659684,3383.226684
eval,22,0.944243,148.6,52.306011,1.503508,52.306011,200.906011
train,23,8.602321,2910.141,468.531053,10.698024,468.531053,3378.672053
eval,23,0.933823,150.222,53.102021,0.96873,53.102021,203.324021
train,24,8.609786,2894.222,470.544422,14.27575,470.544422,3364.766422
eval,24,0.947756,150.534,52.800126,1.210768,52.800126,203.334126
train,25,8.59394,2900.603,471.215683,20.76864,471.215683,3371.818683
eval,25,0.952072,154.261,52.78618,1.134829,52.78618,207.04718
train,26,8.593501,2935.728,474.521129,16.262739,474.521129,3410.249129
eval,26,0.960493,154.588,53.268379,1.183777,53.268379,207.856379
train,27,8.595008,2937.003,468.70092,16.301403,468.70092,3405.70392
eval,27,0.955877,155.006,53.108383,1.421344,53.108383,208.114383
train,28,8.589798,2917.454,471.472597,14.574594,471.472597,3388.926597
eval,28,0.931323,157.875,52.241531,1.01722,52.241531,210.116531
train,29,8.594757,2921.637,470.300904,12.833947,470.300904,3391.937904
eval,29,0.951197,156.134,53.277228,1.066412,53.277228,209.411228
train,30,8.597878,2938.682,471.506958,16.561644,471.506958,3410.188958
eval,30,0.946147,155.653,54.175085,1.038642,54.175085,209.828085
