ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
R/torch,vgg16,cifar100,3,1003,1,4.387954,,4.122885,4.57
R/torch,vgg16,cifar100,3,1003,2,4.059479,,3.957955,7.19
R/torch,vgg16,cifar100,3,1003,3,3.863703,,3.681777,11.41
R/torch,vgg16,cifar100,3,1003,4,3.636019,,3.452325,14.98
R/torch,vgg16,cifar100,3,1003,5,3.433016,,3.287338,19.13
R/torch,vgg16,cifar100,3,1003,6,3.225912,,3.119891,21.39
R/torch,vgg16,cifar100,3,1003,7,3.007035,,2.969644,24.84
R/torch,vgg16,cifar100,3,1003,8,2.793402,,2.839932,27.77
R/torch,vgg16,cifar100,3,1003,9,2.59067,,2.695349,30.17
R/torch,vgg16,cifar100,3,1003,10,2.401909,,2.72865,30.56
R/torch,vgg16,cifar100,3,1003,11,2.21095,,2.667061,32.16
R/torch,vgg16,cifar100,3,1003,12,2.011048,,2.815837,30.99
R/torch,vgg16,cifar100,3,1003,13,1.822451,,2.664777,34.61
R/torch,vgg16,cifar100,3,1003,14,1.610418,,2.882789,34.37
R/torch,vgg16,cifar100,3,1003,15,1.417838,,2.945099,34.18
R/torch,vgg16,cifar100,3,1003,16,1.232648,,3.032386,34.62
R/torch,vgg16,cifar100,3,1003,17,1.064515,,3.223199,34.78
R/torch,vgg16,cifar100,3,1003,18,0.930522,,3.489763,34.17
R/torch,vgg16,cifar100,3,1003,19,0.79004,,3.706215,33.74
R/torch,vgg16,cifar100,3,1003,20,0.69744,,3.970527,33.91
R/torch,vgg16,cifar100,3,1003,21,0.584773,,4.071656,34.82
R/torch,vgg16,cifar100,3,1003,22,0.504773,,4.170373,34.89
R/torch,vgg16,cifar100,3,1003,23,0.446969,,4.373756,34.95
R/torch,vgg16,cifar100,3,1003,24,0.385048,,4.463537,34.18
R/torch,vgg16,cifar100,3,1003,25,0.367513,,4.791413,33.81
R/torch,vgg16,cifar100,3,1003,26,0.336026,,4.949617,34.65
R/torch,vgg16,cifar100,3,1003,27,0.295003,,4.974807,35.25
R/torch,vgg16,cifar100,3,1003,28,0.274188,,5.05498,35.97
R/torch,vgg16,cifar100,3,1003,29,0.244993,,5.407787,34.88
R/torch,vgg16,cifar100,3,1003,30,0.233755,,5.493009,35.14
