ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
R/torch,vgg16,tinyimagenet,1,1001,1,5.173035,,5.0771,1.05
R/torch,vgg16,tinyimagenet,1,1001,2,4.995417,,4.838097,3.05
R/torch,vgg16,tinyimagenet,1,1001,3,4.742303,,4.54102,4.84
R/torch,vgg16,tinyimagenet,1,1001,4,4.498058,,4.337108,7.18
R/torch,vgg16,tinyimagenet,1,1001,5,4.270141,,4.177472,9.7
R/torch,vgg16,tinyimagenet,1,1001,6,4.054073,,3.98937,12.43
R/torch,vgg16,tinyimagenet,1,1001,7,3.872596,,3.873624,14.3
R/torch,vgg16,tinyimagenet,1,1001,8,3.703763,,3.837901,14.97
R/torch,vgg16,tinyimagenet,1,1001,9,3.524016,,3.86573,15.64
R/torch,vgg16,tinyimagenet,1,1001,10,3.31995,,3.827802,16.63
R/torch,vgg16,tinyimagenet,1,1001,11,3.106541,,3.942889,16.14
R/torch,vgg16,tinyimagenet,1,1001,12,2.866602,,4.037656,16.92
R/torch,vgg16,tinyimagenet,1,1001,13,2.614862,,4.188056,16.88
R/torch,vgg16,tinyimagenet,1,1001,14,2.351327,,4.409337,16.28
R/torch,vgg16,tinyimagenet,1,1001,15,2.104101,,4.835219,15.83
R/torch,vgg16,tinyimagenet,1,1001,16,1.858529,,5.372446,14.97
R/torch,vgg16,tinyimagenet,1,1001,17,1.633768,,5.648591,15.26
R/torch,vgg16,tinyimagenet,1,1001,18,1.435247,,5.934577,15.39
R/torch,vgg16,tinyimagenet,1,1001,19,1.255724,,6.889875,15.02
R/torch,vgg16,tinyimagenet,1,1001,20,1.107812,,7.281843,15.41
R/torch,vgg16,tinyimagenet,1,1001,21,0.976848,,7.989827,14.63
R/torch,vgg16,tinyimagenet,1,1001,22,0.868155,,8.325995,14.66
R/torch,vgg16,tinyimagenet,1,1001,23,0.779929,,8.312135,14.56
R/torch,vgg16,tinyimagenet,1,1001,24,0.704445,,9.061214,15.3
R/torch,vgg16,tinyimagenet,1,1001,25,0.6335,,9.748914,14.65
R/torch,vgg16,tinyimagenet,1,1001,26,0.588117,,9.561666,14.76
R/torch,vgg16,tinyimagenet,1,1001,27,0.541629,,9.773539,14.7
R/torch,vgg16,tinyimagenet,1,1001,28,0.5161,,10.050319,15.13
R/torch,vgg16,tinyimagenet,1,1001,29,0.464558,,10.894706,14.91
R/torch,vgg16,tinyimagenet,1,1001,30,0.434113,,10.571834,14.97
