ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,1,5.123826503753662,1.121358871459961,4.952844142913818,2.043269157409668
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,2,4.824107646942139,3.0149648189544678,4.63802433013916,4.487179756164551
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,3,4.449280261993408,6.256002426147461,4.355228424072266,7.161458492279053
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,4,4.200331211090088,8.899847984313965,4.14981746673584,9.725561141967773
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,5,4.019315719604492,11.180578231811523,3.988102436065674,12.309696197509766
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,6,3.831890344619751,13.942461967468262,3.8500261306762695,14.503204345703125
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,7,3.6312901973724365,17.231515884399414,3.7261252403259277,16.596553802490234
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,8,3.430877923965454,20.53457260131836,3.6258225440979004,18.64984130859375
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,9,3.2511374950408936,23.593551635742188,3.5513157844543457,20.222354888916016
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,10,3.062600612640381,26.75156021118164,3.5710527896881104,20.803285598754883
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,11,2.875565528869629,30.169654846191406,3.635357141494751,20.873397827148438
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,12,2.670836925506592,33.44070053100586,3.6798033714294434,20.84334945678711
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,13,2.4562885761260986,37.822105407714844,3.8284900188446045,21.23397445678711
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,14,2.2245681285858154,42.13748550415039,3.9800031185150146,20.352563858032227
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,15,2.0051379203796387,46.415855407714844,4.19489860534668,19.381010055541992
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,16,1.7899760007858276,51.10535430908203,4.589799880981445,19.300880432128906
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,17,1.5787824392318726,56.182979583740234,4.759825706481934,18.86017608642578
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,18,1.3887344598770142,60.50336456298828,5.208020210266113,19.320913314819336
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,19,1.2264236211776733,64.5096435546875,5.669281959533691,18.269229888916016
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,20,1.075271487236023,68.41289520263672,6.174099445343018,17.9587345123291
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,21,0.9513024091720581,71.82598876953125,6.16555643081665,17.748397827148438
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,22,0.8468525409698486,74.64488983154297,6.735676288604736,18.098957061767578
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,23,0.761506974697113,76.74755859375,7.147052764892578,18.419471740722656
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,24,0.6865265965461731,78.91525268554688,7.032933235168457,18.21915054321289
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,25,0.6357558369636536,80.36471557617188,7.352558135986328,18.149038314819336
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,26,0.580182671546936,81.89620971679688,7.666840553283691,17.798477172851562
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,27,0.529321551322937,83.42769622802734,8.329206466674805,16.776844024658203
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,28,0.4891155958175659,84.68710327148438,8.235885620117188,18.229167938232422
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,29,0.4624798893928528,85.40032958984375,8.135111808776855,18.11899185180664
Python/JAX,vgg16,tinyimagenet,1,1001,fp32,30,0.4351819157600403,86.09854888916016,8.538164138793945,17.097354888916016
