phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,12.960744,4004.032,764.099294,18.120202,764.099294,4768.131294
eval,1,1.420322,327.503,91.986866,2.504265,91.986866,419.489866
train,2,10.088233,3414.723,551.7455,10.259784,551.7455,3966.4685
eval,2,0.755213,167.338,41.39944,0.930616,41.39944,208.73744
train,3,10.126109,3441.529,552.965498,9.829463,552.965498,3994.494498
eval,3,0.743841,181.993,41.935346,0.720696,41.935346,223.928346
train,4,10.148995,3466.467,555.870026,10.212927,555.870026,4022.337026
eval,4,0.721396,154.942,39.900494,0.832462,39.900494,194.842494
train,5,10.156321,3508.865,556.615426,10.341507,556.615426,4065.480426
eval,5,0.69468,165.367,38.580509,1.108433,38.580509,203.947509
train,6,10.181756,3456.213,562.155362,10.296098,562.155362,4018.368362
eval,6,0.762333,187.018,41.477286,1.055518,41.477286,228.495286
train,7,10.181674,3486.283,553.142659,13.004713,553.142659,4039.425659
eval,7,0.697143,161.137,38.646683,1.033455,38.646683,199.783683
train,8,10.175529,3480.254,561.505309,12.908527,561.505309,4041.759309
eval,8,0.688162,162.871,38.227409,1.022621,38.227409,201.098409
train,9,10.186787,3459.385,558.055537,12.765164,558.055537,4017.440537
eval,9,0.735922,176.343,40.73294,0.912581,40.73294,217.07594
train,10,10.186448,3480.952,564.980074,13.077479,564.980074,4045.932074
eval,10,0.725772,167.909,40.356174,1.027962,40.356174,208.265174
train,11,10.194068,3463.534,566.751925,10.559131,566.751925,4030.285925
eval,11,0.688345,175.615,38.821601,0.813877,38.821601,214.436601
train,12,10.210777,3494.959,571.972129,10.964628,571.972129,4066.931129
eval,12,0.728773,169.385,40.898581,0.767707,40.898581,210.283581
train,13,10.225107,3525.633,568.616026,11.493744,568.616026,4094.249026
eval,13,0.731594,191.982,41.072521,0.958889,41.072521,233.054521
train,14,10.203409,3469.214,566.357796,13.483876,566.357796,4035.571796
eval,14,0.714676,179.794,40.244516,0.878129,40.244516,220.038516
train,15,10.208199,3500.89,567.288991,13.458472,567.288991,4068.178991
eval,15,0.708219,170.558,39.635066,1.100987,39.635066,210.193066
train,16,10.199676,3499.468,564.934392,12.84391,564.934392,4064.402392
eval,16,0.719527,176.157,41.273515,1.039924,41.273515,217.430515
train,17,10.207255,3513.732,566.078056,12.784617,566.078056,4079.810056
eval,17,0.704348,166.209,39.878156,0.97465,39.878156,206.087156
train,18,10.203768,3531.73,566.599314,13.087916,566.599314,4098.329314
eval,18,0.687248,174.715,38.930573,1.096059,38.930573,213.645573
train,19,10.221918,3483.793,570.721645,12.703292,570.721645,4054.514645
eval,19,0.707106,186.842,39.653696,0.957562,39.653696,226.495696
train,20,10.216803,3498.482,569.199797,13.793873,569.199797,4067.681797
eval,20,0.695125,189.58,39.24031,0.974238,39.24031,228.82031
train,21,10.215892,3498.999,571.781512,13.36497,571.781512,4070.780512
eval,21,0.681962,155.604,38.378844,1.055335,38.378844,193.982844
train,22,10.208988,3480.632,570.021913,13.408258,570.021913,4050.653913
eval,22,0.693095,164.557,39.007367,0.988108,39.007367,203.564367
train,23,10.234972,3510.646,573.838442,13.137489,573.838442,4084.484442
eval,23,0.726285,179.255,40.855249,1.055686,40.855249,220.110249
train,24,10.218217,3540.159,570.612505,13.503269,570.612505,4110.771505
eval,24,0.693579,167.723,39.041941,1.02224,39.041941,206.764941
train,25,10.222099,3523.278,573.755088,13.093333,573.755088,4097.033088
eval,25,0.744881,196.27,41.989772,1.040946,41.989772,238.259772
train,26,10.215974,3504.608,572.950655,12.56687,572.950655,4077.558655
eval,26,0.698999,182.712,39.407722,1.019265,39.407722,222.119722
train,27,10.2119,3459.414,575.58617,13.352642,575.58617,4035.00017
eval,27,0.702072,168.261,39.915569,1.203063,39.915569,208.176569
train,28,10.237317,3509.805,576.168812,11.720204,576.168812,4085.973812
eval,28,0.719554,176.496,40.966616,0.932645,40.966616,217.462616
train,29,10.23672,3540.392,577.477918,10.997463,577.477918,4117.869918
eval,29,0.721895,169.909,41.466591,0.846468,41.466591,211.375591
train,30,10.221817,3472.083,575.18255,11.329844,575.18255,4047.26555
eval,30,0.708461,187.455,39.858763,1.134158,39.858763,227.313763
