ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,1,5.167956829071045,1.0213267803192139,5.015739440917969,1.8930288553237915
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,2,4.905514717102051,2.38676381111145,4.800309181213379,3.034855842590332
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,3,4.605926990509033,4.763524055480957,4.436025619506836,6.3000807762146
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,4,4.258067607879639,8.5707426071167,4.119693279266357,11.007612228393555
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,5,3.9959518909454346,12.03685188293457,3.9756293296813965,12.029247283935547
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,6,3.780404806137085,15.13984489440918,3.7753851413726807,16.205928802490234
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,7,3.5874154567718506,18.380882263183594,3.708202362060547,17.147436141967773
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,8,3.3993935585021973,21.301816940307617,3.6353354454040527,18.309295654296875
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,9,3.220963954925537,24.263765335083008,3.563669204711914,20.162260055541992
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,10,3.0343480110168457,27.36975860595703,3.583843946456909,20.733173370361328
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,11,2.8391616344451904,30.695823669433594,3.630458116531372,20.572917938232422
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,12,2.614983320236206,34.94918441772461,3.7262070178985596,21.163862228393555
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,13,2.3778679370880127,39.18253707885742,3.8606646060943604,20.763221740722656
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,14,2.134986400604248,44.16513442993164,4.125460624694824,20.352563858032227
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,15,1.8751544952392578,49.57586669921875,4.372591495513916,20.07211685180664
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,16,1.6487277746200562,54.3734016418457,4.574398517608643,19.54126739501953
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,17,1.4161362648010254,59.835147857666016,5.103921413421631,19.200721740722656
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,18,1.2246694564819336,64.71270751953125,5.503314971923828,19.050479888916016
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,19,1.0656166076660156,68.61195373535156,5.901946544647217,18.559696197509766
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,20,0.9288816452026367,72.20110321044922,6.3392333984375,18.529647827148438
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,21,0.8222889304161072,75.1120376586914,6.53164529800415,18.068910598754883
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,22,0.7130590677261353,78.0929946899414,7.217505931854248,18.098957061767578
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,23,0.646980345249176,79.86555480957031,7.375762939453125,18.008813858032227
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,24,0.5836814045906067,81.6911392211914,7.544534683227539,17.778446197509766
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,25,0.5367710590362549,83.23463439941406,7.914748668670654,18.038862228393555
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,26,0.4867232143878937,84.66209411621094,8.140617370605469,17.938701629638672
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,27,0.4532659947872162,85.81946563720703,8.780691146850586,17.548076629638672
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,28,0.4275355637073517,86.4256591796875,8.393802642822266,17.037260055541992
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,29,0.3902357816696167,87.52301025390625,8.989885330200195,17.47796630859375
Python/JAX,vgg16,tinyimagenet,4,1004,fp32,30,0.37382611632347107,88.08118438720703,8.858490943908691,17.638221740722656
