phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,14.476099,2745.971,778.892993,22.777585,778.892993,3524.863993
eval,1,0.93049,144.566,51.056518,1.013742,51.056518,195.622518
train,2,7.049683,1792.261,419.631405,11.164583,419.631405,2211.892405
eval,2,0.729154,102.58,41.506323,0.80663,41.506323,144.086323
train,3,6.870298,1802.186,405.462003,10.857165,405.462003,2207.648003
eval,3,0.698316,91.702,39.627269,0.718484,39.627269,131.329269
train,4,6.87204,1818.95,406.670253,10.6667,406.670253,2225.620253
eval,4,0.72243,97.586,40.9621,1.012384,40.9621,138.5481
train,5,6.986855,1855.238,416.370069,12.225076,416.370069,2271.608069
eval,5,0.720574,97.801,40.733397,1.10088,40.733397,138.534397
train,6,7.051639,1843.503,415.065464,11.802429,415.065464,2258.568464
eval,6,0.713854,90.216,40.467802,0.98173,40.467802,130.683802
train,7,6.946226,1834.164,408.98628,12.419768,408.98628,2243.15028
eval,7,0.69012,95.707,39.452961,0.957882,39.452961,135.159961
train,8,6.94902,1808.075,409.033824,12.943575,409.033824,2217.108824
eval,8,0.713016,89.178,40.337117,0.944608,40.337117,129.515117
train,9,6.932525,1828.31,407.73488,12.178188,407.73488,2236.04488
eval,9,0.699809,98.664,39.579054,1.216688,39.579054,138.243054
train,10,6.848101,1823.76,410.303625,11.655114,410.303625,2234.063625
eval,10,0.690824,96.227,39.300183,0.987407,39.300183,135.527183
train,11,6.904398,1848.399,408.748118,11.482133,408.748118,2257.147118
eval,11,0.68284,96.104,38.896914,1.008066,38.896914,135.000914
train,12,6.982658,1844.467,409.149465,13.790562,409.149465,2253.616465
eval,12,0.71523,104.018,41.746819,1.06037,41.746819,145.764819
train,13,6.942448,1861.025,412.271405,11.686163,412.271405,2273.296405
eval,13,0.734387,95.62,41.734612,0.772421,41.734612,137.354612
train,14,6.915852,1842.509,407.932487,13.05273,407.932487,2250.441487
eval,14,0.729584,104.583,41.484809,1.121936,41.484809,146.067809
train,15,6.946361,1863.938,413.439404,13.518679,413.439404,2277.377404
eval,15,0.727046,96.795,41.408533,1.015877,41.408533,138.203533
train,16,6.931951,1850.416,410.583487,11.388876,410.583487,2260.999487
eval,16,0.713468,101.414,40.660205,1.037605,40.660205,142.074205
train,17,6.929608,1852.084,412.198303,12.230569,412.198303,2264.282303
eval,17,0.734694,97.811,41.8761,0.817005,41.8761,139.6871
train,18,6.891676,1846.476,413.419752,11.463732,413.419752,2259.895752
eval,18,0.73186,96.586,41.688731,0.90573,41.688731,138.274731
train,19,7.048713,1873.363,417.299815,12.076417,417.299815,2290.662815
eval,19,0.733955,102.734,41.765907,0.868821,41.765907,144.499907
train,20,6.840658,1817.985,407.103336,13.055417,407.103336,2225.088336
eval,20,0.737645,105.706,42.285106,0.838061,42.285106,147.991106
train,21,7.09094,1888.247,422.117743,9.356038,422.117743,2310.364743
eval,21,0.725666,103.956,41.308792,1.222043,41.308792,145.264792
train,22,7.028899,1869.278,416.542363,11.460437,416.542363,2285.820363
eval,22,0.716004,99.201,40.668108,1.065451,40.668108,139.869108
train,23,6.958142,1835.946,420.360265,11.802948,420.360265,2256.306265
eval,23,0.716977,103.474,40.897604,1.121586,40.897604,144.371604
train,24,6.945479,1855.766,410.572838,12.613727,410.572838,2266.338838
eval,24,0.696133,96.539,39.777179,1.111606,39.777179,136.316179
train,25,6.941524,1855.434,410.61698,12.589941,410.61698,2266.05098
eval,25,0.711203,104.092,41.283434,1.142657,41.283434,145.375434
train,26,7.029922,1874.711,415.738235,12.325397,415.738235,2290.449235
eval,26,0.698722,100.863,39.889325,1.102101,39.889325,140.752325
train,27,6.880541,1826.995,407.873148,12.835487,407.873148,2234.868148
eval,27,0.693583,89.654,39.555251,0.96075,39.555251,129.209251
train,28,7.027677,1871.789,422.926432,12.176235,422.926432,2294.715432
eval,28,0.698056,89.871,39.802476,1.141802,39.802476,129.673476
train,29,6.961466,1855.115,413.7319,12.571661,413.7319,2268.8469
eval,29,0.730702,93.845,41.736352,0.800404,41.736352,135.581352
train,30,6.998402,1883.338,417.075844,11.620142,417.075844,2300.413844
eval,30,0.699459,88.65,41.067533,1.094411,41.067533,129.717533
