ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,vgg16,cifar100,3,1003,fp32,1,4.603901246643066,4.605203630065918,1.0
Python/PyTorch,vgg16,cifar100,3,1003,fp32,2,4.571527469329834,4.376311366271973,1.98
Python/PyTorch,vgg16,cifar100,3,1003,fp32,3,4.278955376586914,4.176298260498047,3.37
Python/PyTorch,vgg16,cifar100,3,1003,fp32,4,4.050167335357666,3.9014340091705324,7.06
Python/PyTorch,vgg16,cifar100,3,1003,fp32,5,3.797702558517456,3.678567933654785,10.26
Python/PyTorch,vgg16,cifar100,3,1003,fp32,6,3.564874411087036,3.4553779750823974,14.92
Python/PyTorch,vgg16,cifar100,3,1003,fp32,7,3.3372563439941407,3.2539888984680174,18.2
Python/PyTorch,vgg16,cifar100,3,1003,fp32,8,3.109901297836304,3.078380582046509,22.01
Python/PyTorch,vgg16,cifar100,3,1003,fp32,9,2.894136431655884,2.9884798851013183,24.4
Python/PyTorch,vgg16,cifar100,3,1003,fp32,10,2.6662539558410643,2.941730446243286,26.33
Python/PyTorch,vgg16,cifar100,3,1003,fp32,11,2.410643972930908,2.8489379734039306,29.1
Python/PyTorch,vgg16,cifar100,3,1003,fp32,12,2.1563062940979005,2.8676698795318605,30.79
Python/PyTorch,vgg16,cifar100,3,1003,fp32,13,1.8800060237884522,2.9619730491638183,31.42
Python/PyTorch,vgg16,cifar100,3,1003,fp32,14,1.618775096092224,3.1372141860961915,32.17
Python/PyTorch,vgg16,cifar100,3,1003,fp32,15,1.386850602645874,3.3027044513702393,32.22
Python/PyTorch,vgg16,cifar100,3,1003,fp32,16,1.1614953452301024,3.5882127231597902,32.79
Python/PyTorch,vgg16,cifar100,3,1003,fp32,17,0.9478907139587402,3.7993697971343994,32.14
Python/PyTorch,vgg16,cifar100,3,1003,fp32,18,0.7929436967277527,4.23692571144104,33.14
Python/PyTorch,vgg16,cifar100,3,1003,fp32,19,0.6672663307762146,4.377377115249634,33.47
Python/PyTorch,vgg16,cifar100,3,1003,fp32,20,0.5511940425491333,4.792302781486511,32.79
Python/PyTorch,vgg16,cifar100,3,1003,fp32,21,0.4947654575920105,4.978638352203369,33.02
Python/PyTorch,vgg16,cifar100,3,1003,fp32,22,0.4099002711868286,5.039220583343506,33.25
Python/PyTorch,vgg16,cifar100,3,1003,fp32,23,0.36791645226478575,5.534662300872803,33.45
Python/PyTorch,vgg16,cifar100,3,1003,fp32,24,0.34185791453361514,5.283584704780578,32.57
Python/PyTorch,vgg16,cifar100,3,1003,fp32,25,0.3103122354698181,5.479778680038452,33.54
Python/PyTorch,vgg16,cifar100,3,1003,fp32,26,0.29006978608131406,5.64735771560669,33.12
Python/PyTorch,vgg16,cifar100,3,1003,fp32,27,0.2620442934799194,5.501231711196899,33.19
Python/PyTorch,vgg16,cifar100,3,1003,fp32,28,0.24654320122718812,5.623780828094483,33.68
Python/PyTorch,vgg16,cifar100,3,1003,fp32,29,0.22805384877204896,6.239883895111084,32.92
Python/PyTorch,vgg16,cifar100,3,1003,fp32,30,0.22643862167358397,5.796211807632447,33.63
