ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,resnet18,tinyimagenet,2,1002,1,4.793741,,4.416245,9.05
C++/LibTorch,resnet18,tinyimagenet,2,1002,2,4.154031,,4.059024,13.93
C++/LibTorch,resnet18,tinyimagenet,2,1002,3,3.770343,,3.90165,16.04
C++/LibTorch,resnet18,tinyimagenet,2,1002,4,3.45695,,3.872198,17.12
C++/LibTorch,resnet18,tinyimagenet,2,1002,5,3.155713,,3.875642,17.15
C++/LibTorch,resnet18,tinyimagenet,2,1002,6,2.833112,,4.000822,16.51
C++/LibTorch,resnet18,tinyimagenet,2,1002,7,2.495341,,3.984964,17.58
C++/LibTorch,resnet18,tinyimagenet,2,1002,8,2.128713,,4.111427,17.12
C++/LibTorch,resnet18,tinyimagenet,2,1002,9,1.758496,,4.239664,17.17
C++/LibTorch,resnet18,tinyimagenet,2,1002,10,1.401557,,4.454082,16.41
C++/LibTorch,resnet18,tinyimagenet,2,1002,11,1.075287,,4.721494,16.23
C++/LibTorch,resnet18,tinyimagenet,2,1002,12,0.798523,,5.000805,15.17
C++/LibTorch,resnet18,tinyimagenet,2,1002,13,0.577849,,5.373255,14.34
C++/LibTorch,resnet18,tinyimagenet,2,1002,14,0.441528,,5.54273,14.8
C++/LibTorch,resnet18,tinyimagenet,2,1002,15,0.344132,,5.728451,14.87
C++/LibTorch,resnet18,tinyimagenet,2,1002,16,0.294271,,5.892576,14.6
C++/LibTorch,resnet18,tinyimagenet,2,1002,17,0.264459,,6.059499,14.74
C++/LibTorch,resnet18,tinyimagenet,2,1002,18,0.245765,,6.290867,14.45
C++/LibTorch,resnet18,tinyimagenet,2,1002,19,0.241619,,6.545034,13.34
C++/LibTorch,resnet18,tinyimagenet,2,1002,20,0.21476,,6.489382,14.87
C++/LibTorch,resnet18,tinyimagenet,2,1002,21,0.200278,,6.657791,14.19
C++/LibTorch,resnet18,tinyimagenet,2,1002,22,0.210868,,6.763547,14.84
C++/LibTorch,resnet18,tinyimagenet,2,1002,23,0.192534,,6.912194,13.61
C++/LibTorch,resnet18,tinyimagenet,2,1002,24,0.180855,,6.989708,14.14
C++/LibTorch,resnet18,tinyimagenet,2,1002,25,0.183874,,7.041242,14.22
C++/LibTorch,resnet18,tinyimagenet,2,1002,26,0.175826,,7.060365,14.62
C++/LibTorch,resnet18,tinyimagenet,2,1002,27,0.166972,,7.220593,14.1
C++/LibTorch,resnet18,tinyimagenet,2,1002,28,0.159422,,7.257081,13.94
C++/LibTorch,resnet18,tinyimagenet,2,1002,29,0.169129,,7.341197,14.19
C++/LibTorch,resnet18,tinyimagenet,2,1002,30,0.154309,,7.471484,14.08
