ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
R/torch,resnet18,tinyimagenet,2,1002,1,4.673469,,4.338844,9.53
R/torch,resnet18,tinyimagenet,2,1002,2,4.047786,,3.966091,14.31
R/torch,resnet18,tinyimagenet,2,1002,3,3.689498,,3.917497,16.12
R/torch,resnet18,tinyimagenet,2,1002,4,3.40373,,3.681376,19.12
R/torch,resnet18,tinyimagenet,2,1002,5,3.135193,,3.773457,18.71
R/torch,resnet18,tinyimagenet,2,1002,6,2.86513,,3.727872,20.15
R/torch,resnet18,tinyimagenet,2,1002,7,2.573756,,3.722549,20.77
R/torch,resnet18,tinyimagenet,2,1002,8,2.264955,,3.819824,20.47
R/torch,resnet18,tinyimagenet,2,1002,9,1.93131,,4.027221,19.29
R/torch,resnet18,tinyimagenet,2,1002,10,1.599128,,4.107995,19.84
R/torch,resnet18,tinyimagenet,2,1002,11,1.28645,,4.265553,19.5
R/torch,resnet18,tinyimagenet,2,1002,12,0.996896,,4.54094,18.87
R/torch,resnet18,tinyimagenet,2,1002,13,0.767607,,4.816486,17.45
R/torch,resnet18,tinyimagenet,2,1002,14,0.587239,,5.078691,17.92
R/torch,resnet18,tinyimagenet,2,1002,15,0.462811,,5.159549,17.93
R/torch,resnet18,tinyimagenet,2,1002,16,0.422466,,5.389235,17.19
R/torch,resnet18,tinyimagenet,2,1002,17,0.350345,,5.679264,16.77
R/torch,resnet18,tinyimagenet,2,1002,18,0.325828,,5.799585,17.23
R/torch,resnet18,tinyimagenet,2,1002,19,0.307141,,5.815068,17.14
R/torch,resnet18,tinyimagenet,2,1002,20,0.282925,,6.001253,16.87
R/torch,resnet18,tinyimagenet,2,1002,21,0.271038,,6.022719,17.43
R/torch,resnet18,tinyimagenet,2,1002,22,0.253431,,6.153691,17.63
R/torch,resnet18,tinyimagenet,2,1002,23,0.244976,,6.214991,17.18
R/torch,resnet18,tinyimagenet,2,1002,24,0.240453,,6.253081,18.36
R/torch,resnet18,tinyimagenet,2,1002,25,0.229657,,6.449643,17.33
R/torch,resnet18,tinyimagenet,2,1002,26,0.213444,,6.546897,16.69
R/torch,resnet18,tinyimagenet,2,1002,27,0.210114,,6.550515,17.17
R/torch,resnet18,tinyimagenet,2,1002,28,0.209896,,6.644623,17.15
R/torch,resnet18,tinyimagenet,2,1002,29,0.186188,,6.593587,17.81
R/torch,resnet18,tinyimagenet,2,1002,30,0.197027,,6.684259,18.02
