ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,resnet18,fashionmnist,3,1003,1,0.373039,,nan,85.47
Java/DL4J,resnet18,fashionmnist,3,1003,2,0.34623,,nan,87.48
Java/DL4J,resnet18,fashionmnist,3,1003,3,0.209929,,nan,88.0
Java/DL4J,resnet18,fashionmnist,3,1003,4,0.124943,,nan,88.33
Java/DL4J,resnet18,fashionmnist,3,1003,5,0.103485,,nan,88.44
Java/DL4J,resnet18,fashionmnist,3,1003,6,0.208233,,nan,88.01
Java/DL4J,resnet18,fashionmnist,3,1003,7,0.040834,,nan,88.72
Java/DL4J,resnet18,fashionmnist,3,1003,8,0.018468,,nan,88.51
Java/DL4J,resnet18,fashionmnist,3,1003,9,0.049332,,nan,87.67
Java/DL4J,resnet18,fashionmnist,3,1003,10,0.139029,,nan,88.79
Java/DL4J,resnet18,fashionmnist,3,1003,11,0.061088,,nan,88.55
Java/DL4J,resnet18,fashionmnist,3,1003,12,0.021865,,nan,88.55
Java/DL4J,resnet18,fashionmnist,3,1003,13,0.0326,,nan,88.9
Java/DL4J,resnet18,fashionmnist,3,1003,14,0.046738,,nan,88.43
Java/DL4J,resnet18,fashionmnist,3,1003,15,0.051107,,nan,88.68
Java/DL4J,resnet18,fashionmnist,3,1003,16,0.027939,,nan,89.21
Java/DL4J,resnet18,fashionmnist,3,1003,17,0.018552,,nan,88.98
Java/DL4J,resnet18,fashionmnist,3,1003,18,0.057924,,nan,88.9
Java/DL4J,resnet18,fashionmnist,3,1003,19,0.056344,,nan,88.77
Java/DL4J,resnet18,fashionmnist,3,1003,20,0.015588,,nan,88.76
Java/DL4J,resnet18,fashionmnist,3,1003,21,0.051237,,nan,89.1
Java/DL4J,resnet18,fashionmnist,3,1003,22,0.040741,,nan,89.54
Java/DL4J,resnet18,fashionmnist,3,1003,23,0.023809,,nan,89.55
Java/DL4J,resnet18,fashionmnist,3,1003,24,0.16907,,nan,89.43
Java/DL4J,resnet18,fashionmnist,3,1003,25,0.03529,,nan,89.43
Java/DL4J,resnet18,fashionmnist,3,1003,26,0.015996,,nan,88.99
Java/DL4J,resnet18,fashionmnist,3,1003,27,0.015041,,nan,89.34
Java/DL4J,resnet18,fashionmnist,3,1003,28,0.020893,,nan,89.17
Java/DL4J,resnet18,fashionmnist,3,1003,29,0.019447,,nan,89.6
Java/DL4J,resnet18,fashionmnist,3,1003,30,0.020542,,nan,89.56
