ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,1,4.926922798156738,5.10963499546051,4.5652947425842285,7.471954822540283
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,2,4.253641605377197,11.454665660858154,4.309254169464111,10.536859184503555
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,3,3.8903517723083496,16.257202625274658,4.19724702835083,12.680289149284363
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,4,3.546438217163086,21.59891128540039,4.0801777839660645,14.523236453533173
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,5,3.185999870300293,27.437779307365417,4.126998424530029,14.222756028175354
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,6,2.7972991466522217,34.67109501361847,4.195112228393555,13.992388546466827
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,7,2.3720579147338867,43.42389702796936,4.389313697814941,13.671875
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,8,1.9422413110733032,52.863913774490356,4.566910266876221,13.741986453533173
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,9,1.526570200920105,62.78008818626404,4.789846420288086,13.321314752101898
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,10,1.1506530046463013,71.85799479484558,5.026919364929199,12.950721383094788
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,11,0.835162341594696,80.0946295261383,5.288734436035156,12.920673191547394
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,12,0.606197714805603,86.03053092956543,5.5468597412109375,12.660256028175354
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,13,0.4481992721557617,89.80873823165894,5.803187370300293,12.23958358168602
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,14,0.3644038438796997,91.73035621643066,5.9694647789001465,12.319711595773697
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,15,0.320384681224823,92.44458079338074,6.177643299102783,11.929086595773697
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,16,0.29943493008613586,92.6836609840393,6.37487268447876,12.229567021131516
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,17,0.28138113021850586,92.71166920661926,6.568280220031738,11.578525602817535
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,18,0.24910412728786469,93.608957529068,6.612734317779541,12.229567021131516
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,19,0.24402713775634766,93.57794523239136,6.70773458480835,12.5
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,20,0.21961718797683716,94.20614838600159,6.923815727233887,12.039262801408768
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,21,0.2352040559053421,93.56994032859802,7.073109149932861,11.578525602817535
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,22,0.21096301078796387,94.19914484024048,7.052599906921387,12.109375
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,23,0.19269509613513947,94.71930861473083,7.122231483459473,12.059295177459717
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,24,0.19504104554653168,94.49423551559448,7.271977424621582,12.269631773233414
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,25,0.19001711905002594,94.74131464958191,7.414943695068359,11.71875
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,26,0.17542019486427307,95.14344334602356,7.49032735824585,12.089342623949051
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,27,0.1879042237997055,94.64528560638428,7.464757442474365,12.069310992956161
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,28,0.17343132197856903,95.04841566085815,7.640456676483154,11.558493226766586
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,29,0.16953831911087036,95.16044855117798,7.5376877784729,12.399839609861374
Python/TensorFlow,resnet18,tinyimagenet,3,1003,fp32,30,0.16055089235305786,95.40852904319763,7.605003833770752,12.489984184503555
