phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,5.365196,1116.908,267.140405,5.777793,267.140405,1384.048405
eval,1,0.4931,64.484,25.155789,0.527423,25.155789,89.639789
train,2,4.887128,1051.998,244.092342,5.206732,244.092342,1296.090342
eval,2,0.45032,51.956,23.087826,0.477438,23.087826,75.043826
train,3,4.89459,1061.78,244.825214,5.307602,244.825214,1306.605214
eval,3,0.450211,54.666,23.311233,0.482824,23.311233,77.977233
train,4,4.89035,1068.249,244.456214,5.130151,244.456214,1312.705214
eval,4,0.456072,55.64,23.502416,0.561876,23.502416,79.142416
train,5,4.910738,1059.574,245.982182,5.736657,245.982182,1305.556182
eval,5,0.458032,60.339,23.468895,0.494146,23.468895,83.807895
train,6,4.881562,1074.787,244.089077,5.206594,244.089077,1318.876077
eval,6,0.449011,63.654,23.268633,0.473517,23.268633,86.922633
train,7,4.899605,1075.905,245.019815,5.116099,245.019815,1320.924815
eval,7,0.450949,57.518,23.188391,0.510167,23.188391,80.706391
train,8,4.887466,1085.662,244.826862,5.395839,244.826862,1330.488862
eval,8,0.453819,67.778,23.272631,0.536029,23.272631,91.050631
train,9,4.916346,1091.417,246.182123,5.151238,246.182123,1337.599123
eval,9,0.451597,56.762,23.357404,0.501058,23.357404,80.119404
train,10,4.913184,1067.671,247.20856,5.372311,247.20856,1314.87956
eval,10,0.453836,62.861,23.323516,0.535265,23.323516,86.184516
train,11,4.904301,1075.212,245.947333,5.125498,245.947333,1321.159333
eval,11,0.450752,54.834,23.153939,0.487706,23.153939,77.987939
train,12,4.905255,1089.051,245.891855,5.691707,245.891855,1334.942855
eval,12,0.451429,55.38,23.301377,0.510441,23.301377,78.681377
train,13,4.940623,1093.197,250.691716,5.26076,250.691716,1343.888716
eval,13,0.456326,56.366,23.698161,0.513111,23.698161,80.064161
train,14,4.902325,1074.552,245.673987,5.157708,245.673987,1320.225987
eval,14,0.451673,56.94,23.192893,0.491857,23.192893,80.132893
train,15,4.90616,1080.477,247.311459,4.105988,247.311459,1327.788459
eval,15,0.455136,64.038,23.455178,0.4672,23.455178,87.493178
train,16,4.919626,1083.002,247.304334,4.168318,247.304334,1330.306334
eval,16,0.459062,65.491,24.034233,0.502217,24.034233,89.525233
train,17,4.900747,1096.065,246.002995,5.232609,246.002995,1342.067995
eval,17,0.456036,67.51,23.544956,0.599899,23.544956,91.054956
train,18,4.897857,1096.091,245.614832,5.139047,245.614832,1341.705832
eval,18,0.451011,59.398,23.097118,0.609923,23.097118,82.495118
train,19,4.894607,1078.088,245.5482,5.398845,245.5482,1323.6362
eval,19,0.449809,68.253,23.132456,0.486319,23.132456,91.385456
train,20,4.896571,1064.641,249.140954,5.229847,249.140954,1313.781954
eval,20,0.447722,62.022,23.159859,0.473624,23.159859,85.181859
train,21,4.901349,1080.831,246.536246,5.229848,246.536246,1327.367246
eval,21,0.450127,54.8,23.183967,0.484304,23.183967,77.983967
train,22,4.888576,1073.42,245.796768,5.500036,245.796768,1319.216768
eval,22,0.44845,63.105,23.03456,0.60234,23.03456,86.13956
train,23,4.882625,1082.331,245.662543,5.46244,245.662543,1327.993543
eval,23,0.449008,54.549,23.685131,0.513645,23.685131,78.234131
train,24,4.890398,1073.618,246.241889,6.43256,246.241889,1319.859889
eval,24,0.450655,63.326,23.165336,0.694819,23.165336,86.491336
train,25,4.881005,1093.069,245.102651,5.846591,245.102651,1338.171651
eval,25,0.451586,59.793,23.301773,0.479589,23.301773,83.094773
train,26,4.907511,1081.358,247.522692,5.290437,247.522692,1328.880692
eval,26,0.451658,59.1,23.361737,0.510303,23.361737,82.461737
train,27,4.903576,1070.155,251.046419,5.352018,251.046419,1321.201419
eval,27,0.453648,61.983,23.398952,0.477759,23.398952,85.381952
train,28,4.913279,1081.61,248.722489,5.259768,248.722489,1330.332489
eval,28,0.454607,59.432,23.658383,0.43232,23.658383,83.090383
train,29,4.912996,1079.285,250.512741,4.255593,250.512741,1329.797741
eval,29,0.450636,62.802,23.357861,0.378826,23.357861,86.159861
train,30,4.903016,1076.734,252.11004,4.16606,252.11004,1328.84404
eval,30,0.451749,67.434,23.656629,0.4033,23.656629,91.090629
