ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,resnet18,fashionmnist,3,1003,1,0.444473,,0.359571,86.48
Rust/tch,resnet18,fashionmnist,3,1003,2,0.284261,,0.318641,87.78
Rust/tch,resnet18,fashionmnist,3,1003,3,0.223849,,0.313466,88.79
Rust/tch,resnet18,fashionmnist,3,1003,4,0.183724,,0.313393,89.4
Rust/tch,resnet18,fashionmnist,3,1003,5,0.148622,,0.332445,88.77
Rust/tch,resnet18,fashionmnist,3,1003,6,0.125876,,0.34243,88.98
Rust/tch,resnet18,fashionmnist,3,1003,7,0.103701,,0.359345,89.16
Rust/tch,resnet18,fashionmnist,3,1003,8,0.093211,,0.393631,88.91
Rust/tch,resnet18,fashionmnist,3,1003,9,0.078516,,0.415369,88.87
Rust/tch,resnet18,fashionmnist,3,1003,10,0.06989,,0.388987,89.78
Rust/tch,resnet18,fashionmnist,3,1003,11,0.059119,,0.391782,89.48
Rust/tch,resnet18,fashionmnist,3,1003,12,0.051809,,0.431169,89.51
Rust/tch,resnet18,fashionmnist,3,1003,13,0.048843,,0.426608,89.85
Rust/tch,resnet18,fashionmnist,3,1003,14,0.049689,,0.423528,89.48
Rust/tch,resnet18,fashionmnist,3,1003,15,0.040531,,0.509044,88.54
Rust/tch,resnet18,fashionmnist,3,1003,16,0.04122,,0.472778,89.0
Rust/tch,resnet18,fashionmnist,3,1003,17,0.034852,,0.444228,89.26
Rust/tch,resnet18,fashionmnist,3,1003,18,0.036627,,0.456614,89.61
Rust/tch,resnet18,fashionmnist,3,1003,19,0.031008,,0.468164,89.69
Rust/tch,resnet18,fashionmnist,3,1003,20,0.033067,,0.452116,89.63
Rust/tch,resnet18,fashionmnist,3,1003,21,0.030536,,0.492173,89.45
Rust/tch,resnet18,fashionmnist,3,1003,22,0.027824,,0.487514,90.0
Rust/tch,resnet18,fashionmnist,3,1003,23,0.029146,,0.49806,89.68
Rust/tch,resnet18,fashionmnist,3,1003,24,0.027068,,0.510294,89.61
Rust/tch,resnet18,fashionmnist,3,1003,25,0.021151,,0.500763,89.79
Rust/tch,resnet18,fashionmnist,3,1003,26,0.028934,,0.527632,89.74
Rust/tch,resnet18,fashionmnist,3,1003,27,0.025236,,0.484101,89.96
Rust/tch,resnet18,fashionmnist,3,1003,28,0.021053,,0.535603,90.18
Rust/tch,resnet18,fashionmnist,3,1003,29,0.024671,,0.498135,89.94
Rust/tch,resnet18,fashionmnist,3,1003,30,0.019293,,0.529442,89.99
