timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-21T15:11:29,Java-DL4J_resnet18_cifar100_rep4,d20cddd2-b109-487c-9ac9-f630125e0eb6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.09289459203137,1.6988521541725125e-05,4.983009434961824e-07,49.787389606957476,192.6577244160519,20.0,0.0004823448433755647,0.0018645637138714477,0.00018857955444481273,0.002535488111691826,0.0,Canada,CAN,quebec,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,-71.2,46.8,30.241161346435547,machine,5.294117647058823,39.294117647058826,27.98529411764704,8.460018831140856,N,1.0,0.0
