ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,vgg16,cifar100,1,1001,fp32,1,4.403285756378174,4.20106697845459,3.01
Python/PyTorch,vgg16,cifar100,1,1001,fp32,2,4.109804099655151,4.015629445648194,4.65
Python/PyTorch,vgg16,cifar100,1,1001,fp32,3,3.904297682571411,3.7517065269470216,9.0
Python/PyTorch,vgg16,cifar100,1,1001,fp32,4,3.604338429031372,3.4809870086669923,13.72
Python/PyTorch,vgg16,cifar100,1,1001,fp32,5,3.335686342315674,3.268747501373291,19.04
Python/PyTorch,vgg16,cifar100,1,1001,fp32,6,3.0861622021484374,3.127488775253296,21.56
Python/PyTorch,vgg16,cifar100,1,1001,fp32,7,2.838655480270386,3.0214408031463624,24.28
Python/PyTorch,vgg16,cifar100,1,1001,fp32,8,2.5809451413726805,3.0301657341003416,26.15
Python/PyTorch,vgg16,cifar100,1,1001,fp32,9,2.295115806045532,2.9343187995910647,28.95
Python/PyTorch,vgg16,cifar100,1,1001,fp32,10,2.017540780258179,3.093044789886475,29.75
Python/PyTorch,vgg16,cifar100,1,1001,fp32,11,1.7483921561813354,3.1670731925964355,30.7
Python/PyTorch,vgg16,cifar100,1,1001,fp32,12,1.4737627935791016,3.4138949844360353,30.27
Python/PyTorch,vgg16,cifar100,1,1001,fp32,13,1.2390501251983643,3.558682708740234,30.85
Python/PyTorch,vgg16,cifar100,1,1001,fp32,14,1.0290857328033447,3.7645266494750977,31.89
Python/PyTorch,vgg16,cifar100,1,1001,fp32,15,0.8657190131950379,4.312512088394165,31.34
Python/PyTorch,vgg16,cifar100,1,1001,fp32,16,0.7111723899269105,4.515236484527588,31.7
Python/PyTorch,vgg16,cifar100,1,1001,fp32,17,0.6212771927452088,4.910255290985107,32.34
Python/PyTorch,vgg16,cifar100,1,1001,fp32,18,0.509893972568512,4.737295304107666,32.25
Python/PyTorch,vgg16,cifar100,1,1001,fp32,19,0.4332188300704956,5.073338250732422,32.54
Python/PyTorch,vgg16,cifar100,1,1001,fp32,20,0.3794352833747864,5.215360429382324,32.28
Python/PyTorch,vgg16,cifar100,1,1001,fp32,21,0.3359427163028717,5.229189284515381,32.57
Python/PyTorch,vgg16,cifar100,1,1001,fp32,22,0.2960681026315689,5.253199728393555,32.66
Python/PyTorch,vgg16,cifar100,1,1001,fp32,23,0.28657235219955446,5.553386392784119,32.2
Python/PyTorch,vgg16,cifar100,1,1001,fp32,24,0.2633246819782257,5.549867343139648,32.66
Python/PyTorch,vgg16,cifar100,1,1001,fp32,25,0.24158989097595215,5.597389630508423,33.87
Python/PyTorch,vgg16,cifar100,1,1001,fp32,26,0.22272608083724976,5.578583995056152,33.38
Python/PyTorch,vgg16,cifar100,1,1001,fp32,27,0.22285457325935365,5.572098377227783,32.52
Python/PyTorch,vgg16,cifar100,1,1001,fp32,28,0.20806627056121826,5.473124076843262,33.58
Python/PyTorch,vgg16,cifar100,1,1001,fp32,29,0.1930526264667511,5.903399971008301,33.3
Python/PyTorch,vgg16,cifar100,1,1001,fp32,30,0.18995394129753113,5.350968357276916,33.75
