phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,16.07724,5327.703,848.655377,22.958727,848.655377,6176.358377
eval,1,0.968625,288.094,54.806568,1.532956,54.806568,342.900568
train,2,15.918721,5317.648,838.490528,22.661258,838.490528,6156.138528
eval,2,0.934117,280.664,53.476696,1.270839,53.476696,334.140696
train,3,15.983832,5400.184,842.098418,25.249213,842.098418,6242.282418
eval,3,0.943796,295.159,53.571723,1.354101,53.571723,348.730723
train,4,16.015054,5409.433,845.678678,23.23183,845.678678,6255.111678
eval,4,0.938411,294.744,53.880331,1.260616,53.880331,348.624331
train,5,16.011841,5418.895,842.465694,23.724176,842.465694,6261.360694
eval,5,0.951728,298.676,53.79806,1.395558,53.79806,352.47406
train,6,16.025479,5391.757,849.16893,18.247545,849.16893,6240.92593
eval,6,0.943099,299.9,53.774074,1.444048,53.774074,353.674074
train,7,16.023489,5406.494,851.372613,21.021633,851.372613,6257.866613
eval,7,0.969504,298.563,55.209257,1.144228,55.209257,353.772257
train,8,16.025263,5400.556,853.376797,17.668962,853.376797,6253.932797
eval,8,0.954257,299.015,54.552385,1.080541,54.552385,353.567385
train,9,16.023698,5375.553,855.411344,18.826282,855.411344,6230.964344
eval,9,0.942454,280.698,54.257326,1.2653,54.257326,334.955326
train,10,16.024502,5414.732,847.825281,24.252515,847.825281,6262.557281
eval,10,0.961603,277.136,54.836596,1.196563,54.836596,331.972596
train,11,16.02167,5402.73,851.45995,20.423627,851.45995,6254.18995
eval,11,0.945015,275.878,53.636874,1.534574,53.636874,329.514874
train,12,16.021873,5392.948,848.815158,20.429852,848.815158,6241.763158
eval,12,0.955594,276.19,54.619093,1.136843,54.619093,330.809093
train,13,16.018441,5359.448,854.353598,22.736739,854.353598,6213.801598
eval,13,0.960035,270.927,54.902694,1.365423,54.902694,325.829694
train,14,16.015047,5438.684,858.670117,15.643783,858.670117,6297.354117
eval,14,0.940477,272.371,54.542071,1.121463,54.542071,326.913071
train,15,16.002452,5380.565,855.684599,16.177035,855.684599,6236.249599
eval,15,0.957907,276.422,54.569963,1.307321,54.569963,330.991963
train,16,16.012188,5360.82,854.485199,25.156551,854.485199,6215.305199
eval,16,0.945237,276.07,54.096324,1.617989,54.096324,330.166324
train,17,16.014935,5391.316,850.161905,24.39565,850.161905,6241.477905
eval,17,0.953441,275.661,54.25728,1.469468,54.25728,329.91828
train,18,16.008606,5398.115,852.66788,21.56053,852.66788,6250.78288
eval,18,0.93718,279.115,53.569281,1.449754,53.569281,332.684281
train,19,16.001009,5393.38,859.852628,20.613482,859.852628,6253.232628
eval,19,0.951495,281.713,55.143252,1.422671,55.143252,336.856252
train,20,16.007119,5384.096,859.42847,19.766373,859.42847,6243.52447
eval,20,0.949482,282.945,54.455207,1.462601,54.455207,337.400207
train,21,16.01049,5369.373,864.02714,23.43583,864.02714,6233.40014
eval,21,0.944373,283.674,54.323729,1.221586,54.323729,337.997729
train,22,16.01355,5422.33,859.694051,19.603219,859.694051,6282.024051
eval,22,0.954348,281.198,54.627378,1.341865,54.627378,335.825378
train,23,16.013092,5380.411,861.362803,24.42284,861.362803,6241.773803
eval,23,0.95508,281.178,54.757498,1.443224,54.757498,335.935498
train,24,16.007665,5421.34,858.397595,26.722846,858.397595,6279.737595
eval,24,0.944991,282.064,54.375149,1.473053,54.375149,336.439149
train,25,16.000069,5368.855,854.369406,23.98643,854.369406,6223.224406
eval,25,0.948689,283.63,54.180715,1.57133,54.180715,337.810715
train,26,16.005849,5383.907,860.406325,26.060313,860.406325,6244.313325
eval,26,0.938521,298.619,53.884573,1.457826,53.884573,352.503573
train,27,16.00979,5400.437,854.536634,24.086462,854.536634,6254.973634
eval,27,0.94399,298.76,54.056729,1.598336,54.056729,352.816729
train,28,16.00892,5454.777,854.204437,25.903064,854.204437,6308.981437
eval,28,0.942109,270.222,54.036574,1.650687,54.036574,324.258574
train,29,16.002688,5400.395,853.941068,22.09157,853.941068,6254.336068
eval,29,0.945067,274.422,54.478246,1.308648,54.478246,328.900246
train,30,16.006081,5372.445,852.53158,24.477311,852.53158,6224.97658
eval,30,0.95594,275.221,54.690653,1.505857,54.690653,329.911653
