phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,4.797668,964.975,320.852212,11.496659,320.852212,1285.827212
eval,1,0.695,82.448,43.59885,1.577112,43.59885,126.04685
train,2,1.634682,510.515,94.641514,2.129086,94.641514,605.156514
eval,2,0.231436,25.426,13.295882,0.440011,13.295882,38.721882
train,3,1.625885,504.867,92.485421,2.29996,92.485421,597.352421
eval,3,0.230323,20.314,13.327833,0.433708,13.327833,33.641833
train,4,1.634751,533.652,94.098939,2.146496,94.098939,627.750939
eval,4,0.221993,29.113,13.158438,0.297989,13.158438,42.271438
train,5,1.634491,514.573,93.867475,2.771219,93.867475,608.440475
eval,5,0.256792,23.928,14.731644,0.474722,14.731644,38.659644
train,6,1.634083,532.341,93.054071,2.773248,93.054071,625.395071
eval,6,0.211174,30.341,12.227471,0.4506,12.227471,42.568471
train,7,1.638315,513.972,92.877002,2.345216,92.877002,606.849002
eval,7,0.252698,25.224,14.414278,0.409601,14.414278,39.638278
train,8,1.635396,538.106,94.091508,3.412559,94.091508,632.197508
eval,8,0.214636,33.326,12.745496,0.481802,12.745496,46.071496
train,9,1.632262,533.934,92.678496,2.328463,92.678496,626.612496
eval,9,0.217751,29.354,12.395675,0.337507,12.395675,41.749675
train,10,1.631844,520.289,93.636744,3.154866,93.636744,613.925744
eval,10,0.236923,24.841,13.660533,0.386973,13.660533,38.501533
train,11,1.639173,512.431,93.138097,2.746043,93.138097,605.569097
eval,11,0.225726,33.385,12.999603,0.48081,12.999603,46.384603
train,12,1.648728,521.481,94.813181,2.222267,94.813181,616.294181
eval,12,0.246591,25.657,14.204801,0.396312,14.204801,39.861801
train,13,1.763083,542.591,98.829713,2.615908,98.829713,641.420713
eval,13,0.245355,25.956,14.10979,0.507374,14.10979,40.06579
train,14,1.639919,532.41,93.347055,2.578907,93.347055,625.757055
eval,14,0.206254,16.986,12.102417,0.361751,12.102417,29.088417
train,15,1.636067,530.281,93.449452,2.287296,93.449452,623.730452
eval,15,0.23587,30.409,13.606871,0.530704,13.606871,44.015871
train,16,1.63965,515.855,93.109809,2.364762,93.109809,608.964809
eval,16,0.212728,23.133,12.392074,0.524891,12.392074,35.525074
train,17,1.63292,509.408,92.730754,2.439861,92.730754,602.138754
eval,17,0.211718,19.069,12.168682,0.311416,12.168682,31.237682
train,18,1.630052,544.849,95.403712,2.438702,95.403712,640.252712
eval,18,0.214347,33.073,12.448224,0.382503,12.448224,45.521224
train,19,1.6317,540.812,92.744883,2.526206,92.744883,633.556883
eval,19,0.253183,30.697,14.569529,0.367107,14.569529,45.266529
train,20,1.639095,503.405,93.231674,2.553655,93.231674,596.636674
eval,20,0.211135,21.297,12.172466,0.431572,12.172466,33.469466
train,21,1.641754,532.626,95.416834,2.520042,95.416834,628.042834
eval,21,0.258666,31.451,15.296816,0.400843,15.296816,46.747816
train,22,1.640664,510.537,94.488858,2.551901,94.488858,605.025858
eval,22,0.248647,35.204,14.413073,0.517277,14.413073,49.617073
train,23,1.645849,515.812,93.654931,2.941346,93.654931,609.466931
eval,23,0.217575,25.159,12.684311,0.554796,12.684311,37.843311
train,24,1.646989,502.502,95.00052,2.772837,95.00052,597.50252
eval,24,0.243474,34.874,14.04502,0.517277,14.04502,48.91902
train,25,1.636869,530.48,94.150283,2.437191,94.150283,624.630283
eval,25,0.244407,27.176,14.157745,0.439736,14.157745,41.333745
train,26,1.64218,511.121,93.279478,2.561208,93.279478,604.400478
eval,26,0.263891,32.98,15.193672,0.409754,15.193672,48.173672
train,27,1.652411,502.272,94.259011,3.156011,94.259011,596.531011
eval,27,0.230719,34.501,13.478368,0.320982,13.478368,47.979368
train,28,1.63906,530.701,93.825165,3.093453,93.825165,624.526165
eval,28,0.22481,27.798,13.145576,0.494084,13.145576,40.943576
train,29,1.633361,518.716,92.956466,2.592135,92.956466,611.672466
eval,29,0.245431,23.959,14.130388,0.447609,14.130388,38.089388
train,30,1.631246,546.864,92.70892,2.707532,92.70892,639.57292
eval,30,0.247993,31.834,14.216321,0.448341,14.216321,46.050321
