phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,34.113045,6402.911,1752.015565,40.63419,1752.015565,8154.926565
eval,1,2.123815,444.475,113.531177,2.733105,113.531177,558.006177
train,2,32.953555,6441.662,1660.323957,38.197685,1660.323957,8101.985957
eval,2,2.044961,424.564,104.269831,2.634523,104.269831,528.833831
train,3,32.816961,6486.416,1650.79027,38.133388,1650.79027,8137.20627
eval,3,2.064752,430.124,106.812759,2.744121,106.812759,536.936759
train,4,33.170174,6568.77,1716.976362,38.795571,1716.976362,8285.746362
eval,4,2.092986,433.157,110.20713,2.509926,110.20713,543.36413
train,5,33.354463,6600.094,1678.050977,39.92747,1678.050977,8278.144977
eval,5,2.07834,440.123,106.235641,2.507408,106.235641,546.358641
train,6,33.442262,6585.979,1684.443789,39.433599,1684.443789,8270.422789
eval,6,2.014529,427.568,103.309095,2.379943,103.309095,530.877095
train,7,33.437904,6607.519,1683.736763,38.514625,1683.736763,8291.255763
eval,7,2.214515,464.404,116.388024,2.957595,116.388024,580.792024
train,8,33.68002,6642.832,1698.427745,37.511885,1698.427745,8341.259745
eval,8,2.207765,456.178,115.633272,2.674529,115.633272,571.811272
train,9,33.496384,6621.799,1687.780545,40.384966,1687.780545,8309.579545
eval,9,2.040504,439.406,105.042358,2.610262,105.042358,544.448358
train,10,33.7612,6642.449,1706.02156,36.630216,1706.02156,8348.47056
eval,10,2.031633,429.152,104.225934,2.519066,104.225934,533.377934
train,11,33.809321,6652.357,1706.77233,38.989789,1706.77233,8359.12933
eval,11,2.053876,445.716,105.490455,2.659454,105.490455,551.206455
train,12,33.878334,6658.313,1708.677628,40.561959,1708.677628,8366.990628
eval,12,2.043661,439.512,104.679798,2.335862,104.679798,544.191798
train,13,33.645808,6651.814,1695.155805,38.711438,1695.155805,8346.969805
eval,13,2.216306,469.656,114.443514,2.10388,114.443514,584.099514
train,14,33.578651,6627.045,1692.406389,39.392296,1692.406389,8319.451389
eval,14,2.043855,427.711,104.691882,2.64029,104.691882,532.402882
train,15,33.87418,6672.62,1708.133176,39.215913,1708.133176,8380.753176
eval,15,2.046641,444.68,104.983066,2.346986,104.983066,549.663066
train,16,33.794182,6676.851,1706.057326,38.811774,1706.057326,8382.908326
eval,16,2.0388,424.251,104.372914,2.665984,104.372914,528.623914
train,17,33.951742,6676.344,1714.028593,40.221019,1714.028593,8390.372593
eval,17,2.043181,440.909,104.493361,2.452586,104.493361,545.402361
train,18,33.932857,6665.199,1712.597759,39.918041,1712.597759,8377.796759
eval,18,2.054816,440.485,104.930838,2.66159,104.930838,545.415838
train,19,33.793408,6656.073,1703.695234,39.834778,1703.695234,8359.768234
eval,19,2.034723,437.25,104.232143,2.398435,104.232143,541.482143
train,20,34.073175,6716.355,1719.472983,40.140014,1719.472983,8435.827983
eval,20,2.06548,423.928,105.797827,2.580998,105.797827,529.725827
train,21,34.097248,6685.841,1718.639728,39.438101,1718.639728,8404.480728
eval,21,2.060517,425.419,106.564084,2.462184,106.564084,531.983084
train,22,34.163191,6710.966,1722.698905,39.375588,1722.698905,8433.664905
eval,22,2.080517,437.61,108.439521,2.519492,108.439521,546.049521
train,23,33.97161,6684.127,1715.098835,39.715643,1715.098835,8399.225835
eval,23,2.062794,435.938,105.838566,2.46136,105.838566,541.776566
train,24,33.805952,6643.15,1705.09212,39.775103,1705.09212,8348.24212
eval,24,2.067807,439.528,106.594936,2.636491,106.594936,546.122936
train,25,33.68125,6645.19,1698.043168,39.497469,1698.043168,8343.233168
eval,25,2.060935,436.882,105.788826,2.545461,105.788826,542.670826
train,26,34.142228,6707.068,1724.405818,40.176664,1724.405818,8431.473818
eval,26,2.05656,429.605,105.790641,2.387739,105.790641,535.395641
train,27,34.211924,6707.628,1728.088321,40.108735,1728.088321,8435.716321
eval,27,2.078381,427.707,106.603817,2.689238,106.603817,534.310817
train,28,34.106937,6691.216,1722.52353,39.43308,1722.52353,8413.73953
eval,28,2.621798,524.306,135.048726,3.047572,135.048726,659.354726
train,29,33.435195,6598.388,1685.826072,38.8875,1685.826072,8284.214072
eval,29,2.028243,427.446,103.635479,2.360367,103.635479,531.081479
train,30,33.455755,6612.497,1691.778065,38.134029,1691.778065,8304.275065
eval,30,2.038431,424.479,104.204313,2.419659,104.204313,528.683313
