ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,resnet18,cifar100,1,1001,1,3.823975,,nan,17.64
Java/DL4J,resnet18,cifar100,1,1001,2,3.219852,,nan,22.23
Java/DL4J,resnet18,cifar100,1,1001,3,2.683968,,nan,24.06
Java/DL4J,resnet18,cifar100,1,1001,4,2.479273,,nan,25.33
Java/DL4J,resnet18,cifar100,1,1001,5,1.61481,,nan,25.39
Java/DL4J,resnet18,cifar100,1,1001,6,1.600563,,nan,24.93
Java/DL4J,resnet18,cifar100,1,1001,7,1.214551,,nan,24.61
Java/DL4J,resnet18,cifar100,1,1001,8,0.658591,,nan,25.26
Java/DL4J,resnet18,cifar100,1,1001,9,0.532333,,nan,25.54
Java/DL4J,resnet18,cifar100,1,1001,10,0.228497,,nan,25.21
Java/DL4J,resnet18,cifar100,1,1001,11,0.275432,,nan,25.07
Java/DL4J,resnet18,cifar100,1,1001,12,0.363186,,nan,24.88
Java/DL4J,resnet18,cifar100,1,1001,13,0.225873,,nan,24.74
Java/DL4J,resnet18,cifar100,1,1001,14,0.413901,,nan,24.59
Java/DL4J,resnet18,cifar100,1,1001,15,0.460784,,nan,23.74
Java/DL4J,resnet18,cifar100,1,1001,16,0.277828,,nan,25.1
Java/DL4J,resnet18,cifar100,1,1001,17,0.168709,,nan,25.29
Java/DL4J,resnet18,cifar100,1,1001,18,0.101059,,nan,24.91
Java/DL4J,resnet18,cifar100,1,1001,19,0.129769,,nan,24.6
Java/DL4J,resnet18,cifar100,1,1001,20,0.088902,,nan,24.89
Java/DL4J,resnet18,cifar100,1,1001,21,0.210153,,nan,24.71
Java/DL4J,resnet18,cifar100,1,1001,22,0.267909,,nan,24.73
Java/DL4J,resnet18,cifar100,1,1001,23,0.146709,,nan,25.39
Java/DL4J,resnet18,cifar100,1,1001,24,0.172375,,nan,25.57
Java/DL4J,resnet18,cifar100,1,1001,25,0.184552,,nan,24.55
Java/DL4J,resnet18,cifar100,1,1001,26,0.358856,,nan,24.61
Java/DL4J,resnet18,cifar100,1,1001,27,0.073387,,nan,25.45
Java/DL4J,resnet18,cifar100,1,1001,28,0.093507,,nan,25.72
Java/DL4J,resnet18,cifar100,1,1001,29,0.093168,,nan,26.12
Java/DL4J,resnet18,cifar100,1,1001,30,0.058269,,nan,26.02
