phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,24.122264,6641.912,1337.814193,40.314276,1337.814193,7979.726193
eval,1,1.701396,398.692,90.149619,2.163096,90.149619,488.841619
train,2,15.73474,5343.33,806.11328,21.660821,806.11328,6149.44328
eval,2,0.695763,183.887,39.619792,0.978831,39.619792,223.506792
train,3,15.713795,5405.398,802.525942,21.188953,802.525942,6207.923942
eval,3,0.711326,184.565,40.335744,0.961834,40.335744,224.900744
train,4,15.705435,5379.498,815.697655,21.047266,815.697655,6195.195655
eval,4,0.7168,184.092,40.69597,0.95689,40.69597,224.78797
train,5,15.714022,5399.936,806.191447,20.769037,806.191447,6206.127447
eval,5,0.718261,193.076,41.60939,1.045096,41.60939,234.68539
train,6,15.72265,5374.964,810.98786,19.844509,810.98786,6185.95186
eval,6,0.692764,186.485,39.418661,1.157975,39.418661,225.903661
train,7,15.713259,5345.572,811.55999,21.76012,811.55999,6157.13199
eval,7,0.712328,186.64,41.967587,1.226713,41.967587,228.607587
train,8,15.717855,5387.303,809.286457,21.770527,809.286457,6196.589457
eval,8,0.734535,182.975,42.159547,1.080922,42.159547,225.134547
train,9,15.737433,5349.91,815.715994,21.66102,815.715994,6165.625994
eval,9,0.711863,185.643,41.185676,1.108189,41.185676,226.828676
train,10,15.724624,5373.99,813.757234,18.863862,813.757234,6187.747234
eval,10,0.692929,193.702,39.597515,1.202071,39.597515,233.299515
train,11,15.734582,5375.508,817.945036,22.087558,817.945036,6193.453036
eval,11,0.713886,180.052,41.452218,1.226194,41.452218,221.504218
train,12,15.726327,5374.26,811.174801,22.645283,811.174801,6185.434801
eval,12,0.71037,183.463,40.453139,1.211455,40.453139,223.916139
train,13,15.710363,5400.462,819.447674,21.807816,819.447674,6219.909674
eval,13,0.705198,187.948,40.911748,1.066351,40.911748,228.859748
train,14,15.730289,5373.884,815.904919,22.032643,815.904919,6189.788919
eval,14,0.729533,211.75,42.196655,1.16121,42.196655,253.946655
train,15,15.712308,5392.338,818.097661,22.043599,818.097661,6210.435661
eval,15,0.694799,189.633,39.912136,1.217894,39.912136,229.545136
train,16,15.728646,5376.837,816.324391,23.451057,816.324391,6193.161391
eval,16,0.688619,189.465,39.59422,1.090779,39.59422,229.05922
train,17,15.745949,5399.718,821.567864,22.320836,821.567864,6221.285864
eval,17,0.681043,185.237,39.588483,1.194442,39.588483,224.825483
train,18,15.722723,5391.438,816.699586,22.086977,816.699586,6208.137586
eval,18,0.69426,188.904,40.097383,1.13399,40.097383,229.001383
train,19,15.716284,5421.481,820.31384,23.067975,820.31384,6241.79484
eval,19,0.694162,185.174,39.92094,1.227949,39.92094,225.09494
train,20,15.712251,5347.887,820.817293,23.449944,820.817293,6168.704293
eval,20,0.704953,195.607,43.040056,0.862474,43.040056,238.647056
train,21,15.721167,5388.813,827.494499,20.424847,827.494499,6216.307499
eval,21,0.696024,186.113,40.689622,1.040046,40.689622,226.802622
train,22,15.72848,5355.739,832.453807,20.43391,832.453807,6188.192807
eval,22,0.713958,188.196,42.278423,0.915236,42.278423,230.474423
train,23,15.708053,5367.71,816.056079,22.694902,816.056079,6183.766079
eval,23,0.707327,187.949,41.031157,1.141619,41.031157,228.980157
train,24,15.738111,5406.741,828.623377,20.353058,828.623377,6235.364377
eval,24,0.691855,189.879,40.627111,1.055762,40.627111,230.506111
train,25,15.732593,5413.549,826.548152,19.811415,826.548152,6240.097152
eval,25,0.73755,182.814,43.283711,0.985774,43.283711,226.097711
train,26,15.698907,5356.075,831.384908,21.193011,831.384908,6187.459908
eval,26,0.730766,185.536,42.84123,0.971325,42.84123,228.37723
train,27,15.71095,5338.86,818.983709,23.360074,818.983709,6157.843709
eval,27,0.692564,193.845,40.527536,1.302728,40.527536,234.372536
train,28,15.707984,5404.921,824.297948,23.929991,824.297948,6229.218948
eval,28,0.696009,182.074,41.237918,1.094502,41.237918,223.311918
train,29,15.726678,5377.75,826.669697,19.461396,826.669697,6204.419697
eval,29,0.686198,166.333,40.477369,1.194015,40.477369,206.810369
train,30,15.724888,5396.563,831.20706,22.144835,831.20706,6227.77006
eval,30,0.694465,181.779,40.356952,1.237317,40.356952,222.135952
