ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,1,5.298446178436279,0.0046314820647239685,5.298319339752197,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,2,5.29838752746582,0.00417133467271924,5.298318386077881,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,3,5.298376560211182,0.00442141480743885,5.298317909240723,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,4,5.298373699188232,0.004351392388343811,5.2983174324035645,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,5,5.298377990722656,0.004401408601552248,5.298318862915039,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,6,5.2983717918396,0.004311379510909319,5.2983174324035645,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,7,5.298374176025391,0.0040312898345291615,5.298318862915039,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,8,5.298372745513916,0.004251360427588224,5.29831600189209,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,9,5.298375606536865,0.004181338008493185,5.298316955566406,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,10,5.298373699188232,0.004131321795284748,5.298317909240723,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,11,5.298374176025391,0.0040713027119636536,5.298317909240723,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,12,5.298374652862549,0.004431418143212795,5.298316955566406,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,13,5.2983717918396,0.0041213189251720905,5.298318386077881,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,14,5.298374652862549,0.0042413570918142796,5.298316955566406,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,15,5.298379421234131,0.004251360427588224,5.298317909240723,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,16,5.298372268676758,0.004281369969248772,5.2983174324035645,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,17,5.298374652862549,0.004341389052569866,5.298318862915039,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,18,5.298375606536865,0.004251360427588224,5.298317909240723,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,19,5.298375606536865,0.004251360427588224,5.298319339752197,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,20,5.298374652862549,0.0042413570918142796,5.298318386077881,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,21,5.298377990722656,0.004011283628642559,5.298317909240723,0.34054487477988005
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,22,5.298375606536865,0.004211347550153732,5.298318386077881,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,23,5.298371315002441,0.004451424349099398,5.29831600189209,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,24,5.298374652862549,0.004081306047737598,5.298317909240723,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,25,5.298376560211182,0.004501440562307835,5.298316955566406,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,26,5.298376560211182,0.004181338008493185,5.298318386077881,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,27,5.298374652862549,0.004231354221701622,5.298319339752197,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,28,5.298374176025391,0.004301376640796661,5.2983174324035645,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,29,5.298369884490967,0.004151328466832638,5.298316955566406,0.5008012987673283
Python/TensorFlow,vgg16,tinyimagenet,2,1002,fp32,30,5.298373699188232,0.004341389052569866,5.2983174324035645,0.5008012987673283
