ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,1,0.6850875252405803,0.38967662160396577,86.02
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,2,0.3366095490137736,0.3127430813074112,89.24
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,3,0.2700664585987727,0.27390606091469527,90.05
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,4,0.23150012882550558,0.2552920793011785,90.74
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,5,0.20094966362317404,0.28941434733346105,89.69
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,6,0.17748143606185912,0.23545551749169827,91.54
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,7,0.1570593625108401,0.2671513820633292,91.32
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,8,0.13921839998563132,0.28113258272549135,91.08
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,9,0.12354531036218007,0.26797804339528086,91.48
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,10,0.10893133666714032,0.25358727738998715,92.61
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,11,0.09461227192878723,0.2959424293773249,91.9
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,12,0.08349962729215622,0.2998780392840505,91.31
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,13,0.07564544998009999,0.27974609248787163,92.56
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,14,0.06800964740614096,0.3025675479177444,91.97
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,15,0.05433055735230446,0.33791584458824947,92.19
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,16,0.05111640350719293,0.3015968665840104,92.5
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,17,0.04989590634008249,0.35637066290788355,91.84
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,18,0.04298426864569386,0.31731299878912106,92.37
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,19,0.033963302596658466,0.3741527322500691,92.11
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,20,0.035344387632608415,0.36681574096269903,92.46
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,21,0.03549514305430154,0.3441214558998589,92.64
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,22,0.0314835846743236,0.340216585963637,92.67
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,23,0.03140134390319387,0.3488767831422927,92.54
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,24,0.03143211042309801,0.42232110116070837,92.8
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,25,0.02795961478035897,0.45731488412046345,92.54
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,26,0.026949450167578954,0.37528395365713785,92.88
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,27,0.02578566340742012,0.4068655198078333,91.91
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,28,0.02634684521158536,0.41231352470858446,92.26
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,29,0.018534178966563196,0.43891560539977365,92.42
Python/PyTorch,vgg16,fashionmnist,4,1004,fp32,30,0.02155958078826467,0.37584121718014357,92.49
