phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,7.568852,1726.477,440.405158,8.116218,440.405158,2166.882158
eval,1,0.73994,91.668,41.124735,0.920821,41.124735,132.792735
train,2,7.076528,1671.423,413.706205,8.175725,413.706205,2085.129205
eval,2,0.709582,90.278,40.077716,0.950574,40.077716,130.355716
train,3,7.066773,1685.839,414.017927,8.090432,414.017927,2099.856927
eval,3,0.710858,95.713,39.806184,0.883072,39.806184,135.519184
train,4,7.059248,1673.75,413.045946,8.144018,413.045946,2086.795946
eval,4,0.709979,94.464,39.71308,0.79215,39.71308,134.17708
train,5,7.07516,1682.73,417.736591,9.280892,417.736591,2100.466591
eval,5,0.71318,94.162,39.863539,0.916395,39.863539,134.025539
train,6,7.068649,1696.377,413.277395,8.782703,413.277395,2109.654395
eval,6,0.719438,96.178,40.285118,0.796056,40.285118,136.463118
train,7,7.071275,1704.177,414.00363,8.739385,414.00363,2118.18063
eval,7,0.71455,98.633,40.016287,0.835284,40.016287,138.649287
train,8,7.072702,1686.71,415.241068,8.391107,415.241068,2101.951068
eval,8,0.711134,101.31,39.748708,0.794713,39.748708,141.058708
train,9,7.070832,1693.538,414.674096,8.405297,414.674096,2108.212096
eval,9,0.71176,91.902,39.777057,0.808201,39.777057,131.679057
train,10,7.066952,1701.107,414.948665,8.113289,414.948665,2116.055665
eval,10,0.715155,93.586,40.222179,0.925306,40.222179,133.808179
train,11,7.077769,1702.852,417.602489,7.354493,417.602489,2120.454489
eval,11,0.711167,96.313,40.021505,0.645474,40.021505,136.334505
train,12,7.066386,1686.403,413.951905,8.581954,413.951905,2100.354905
eval,12,0.725624,102.542,40.563759,0.742668,40.563759,143.105759
train,13,7.064049,1692.792,417.471102,8.65922,417.471102,2110.263102
eval,13,0.711378,101.783,40.015265,0.790822,40.015265,141.798265
train,14,7.064435,1692.471,414.614331,8.223436,414.614331,2107.085331
eval,14,0.710094,90.309,39.773013,0.795247,39.773013,130.082013
train,15,7.055314,1691.51,413.953873,8.146536,413.953873,2105.463873
eval,15,0.715021,91.93,40.727004,0.847704,40.727004,132.657004
train,16,7.10856,1700.013,416.547383,8.980859,416.547383,2116.560383
eval,16,0.71308,90.557,39.875959,0.803105,39.875959,130.432959
train,17,7.0832,1700.384,415.415467,8.351726,415.415467,2115.799467
eval,17,0.709618,92.818,39.774753,0.890457,39.774753,132.592753
train,18,7.061933,1713.396,418.043444,8.693627,418.043444,2131.439444
eval,18,0.71481,98.684,40.143783,0.851351,40.143783,138.827783
train,19,7.067241,1693.674,415.255976,8.439765,415.255976,2108.929976
eval,19,0.71011,99.163,39.765506,0.895065,39.765506,138.928506
train,20,7.061673,1697.019,414.419029,8.895566,414.419029,2111.438029
eval,20,0.71046,91.069,39.909649,0.79842,39.909649,130.978649
train,21,7.065352,1703.181,416.752648,7.90784,416.752648,2119.933648
eval,21,0.727016,93.362,41.059324,0.812168,41.059324,134.421324
train,22,7.065886,1707.133,415.033926,8.311673,415.033926,2122.166926
eval,22,0.711049,97.127,39.913067,0.840396,39.913067,137.040067
train,23,7.089599,1710.529,416.804769,8.859543,416.804769,2127.333769
eval,23,0.711134,99.649,40.167876,0.811375,40.167876,139.816876
train,24,7.061135,1709.376,415.412721,9.16336,415.412721,2124.788721
eval,24,0.711687,99.461,40.008001,0.867585,40.008001,139.469001
train,25,7.076094,1691.261,416.423686,8.697991,416.423686,2107.684686
eval,25,0.711109,89.477,40.055409,0.874527,40.055409,129.532409
train,26,7.05081,1700.288,418.527031,8.038158,418.527031,2118.815031
eval,26,0.710808,97.928,39.825928,0.883682,39.825928,137.753928
train,27,7.062672,1694.65,415.869133,9.348439,415.869133,2110.519133
eval,27,0.713959,90.169,39.990379,0.816623,39.990379,130.159379
train,28,7.054909,1704.176,414.993278,8.329968,414.993278,2119.169278
eval,28,0.710131,93.224,40.415817,0.839953,40.415817,133.639817
train,29,7.049585,1706.949,418.059023,6.620842,418.059023,2125.008023
eval,29,0.710486,101.064,40.234598,0.652097,40.234598,141.298598
train,30,7.074664,1692.249,417.029932,8.690713,417.029932,2109.278932
eval,30,0.711548,90.858,39.987114,0.841952,39.987114,130.845114
