ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,resnet18,tinyimagenet,1,1001,1,4.798528,,4.415443,8.81
C++/LibTorch,resnet18,tinyimagenet,1,1001,2,4.16326,,4.077222,13.03
C++/LibTorch,resnet18,tinyimagenet,1,1001,3,3.777407,,3.888632,15.92
C++/LibTorch,resnet18,tinyimagenet,1,1001,4,3.462013,,3.833088,17.23
C++/LibTorch,resnet18,tinyimagenet,1,1001,5,3.161916,,3.804395,18.13
C++/LibTorch,resnet18,tinyimagenet,1,1001,6,2.846622,,3.877259,17.65
C++/LibTorch,resnet18,tinyimagenet,1,1001,7,2.504207,,4.114721,16.17
C++/LibTorch,resnet18,tinyimagenet,1,1001,8,2.145991,,4.160344,16.95
C++/LibTorch,resnet18,tinyimagenet,1,1001,9,1.779749,,4.320408,15.81
C++/LibTorch,resnet18,tinyimagenet,1,1001,10,1.415096,,4.516429,15.93
C++/LibTorch,resnet18,tinyimagenet,1,1001,11,1.086168,,4.719666,16.1
C++/LibTorch,resnet18,tinyimagenet,1,1001,12,0.809153,,5.060403,14.73
C++/LibTorch,resnet18,tinyimagenet,1,1001,13,0.591277,,5.187567,15.03
C++/LibTorch,resnet18,tinyimagenet,1,1001,14,0.433574,,5.512474,14.51
C++/LibTorch,resnet18,tinyimagenet,1,1001,15,0.350804,,5.782058,13.92
C++/LibTorch,resnet18,tinyimagenet,1,1001,16,0.293863,,5.882416,14.92
C++/LibTorch,resnet18,tinyimagenet,1,1001,17,0.270354,,5.991179,14.64
C++/LibTorch,resnet18,tinyimagenet,1,1001,18,0.240822,,6.217078,14.9
C++/LibTorch,resnet18,tinyimagenet,1,1001,19,0.236113,,6.60169,13.88
C++/LibTorch,resnet18,tinyimagenet,1,1001,20,0.214692,,6.543512,14.05
C++/LibTorch,resnet18,tinyimagenet,1,1001,21,0.211975,,6.637988,14.5
C++/LibTorch,resnet18,tinyimagenet,1,1001,22,0.202885,,6.772414,13.81
C++/LibTorch,resnet18,tinyimagenet,1,1001,23,0.188733,,6.877147,14.02
C++/LibTorch,resnet18,tinyimagenet,1,1001,24,0.180398,,6.874289,14.8
C++/LibTorch,resnet18,tinyimagenet,1,1001,25,0.17869,,7.031496,14.21
C++/LibTorch,resnet18,tinyimagenet,1,1001,26,0.171561,,7.192429,13.7
C++/LibTorch,resnet18,tinyimagenet,1,1001,27,0.159034,,7.264839,14.22
C++/LibTorch,resnet18,tinyimagenet,1,1001,28,0.174675,,7.301926,14.53
C++/LibTorch,resnet18,tinyimagenet,1,1001,29,0.155729,,7.291016,14.63
C++/LibTorch,resnet18,tinyimagenet,1,1001,30,0.16194,,7.496,13.84
