ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
R/torch,resnet18,tinyimagenet,1,1001,1,4.696568,,4.332724,9.75
R/torch,resnet18,tinyimagenet,1,1001,2,4.089763,,4.111731,13.1
R/torch,resnet18,tinyimagenet,1,1001,3,3.718964,,3.837182,16.42
R/torch,resnet18,tinyimagenet,1,1001,4,3.426696,,3.94973,16.05
R/torch,resnet18,tinyimagenet,1,1001,5,3.159203,,3.659913,19.68
R/torch,resnet18,tinyimagenet,1,1001,6,2.896349,,3.760284,19.4
R/torch,resnet18,tinyimagenet,1,1001,7,2.613615,,3.766185,20.41
R/torch,resnet18,tinyimagenet,1,1001,8,2.307918,,3.899803,19.63
R/torch,resnet18,tinyimagenet,1,1001,9,1.986773,,3.932282,20.28
R/torch,resnet18,tinyimagenet,1,1001,10,1.659139,,4.1258,19.29
R/torch,resnet18,tinyimagenet,1,1001,11,1.34296,,4.2973,19.38
R/torch,resnet18,tinyimagenet,1,1001,12,1.043229,,4.47322,18.62
R/torch,resnet18,tinyimagenet,1,1001,13,0.801515,,4.773846,17.91
R/torch,resnet18,tinyimagenet,1,1001,14,0.614169,,4.959958,18.21
R/torch,resnet18,tinyimagenet,1,1001,15,0.488729,,5.255287,16.87
R/torch,resnet18,tinyimagenet,1,1001,16,0.416915,,5.346666,17.65
R/torch,resnet18,tinyimagenet,1,1001,17,0.359726,,5.492205,17.82
R/torch,resnet18,tinyimagenet,1,1001,18,0.337033,,5.738813,16.9
R/torch,resnet18,tinyimagenet,1,1001,19,0.317712,,5.825117,17.16
R/torch,resnet18,tinyimagenet,1,1001,20,0.284902,,6.213019,15.85
R/torch,resnet18,tinyimagenet,1,1001,21,0.268665,,6.266225,15.93
R/torch,resnet18,tinyimagenet,1,1001,22,0.273098,,6.375374,16.41
R/torch,resnet18,tinyimagenet,1,1001,23,0.24765,,6.178959,17.49
R/torch,resnet18,tinyimagenet,1,1001,24,0.236346,,6.26692,17.44
R/torch,resnet18,tinyimagenet,1,1001,25,0.214827,,6.451723,16.71
R/torch,resnet18,tinyimagenet,1,1001,26,0.227164,,6.552334,16.45
R/torch,resnet18,tinyimagenet,1,1001,27,0.218475,,6.544551,16.97
R/torch,resnet18,tinyimagenet,1,1001,28,0.210696,,6.511332,17.57
R/torch,resnet18,tinyimagenet,1,1001,29,0.190076,,6.762218,15.88
R/torch,resnet18,tinyimagenet,1,1001,30,0.19755,,6.629818,17.22
