timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-20T05:50:08,Cpp-LibTorch_resnet18_fashionmnist_rep1,594cd5e6-2a10-460a-9e6b-a211454b66c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.068832463002764,5.2092364421870625e-05,6.455997774241156e-06,37.537568346124154,85.79996230971483,20.0,5.3648688196693967e-05,0.0002508410340062994,3.901416452216735e-05,0.00034350388672516074,0.0,Denmark,DNK,capital region,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,12.5683,55.7056,30.241161346435547,machine,2.4,92.0,32.2,9.744483947753906,N,1.0,0.0
