ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,1,0.8145056962966919,0.6812900900840759,0.5922885537147522,77.28365659713745
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,2,0.42024046182632446,0.843382716178894,0.36479857563972473,86.56851053237915
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,3,0.32145771384239197,0.8828625679016113,0.34462210536003113,86.21794581413269
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,4,0.2727377712726593,0.9010083079338074,0.26819831132888794,90.45472741127014
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,5,0.23809820413589478,0.91282719373703,0.2947646975517273,89.89382982254028
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,6,0.21435342729091644,0.9220753312110901,0.24199996888637543,91.51642918586731
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,7,0.18992581963539124,0.9313735365867615,0.25422173738479614,91.1057710647583
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,8,0.16998644173145294,0.9384181499481201,0.23595274984836578,91.40625
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,9,0.15218563377857208,0.944411039352417,0.24501830339431763,91.60656929016113
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,10,0.13430841267108917,0.951171875,0.24237507581710815,92.10737347602844
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,11,0.11837276816368103,0.9571648240089417,0.24173562228679657,92.21754670143127
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,12,0.1022578775882721,0.9626569151878357,0.22597862780094147,92.78846383094788
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,13,0.08655735105276108,0.9699018597602844,0.24192893505096436,92.65825152397156
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,14,0.077402263879776,0.9724392294883728,0.2736364006996155,91.95713400840759
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,15,0.0638197511434555,0.9770299196243286,0.26849544048309326,92.97876358032227
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,16,0.05528527498245239,0.9806357026100159,0.2852433919906616,92.75841116905212
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,17,0.0496491976082325,0.982755720615387,0.28634631633758545,92.40785241127014
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,18,0.042680561542510986,0.9854934811592102,0.3177572786808014,92.50801205635071
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,19,0.03958159312605858,0.9860443472862244,0.3115094304084778,92.94871687889099
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,20,0.033482372760772705,0.9881476759910583,0.34650686383247375,92.67828464508057
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,21,0.028431478887796402,0.9899339079856873,0.3470405042171478,92.06730723381042
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,22,0.031071271747350693,0.9898003339767456,0.36483821272850037,92.1875
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,23,0.026023874059319496,0.9913361668586731,0.353887140750885,92.44791865348816
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,24,0.02841527760028839,0.9907351732254028,0.2870015501976013,92.77844429016113
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,25,0.022559648379683495,0.9923544526100159,0.3498901426792145,92.84855723381042
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,26,0.020089708268642426,0.9932224750518799,0.34503644704818726,93.22916865348816
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,27,0.021845607087016106,0.9927550554275513,0.35669344663619995,92.80849099159241
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,28,0.02318517304956913,0.9928218722343445,0.37590619921684265,92.59815812110901
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,29,0.017486456781625748,0.9940237998962402,0.3965817987918854,92.89863705635071
Python/TensorFlow,vgg16,fashionmnist,1,1001,fp32,30,0.014990954659879208,0.9948417544364929,0.38408979773521423,92.30769276618958
