ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/JAX,resnet18,cifar100,4,1004,fp32,1,3.8295493125915527,13.699920654296875,3.3834526538848877,20.162260055541992
Python/JAX,resnet18,cifar100,4,1004,fp32,2,3.057875871658325,25.747194290161133,3.141897439956665,25.26041603088379
Python/JAX,resnet18,cifar100,4,1004,fp32,3,2.6198947429656982,34.144630432128906,2.992297410964966,28.064903259277344
Python/JAX,resnet18,cifar100,4,1004,fp32,4,2.204343557357788,43.285255432128906,2.9785964488983154,29.58734130859375
Python/JAX,resnet18,cifar100,4,1004,fp32,5,1.7881723642349243,53.24519348144531,3.0134429931640625,29.97796630859375
Python/JAX,resnet18,cifar100,4,1004,fp32,6,1.3575834035873413,64.62139129638672,3.157144069671631,28.91626739501953
Python/JAX,resnet18,cifar100,4,1004,fp32,7,0.9595245718955994,75.70513153076172,3.2968695163726807,28.92628288269043
Python/JAX,resnet18,cifar100,4,1004,fp32,8,0.6225205063819885,84.95392608642578,3.470649480819702,28.89623260498047
Python/JAX,resnet18,cifar100,4,1004,fp32,9,0.37465235590934753,91.98918151855469,3.661473274230957,28.345352172851562
Python/JAX,resnet18,cifar100,4,1004,fp32,10,0.23298165202140808,95.59695434570312,3.789757490158081,28.295272827148438
Python/JAX,resnet18,cifar100,4,1004,fp32,11,0.15655021369457245,97.33975219726562,3.880561351776123,28.215145111083984
Python/JAX,resnet18,cifar100,4,1004,fp32,12,0.12596823275089264,97.87460327148438,3.996258497238159,28.79607391357422
Python/JAX,resnet18,cifar100,4,1004,fp32,13,0.1406865268945694,97.08534240722656,4.17408561706543,27.72435760498047
Python/JAX,resnet18,cifar100,4,1004,fp32,14,0.28116801381111145,91.99920654296875,4.167680263519287,28.22515869140625
Python/JAX,resnet18,cifar100,4,1004,fp32,15,0.24074095487594604,93.43750762939453,4.227397441864014,29.086538314819336
Python/JAX,resnet18,cifar100,4,1004,fp32,16,0.11329971998929977,97.43389129638672,4.305634021759033,28.62580108642578
Python/JAX,resnet18,cifar100,4,1004,fp32,17,0.06222395971417427,98.79407501220703,4.328162670135498,29.266828536987305
Python/JAX,resnet18,cifar100,4,1004,fp32,18,0.06638997793197632,98.60977935791016,4.478458881378174,27.984777450561523
Python/JAX,resnet18,cifar100,4,1004,fp32,19,0.20746789872646332,94.0184326171875,4.614887237548828,27.273637771606445
Python/JAX,resnet18,cifar100,4,1004,fp32,20,0.2368200123310089,92.87460327148438,4.490421295166016,29.01642608642578
Python/JAX,resnet18,cifar100,4,1004,fp32,21,0.10323658585548401,97.26563262939453,4.599283695220947,28.966346740722656
Python/JAX,resnet18,cifar100,4,1004,fp32,22,0.052343085408210754,98.92027282714844,4.575896263122559,29.69751739501953
Python/JAX,resnet18,cifar100,4,1004,fp32,23,0.038944393396377563,99.2147445678711,4.670393943786621,29.647436141967773
Python/JAX,resnet18,cifar100,4,1004,fp32,24,0.09613955765962601,97.35376739501953,4.910817623138428,27.35376739501953
Python/JAX,resnet18,cifar100,4,1004,fp32,25,0.2743874192237854,91.52644348144531,4.819050312042236,28.695913314819336
Python/JAX,resnet18,cifar100,4,1004,fp32,26,0.13469198346138,95.99760437011719,4.760809421539307,29.136619567871094
Python/JAX,resnet18,cifar100,4,1004,fp32,27,0.05776335671544075,98.60576629638672,4.795409202575684,29.387020111083984
Python/JAX,resnet18,cifar100,4,1004,fp32,28,0.04373328387737274,98.96634674072266,4.881608486175537,29.567306518554688
Python/JAX,resnet18,cifar100,4,1004,fp32,29,0.037692487239837646,99.14663696289062,4.971266746520996,29.296875
Python/JAX,resnet18,cifar100,4,1004,fp32,30,0.13668964803218842,95.89543151855469,5.096027374267578,27.36378288269043
