phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,42.580727,11403.307,2134.656239,49.259354,2134.656239,13537.963239
eval,1,2.319564,434.605,116.153509,2.581868,116.153509,550.758509
train,2,42.300768,11609.541,2114.137571,49.385477,2114.137571,13723.678571
eval,2,2.280852,455.081,113.245334,2.633195,113.245334,568.326334
train,3,42.295453,11696.154,2106.131621,46.979077,2106.131621,13802.285621
eval,3,2.284695,447.952,113.973354,2.495431,113.973354,561.925354
train,4,42.285744,11699.813,2113.808775,47.601511,2113.808775,13813.621775
eval,4,2.280464,460.173,114.461427,2.552801,114.461427,574.634427
train,5,42.28514,11716.144,2116.732529,46.858905,2116.732529,13832.876529
eval,5,2.283564,461.035,114.847394,2.674834,114.847394,575.882394
train,6,42.309606,11758.675,2125.987147,50.001274,2125.987147,13884.662147
eval,6,2.28485,452.317,116.026684,2.574101,116.026684,568.343684
train,7,42.325398,11719.235,2134.465682,48.53344,2134.465682,13853.700682
eval,7,2.28946,461.954,116.734335,2.571324,116.734335,578.688335
train,8,42.320157,11734.642,2141.330012,47.182618,2141.330012,13875.972012
eval,8,2.280018,445.349,115.755824,2.551168,115.755824,561.104824
train,9,42.322952,11736.604,2145.075089,47.411519,2145.075089,13881.679089
eval,9,2.290171,448.924,116.089456,2.712949,116.089456,565.013456
train,10,42.352518,11738.218,2141.280332,48.695007,2141.280332,13879.498332
eval,10,2.283541,456.583,116.322185,2.571034,116.322185,572.905185
train,11,42.333501,11759.628,2147.813334,47.832395,2147.813334,13907.441334
eval,11,2.282224,446.983,116.8831,2.553365,116.8831,563.8661
train,12,42.346136,11747.955,2155.146696,49.308211,2155.146696,13903.101696
eval,12,2.281769,458.69,116.069543,2.705015,116.069543,574.759543
train,13,42.320218,11743.183,2157.028251,49.130714,2157.028251,13900.211251
eval,13,2.282313,470.379,116.332729,2.860387,116.332729,586.711729
train,14,42.327629,11765.893,2153.547459,50.323509,2153.547459,13919.440459
eval,14,2.294412,464.338,117.062427,2.774347,117.062427,581.400427
train,15,42.344492,11783.523,2158.71394,51.191857,2158.71394,13942.23694
eval,15,2.283868,466.127,117.097902,2.804573,117.097902,583.224902
train,16,42.323795,11771.642,2152.733368,49.765172,2152.733368,13924.375368
eval,16,2.278876,457.7,116.666223,2.753596,116.666223,574.366223
train,17,42.334506,11759.942,2160.44676,50.618782,2160.44676,13920.38876
eval,17,2.285191,461.954,116.462681,2.69264,116.462681,578.416681
train,18,42.326317,11728.616,2158.376997,50.179183,2158.376997,13886.992997
eval,18,2.281459,457.963,116.844894,2.587436,116.844894,574.807894
train,19,42.338421,11737.152,2159.05015,49.135857,2159.05015,13896.20215
eval,19,2.284786,453.567,117.393344,2.631761,117.393344,570.960344
train,20,42.323893,11741.078,2166.338515,49.705941,2166.338515,13907.416515
eval,20,2.285436,446.086,116.677225,2.683058,116.677225,562.763225
train,21,42.337996,11762.09,2159.340784,50.178481,2159.340784,13921.430784
eval,21,2.286565,454.924,117.191235,2.616106,117.191235,572.115235
train,22,42.343303,11753.756,2160.82229,48.514078,2160.82229,13914.57829
eval,22,2.279575,445.03,117.096803,2.776757,117.096803,562.126803
train,23,42.325142,11768.613,2170.975802,43.960785,2170.975802,13939.588802
eval,23,2.284748,460.127,117.091174,2.494439,117.091174,577.218174
train,24,42.334249,11759.542,2159.569364,49.997552,2159.569364,13919.111364
eval,24,2.283786,459.501,116.605191,2.764567,116.605191,576.106191
train,25,42.3012,11708.662,2157.325599,49.803729,2157.325599,13865.987599
eval,25,2.286624,456.112,117.241846,2.687559,117.241846,573.353846
train,26,42.340222,11737.409,2164.617,50.468734,2164.617,13902.026
eval,26,2.286066,455.95,117.269204,2.740657,117.269204,573.219204
train,27,42.326143,11755.852,2165.107011,51.317766,2165.107011,13920.959011
eval,27,2.283821,462.803,117.661106,2.755427,117.661106,580.464106
train,28,42.310852,11731.796,2174.897094,45.477019,2174.897094,13906.693094
eval,28,2.284417,448.279,117.770139,2.242895,117.770139,566.049139
train,29,42.315336,11735.005,2170.761,46.527395,2170.761,13905.766
eval,29,2.285386,463.098,117.121568,2.74943,117.121568,580.219568
train,30,42.323279,11750.207,2160.962786,50.794034,2160.962786,13911.169786
eval,30,2.286407,453.597,117.394853,2.732707,117.394853,570.991853
