ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,vgg16,tinyimagenet,3,1003,1,5.146786,,5.014093,1.34
Rust/tch,vgg16,tinyimagenet,3,1003,2,4.922925,,4.795858,2.85
Rust/tch,vgg16,tinyimagenet,3,1003,3,4.665145,,4.526952,5.44
Rust/tch,vgg16,tinyimagenet,3,1003,4,4.429406,,4.3058,8.28
Rust/tch,vgg16,tinyimagenet,3,1003,5,4.224631,,4.283061,8.29
Rust/tch,vgg16,tinyimagenet,3,1003,6,4.046099,,4.137779,10.64
Rust/tch,vgg16,tinyimagenet,3,1003,7,3.852504,,4.019101,12.33
Rust/tch,vgg16,tinyimagenet,3,1003,8,3.639044,,3.897583,15.06
Rust/tch,vgg16,tinyimagenet,3,1003,9,3.410517,,3.879222,15.33
Rust/tch,vgg16,tinyimagenet,3,1003,10,3.15264,,4.017499,15.69
Rust/tch,vgg16,tinyimagenet,3,1003,11,2.863533,,4.10559,16.72
Rust/tch,vgg16,tinyimagenet,3,1003,12,2.56649,,4.3067,16.55
Rust/tch,vgg16,tinyimagenet,3,1003,13,2.254556,,4.627366,16.6
Rust/tch,vgg16,tinyimagenet,3,1003,14,1.964755,,4.940506,15.98
Rust/tch,vgg16,tinyimagenet,3,1003,15,1.693663,,5.316263,16.04
Rust/tch,vgg16,tinyimagenet,3,1003,16,1.460065,,6.052695,15.8
Rust/tch,vgg16,tinyimagenet,3,1003,17,1.252674,,6.438565,15.21
Rust/tch,vgg16,tinyimagenet,3,1003,18,1.080218,,6.727699,15.66
Rust/tch,vgg16,tinyimagenet,3,1003,19,0.947274,,6.924967,15.66
Rust/tch,vgg16,tinyimagenet,3,1003,20,0.822105,,7.558376,15.31
Rust/tch,vgg16,tinyimagenet,3,1003,21,0.742948,,7.323017,15.08
Rust/tch,vgg16,tinyimagenet,3,1003,22,0.666844,,8.136078,14.98
Rust/tch,vgg16,tinyimagenet,3,1003,23,0.59314,,8.136681,15.64
Rust/tch,vgg16,tinyimagenet,3,1003,24,0.553687,,8.213921,15.96
Rust/tch,vgg16,tinyimagenet,3,1003,25,0.504735,,8.601419,15.63
Rust/tch,vgg16,tinyimagenet,3,1003,26,0.472603,,8.478185,15.5
Rust/tch,vgg16,tinyimagenet,3,1003,27,0.452228,,8.535116,15.63
Rust/tch,vgg16,tinyimagenet,3,1003,28,0.412697,,9.153027,15.29
Rust/tch,vgg16,tinyimagenet,3,1003,29,0.399283,,8.930697,15.83
Rust/tch,vgg16,tinyimagenet,3,1003,30,0.385746,,9.254516,15.71
