ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,resnet18,cifar100,0,1000,1,3.82015,,3.394886,19.42
C++/LibTorch,resnet18,cifar100,0,1000,2,3.079531,,3.066748,26.13
C++/LibTorch,resnet18,cifar100,0,1000,3,2.659772,,2.943295,28.07
C++/LibTorch,resnet18,cifar100,0,1000,4,2.289021,,2.910412,29.12
C++/LibTorch,resnet18,cifar100,0,1000,5,1.918098,,2.896737,30.22
C++/LibTorch,resnet18,cifar100,0,1000,6,1.533632,,2.970357,29.96
C++/LibTorch,resnet18,cifar100,0,1000,7,1.148704,,3.086832,29.65
C++/LibTorch,resnet18,cifar100,0,1000,8,0.800613,,3.199316,29.9
C++/LibTorch,resnet18,cifar100,0,1000,9,0.512367,,3.376007,29.15
C++/LibTorch,resnet18,cifar100,0,1000,10,0.315128,,3.459714,29.62
C++/LibTorch,resnet18,cifar100,0,1000,11,0.18867,,3.638525,29.31
C++/LibTorch,resnet18,cifar100,0,1000,12,0.124491,,3.685836,29.81
C++/LibTorch,resnet18,cifar100,0,1000,13,0.11717,,3.885138,29.07
C++/LibTorch,resnet18,cifar100,0,1000,14,0.156886,,4.123153,27.54
C++/LibTorch,resnet18,cifar100,0,1000,15,0.211287,,4.222245,27.63
C++/LibTorch,resnet18,cifar100,0,1000,16,0.144121,,4.151552,29.4
C++/LibTorch,resnet18,cifar100,0,1000,17,0.08988,,4.234308,29.63
C++/LibTorch,resnet18,cifar100,0,1000,18,0.076239,,4.435475,28.21
C++/LibTorch,resnet18,cifar100,0,1000,19,0.156925,,4.539815,27.82
C++/LibTorch,resnet18,cifar100,0,1000,20,0.151221,,4.507873,29.0
C++/LibTorch,resnet18,cifar100,0,1000,21,0.092838,,4.502806,29.07
C++/LibTorch,resnet18,cifar100,0,1000,22,0.061324,,4.627603,28.59
C++/LibTorch,resnet18,cifar100,0,1000,23,0.06898,,4.679082,28.46
C++/LibTorch,resnet18,cifar100,0,1000,24,0.119336,,4.727245,28.6
C++/LibTorch,resnet18,cifar100,0,1000,25,0.16253,,4.827544,28.41
C++/LibTorch,resnet18,cifar100,0,1000,26,0.104206,,4.780298,29.42
C++/LibTorch,resnet18,cifar100,0,1000,27,0.053458,,4.730644,29.73
C++/LibTorch,resnet18,cifar100,0,1000,28,0.052458,,4.850148,29.62
C++/LibTorch,resnet18,cifar100,0,1000,29,0.086756,,4.995252,27.98
C++/LibTorch,resnet18,cifar100,0,1000,30,0.144814,,4.984199,28.88
