phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,3.429028,792.262,191.067878,5.269243,191.067878,983.329878
eval,1,0.394697,54.611,22.516108,0.741188,22.516108,77.127108
train,2,2.898541,727.5,163.932379,4.163176,163.932379,891.432379
eval,2,0.384335,56.358,21.74091,0.477682,21.74091,78.09891
train,3,2.891426,719.051,165.459049,4.399492,165.459049,884.510049
eval,3,0.36705,48.829,20.993574,0.466666,20.993574,69.822574
train,4,2.89016,740.632,162.92021,4.633367,162.92021,903.55221
eval,4,0.367767,45.216,20.998136,0.438209,20.998136,66.214136
train,5,2.88888,736.372,162.730567,4.902639,162.730567,899.102567
eval,5,0.37347,60.243,21.152639,0.430733,21.152639,81.395639
train,6,2.935763,744.415,167.493963,5.301346,167.493963,911.908963
eval,6,0.369469,43.533,20.960387,0.431222,20.960387,64.493387
train,7,2.900081,725.667,162.50243,4.22607,162.50243,888.16943
eval,7,0.370312,50.477,20.973937,0.452186,20.973937,71.450937
train,8,2.899475,740.294,162.241381,3.557464,162.241381,902.535381
eval,8,0.366343,44.876,21.292066,0.571077,21.292066,66.168066
train,9,2.901828,730.245,165.258101,3.795397,165.258101,895.503101
eval,9,0.372388,54.37,21.205447,0.410501,21.205447,75.575447
train,10,2.91779,737.563,163.326438,4.515956,163.326438,900.889438
eval,10,0.372126,59.354,21.091622,0.445549,21.091622,80.445622
train,11,2.952491,738.618,165.287183,5.155602,165.287183,903.905183
eval,11,0.368384,55.248,20.929658,0.469351,20.929658,76.177658
train,12,2.994656,766.246,170.129416,4.236551,170.129416,936.375416
eval,12,0.369899,52.102,21.131414,0.423211,21.131414,73.233414
train,13,2.929479,731.809,164.412335,5.383587,164.412335,896.221335
eval,13,0.369233,52.354,20.964812,0.445289,20.964812,73.318812
train,14,2.904512,746.285,162.513766,4.971102,162.513766,908.798766
eval,14,0.376478,44.914,21.335811,0.424768,21.335811,66.249811
train,15,2.910443,736.032,165.346415,5.194082,165.346415,901.378415
eval,15,0.369563,57.042,20.999295,0.417734,20.999295,78.041295
train,16,2.904028,752.291,162.367808,5.428171,162.367808,914.658808
eval,16,0.367937,49.321,20.777261,0.415384,20.777261,70.098261
train,17,2.940053,734.486,163.612861,5.394115,163.612861,898.098861
eval,17,0.371662,54.191,21.026439,0.410883,21.026439,75.217439
train,18,2.92955,735.133,165.597531,5.268328,165.597531,900.730531
eval,18,0.3679,55.263,20.829795,0.415872,20.829795,76.092795
train,19,2.900532,749.669,162.030896,5.490225,162.030896,911.699896
eval,19,0.369824,49.675,20.953689,0.536746,20.953689,70.628689
train,20,2.90978,740.236,162.348706,4.106004,162.348706,902.584706
eval,20,0.367396,60.018,20.833319,0.440849,20.833319,80.851319
train,21,2.925959,755.871,165.055948,4.149428,165.055948,920.926948
eval,21,0.368265,50.864,20.776132,0.422753,20.776132,71.640132
train,22,2.956237,755.267,164.332597,4.522594,164.332597,919.599597
eval,22,0.369845,48.658,20.966414,0.42698,20.966414,69.624414
train,23,2.974254,757.102,165.222428,4.097215,165.222428,922.324428
eval,23,0.37092,46.294,21.083489,0.416254,21.083489,67.377489
train,24,2.956483,751.446,166.184307,5.711618,166.184307,917.630307
eval,24,0.369446,45.148,21.066873,0.344281,21.066873,66.214873
train,25,2.933474,757.403,165.015621,5.378812,165.015621,922.418621
eval,25,0.37014,51.624,21.092232,0.421716,21.092232,72.716232
train,26,2.909229,734.312,161.633182,3.835648,161.633182,895.945182
eval,26,0.371658,56.37,21.081978,0.501195,21.081978,77.451978
train,27,2.912067,750.283,164.019166,3.91032,164.019166,914.302166
eval,27,0.370098,47.44,21.01167,0.433037,21.01167,68.45167
train,28,2.900688,738.723,161.607761,3.887998,161.607761,900.330761
eval,28,0.367344,58.737,20.81507,0.402674,20.81507,79.55207
train,29,2.967579,742.989,164.613909,4.803264,164.613909,907.602909
eval,29,0.373625,55.126,21.087899,0.409403,21.087899,76.213899
train,30,2.94559,744.67,165.138433,4.660389,165.138433,909.808433
eval,30,0.368318,59.387,20.880588,0.410745,20.880588,80.267588
