ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,vgg16,tinyimagenet,4,1004,1,5.298118,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,2,5.298197,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,3,5.298617,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,4,5.298498,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,5,5.298306,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,6,5.29839,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,7,5.298507,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,8,5.29847,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,9,5.298404,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,10,5.298404,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,11,5.298363,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,12,5.298412,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,13,5.298309,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,14,5.29845,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,15,5.298481,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,16,5.298412,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,17,5.298453,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,18,5.298566,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,19,5.298559,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,20,5.29844,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,21,5.298442,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,22,5.298355,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,23,5.298396,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,24,5.298627,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,25,5.298471,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,26,5.298445,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,27,5.298599,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,28,5.298623,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,29,5.298506,,nan,0.5
Java/DL4J,vgg16,tinyimagenet,4,1004,30,5.298429,,nan,0.5
