timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-21T13:03:04,Python-JAX_vgg16_fashionmnist_rep4,72ba7ab8-7301-4f73-9608-ee48fc50c091,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.406426263973117,2.729105797596954e-06,2.901320566397791e-07,47.291097480510196,293.4298000583487,20.0,8.686810616109417e-05,0.0005725746247247088,3.368902359442371e-05,0.0006931317544802266,0.0,Canada,CAN,quebec,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,-71.2,46.8,30.241161346435547,machine,4.983333333333333,100.0,22.766666666666666,6.882139205932617,N,1.0,0.0
