ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,vgg16,fashionmnist,3,1003,1,0.684289,,0.399083,85.22
Rust/tch,vgg16,fashionmnist,3,1003,2,0.341135,,0.331109,88.17
Rust/tch,vgg16,fashionmnist,3,1003,3,0.268706,,0.317499,89.11
Rust/tch,vgg16,fashionmnist,3,1003,4,0.228423,,0.261938,90.53
Rust/tch,vgg16,fashionmnist,3,1003,5,0.201459,,0.237364,91.34
Rust/tch,vgg16,fashionmnist,3,1003,6,0.175404,,0.247465,91.63
Rust/tch,vgg16,fashionmnist,3,1003,7,0.152452,,0.255786,91.23
Rust/tch,vgg16,fashionmnist,3,1003,8,0.139739,,0.276641,90.72
Rust/tch,vgg16,fashionmnist,3,1003,9,0.118922,,0.253806,91.92
Rust/tch,vgg16,fashionmnist,3,1003,10,0.103082,,0.259721,91.94
Rust/tch,vgg16,fashionmnist,3,1003,11,0.090483,,0.25756,92.23
Rust/tch,vgg16,fashionmnist,3,1003,12,0.081694,,0.278192,92.06
Rust/tch,vgg16,fashionmnist,3,1003,13,0.070432,,0.307917,92.04
Rust/tch,vgg16,fashionmnist,3,1003,14,0.059949,,0.328955,92.19
Rust/tch,vgg16,fashionmnist,3,1003,15,0.054865,,0.342404,91.73
Rust/tch,vgg16,fashionmnist,3,1003,16,0.046691,,0.360519,91.59
Rust/tch,vgg16,fashionmnist,3,1003,17,0.042374,,0.307391,92.42
Rust/tch,vgg16,fashionmnist,3,1003,18,0.044124,,0.321215,92.3
Rust/tch,vgg16,fashionmnist,3,1003,19,0.037613,,0.372298,91.74
Rust/tch,vgg16,fashionmnist,3,1003,20,0.033501,,0.357567,91.92
Rust/tch,vgg16,fashionmnist,3,1003,21,0.032843,,0.412818,91.98
Rust/tch,vgg16,fashionmnist,3,1003,22,0.032566,,0.363882,92.13
Rust/tch,vgg16,fashionmnist,3,1003,23,0.026897,,0.394997,92.13
Rust/tch,vgg16,fashionmnist,3,1003,24,0.031773,,0.36519,92.14
Rust/tch,vgg16,fashionmnist,3,1003,25,0.02757,,0.336452,92.34
Rust/tch,vgg16,fashionmnist,3,1003,26,0.023214,,0.403568,91.62
Rust/tch,vgg16,fashionmnist,3,1003,27,0.030299,,0.350717,91.8
Rust/tch,vgg16,fashionmnist,3,1003,28,0.024568,,0.352002,92.16
Rust/tch,vgg16,fashionmnist,3,1003,29,0.019985,,0.452326,91.78
Rust/tch,vgg16,fashionmnist,3,1003,30,0.020646,,0.419205,92.56
