phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,7.627362,1731.069,450.646311,7.323092,450.646311,2181.715311
eval,1,0.733546,90.129,41.544727,0.682796,41.544727,131.673727
train,2,7.122905,1693.282,424.968577,6.704732,424.968577,2118.250577
eval,2,0.717988,98.244,40.728256,0.65974,40.728256,138.972256
train,3,7.125805,1687.967,428.476636,6.652534,428.476636,2116.443636
eval,3,0.718288,93.867,40.73558,0.660016,40.73558,134.60258
train,4,7.115649,1687.484,422.878369,6.851147,422.878369,2110.362369
eval,4,0.716305,92.783,40.285896,0.916761,40.285896,133.068896
train,5,7.119661,1686.212,419.977884,8.229753,419.977884,2106.189884
eval,5,0.718476,90.419,41.161446,0.976222,41.161446,131.580446
train,6,7.121081,1689.511,421.001666,8.969782,421.001666,2110.512666
eval,6,0.720879,101.53,40.528208,0.863435,40.528208,142.058208
train,7,7.132458,1710.657,420.14293,8.941478,420.14293,2130.79993
eval,7,0.724116,97.826,40.791652,0.8584,40.791652,138.617652
train,8,7.12434,1703.401,422.967339,8.798144,422.967339,2126.368339
eval,8,0.715617,92.658,40.216853,0.808918,40.216853,132.874853
train,9,7.117487,1700.368,418.825021,8.623639,418.825021,2119.193021
eval,9,0.720472,102.972,40.519405,1.032112,40.519405,143.491405
train,10,7.110103,1711.381,417.887416,8.245958,417.887416,2129.268416
eval,10,0.722214,99.919,40.520396,0.834094,40.520396,140.439396
train,11,7.118659,1706.923,421.202553,8.318616,421.202553,2128.125553
eval,11,0.719487,96.482,40.446975,0.905349,40.446975,136.928975
train,12,7.148981,1700.671,420.759917,8.695489,420.759917,2121.430917
eval,12,0.734578,103.23,41.005143,1.028282,41.005143,144.235143
train,13,7.206562,1733.746,423.076601,8.819795,423.076601,2156.822601
eval,13,0.721033,101.088,40.81689,0.839068,40.81689,141.90489
train,14,7.111407,1713.062,419.26059,8.182896,419.26059,2132.32259
eval,14,0.71852,98.334,40.4032,0.868394,40.4032,138.7372
train,15,7.104532,1710.198,418.754177,8.20087,418.754177,2128.952177
eval,15,0.71859,97.851,40.455305,0.892562,40.455305,138.306305
train,16,7.128534,1705.926,423.781505,8.292708,423.781505,2129.707505
eval,16,0.717829,91.938,40.364917,0.871781,40.364917,132.302917
train,17,7.10974,1704.421,418.934954,8.437918,418.934954,2123.355954
eval,17,0.718616,91.244,40.417527,0.817112,40.417527,131.661527
train,18,7.130902,1724.043,420.564692,8.502703,420.564692,2144.607692
eval,18,0.717993,101.329,40.718093,0.871903,40.718093,142.047093
train,19,7.109652,1718.559,420.29461,8.79642,420.29461,2138.85361
eval,19,0.732713,99.119,41.219487,0.894622,41.219487,140.338487
train,20,7.117123,1712.646,419.768575,8.946803,419.768575,2132.414575
eval,20,0.724867,94.284,40.666888,0.910186,40.666888,134.950888
train,21,7.116075,1708.94,421.338638,8.572128,421.338638,2130.278638
eval,21,0.718699,92.518,40.648609,0.826129,40.648609,133.166609
train,22,7.120891,1707.826,420.685612,8.227602,420.685612,2128.511612
eval,22,0.718682,104.659,40.621068,0.810291,40.621068,145.280068
train,23,7.125498,1716.642,420.596444,9.06551,420.596444,2137.238444
eval,23,0.715364,98.921,40.218868,0.925123,40.218868,139.139868
train,24,7.116922,1708.9,423.453473,8.661112,423.453473,2132.353473
eval,24,0.730386,95.406,41.064236,0.825961,41.064236,136.470236
train,25,7.120814,1704.45,419.884307,8.433127,419.884307,2124.334307
eval,25,0.716776,90.556,40.520137,0.811176,40.520137,131.076137
train,26,7.118649,1702.259,420.396869,8.802996,420.396869,2122.655869
eval,26,0.729986,102.525,41.450127,1.004098,41.450127,143.975127
train,27,7.109331,1719.998,419.44541,8.308759,419.44541,2139.44341
eval,27,0.738131,99.34,41.605911,0.977885,41.605911,140.945911
train,28,7.116908,1712.345,419.664561,9.005653,419.664561,2132.009561
eval,28,0.721017,94.086,40.973451,0.998118,40.973451,135.059451
train,29,7.131698,1706.815,422.846908,8.397774,422.846908,2129.661908
eval,29,0.736976,103.317,41.194906,0.811787,41.194906,144.511906
train,30,7.086195,1690.252,418.641131,8.058192,418.641131,2108.893131
eval,30,0.714721,101.2,40.148696,0.801869,40.148696,141.348696
