phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,100.990719,12732.811,5667.504515,125.869528,5667.504515,18400.315515
eval,1,13.936323,1666.243,754.955083,17.427504,754.955083,2421.198083
train,2,100.853308,12802.356,5590.595085,130.653995,5590.595085,18392.951085
eval,2,13.910918,1653.63,749.897452,17.779125,749.897452,2403.527452
train,3,100.93336,12783.979,5566.243942,121.990823,5566.243942,18350.222942
eval,3,13.925534,1663.613,752.288321,14.363194,752.288321,2415.901321
train,4,100.049936,12660.002,5496.881288,124.001354,5496.881288,18156.883288
eval,4,13.8018,1690.184,743.700095,13.946651,743.700095,2433.884095
train,5,100.047125,12627.046,5478.126353,120.049426,5478.126353,18105.172353
eval,5,13.957466,1641.731,744.647968,17.539331,744.647968,2386.378968
train,6,101.001569,12749.219,5521.273551,113.696879,5521.273551,18270.492551
eval,6,13.85225,1642.981,740.212773,14.719881,740.212773,2383.193773
train,7,99.828998,12604.014,5462.616215,112.463376,5462.616215,18066.630215
eval,7,13.896855,1685.48,739.85743,17.567924,739.85743,2425.33743
train,8,100.941234,12719.564,5492.478211,123.307054,5492.478211,18212.042211
eval,8,13.992423,1710.302,745.320983,17.453474,745.320983,2455.622983
train,9,100.632413,12700.073,5469.105396,125.08571,5469.105396,18169.178396
eval,9,13.955005,1662.354,740.262652,17.292135,740.262652,2402.616652
train,10,101.150068,12760.157,5488.517692,126.567216,5488.517692,18248.674692
eval,10,13.9101,1684.828,736.910759,16.870206,736.910759,2421.738759
train,11,101.126254,12775.335,5517.862579,110.258153,5517.862579,18293.197579
eval,11,13.976961,1701.276,734.460415,17.214228,734.460415,2435.736415
train,12,100.955162,12741.662,5485.109726,115.429242,5485.109726,18226.771726
eval,12,13.878788,1646.803,732.262775,16.28703,732.262775,2379.065775
train,13,101.011395,12716.229,5468.767584,120.581579,5468.767584,18184.996584
eval,13,13.991393,1690.155,733.80365,17.398575,733.80365,2423.95865
train,14,100.745249,12702.855,5437.841312,125.700195,5437.841312,18140.696312
eval,14,13.914329,1637.485,730.079996,16.925836,730.079996,2367.564996
train,15,101.331388,12778.814,5477.799923,123.404034,5477.799923,18256.613923
eval,15,13.940144,1659.974,732.302919,16.95771,732.302919,2392.276919
train,16,100.582703,12667.833,5433.983312,124.131948,5433.983312,18101.816312
eval,16,13.912695,1670.434,730.980965,16.945703,730.980965,2401.414965
train,17,99.950016,12596.704,5409.490559,114.027398,5409.490559,18006.194559
eval,17,13.886431,1653.047,735.348461,16.829024,735.348461,2388.395461
train,18,100.680361,12672.827,5450.376888,116.326153,5450.376888,18123.203888
eval,18,13.983869,1670.244,743.861403,14.4256,743.861403,2414.105403
train,19,100.684309,12680.938,5459.690478,113.624297,5459.690478,18140.628478
eval,19,14.027813,1663.564,741.105305,17.534097,741.105305,2404.669305
train,20,100.643441,12707.086,5453.305326,117.144775,5453.305326,18160.391326
eval,20,13.952645,1656.469,734.37372,17.344486,734.37372,2390.84272
train,21,100.384477,12663.691,5433.270626,121.588331,5433.270626,18096.961626
eval,21,13.910953,1655.615,732.028672,17.46217,732.028672,2387.643672
train,22,100.774533,12720.196,5454.197461,121.663874,5454.197461,18174.393461
eval,22,14.015828,1653.923,734.049029,17.04314,734.049029,2387.972029
train,23,99.819382,12578.413,5424.096555,111.86598,5424.096555,18002.509555
eval,23,13.861238,1644.686,727.370145,17.188107,727.370145,2372.056145
train,24,101.00565,12728.285,5466.94436,116.06399,5466.94436,18195.22936
eval,24,13.947658,1644.116,735.179861,15.555638,735.179861,2379.295861
train,25,100.897126,12703.649,5446.130419,119.539335,5446.130419,18149.779419
eval,25,14.018034,1670.938,743.051982,14.313103,743.051982,2413.989982
train,26,100.2628,12633.981,5436.287284,111.319805,5436.287284,18070.268284
eval,26,13.939969,1695.182,733.287502,14.702289,733.287502,2428.469502
train,27,100.190759,12641.068,5447.197502,102.078232,5447.197502,18088.265502
eval,27,13.841748,1647.699,729.282507,16.185778,729.282507,2376.981507
train,28,100.710475,12706.974,5446.117114,112.167447,5446.117114,18153.091114
eval,28,13.980906,1651.412,739.48486,15.16633,739.48486,2390.89686
train,29,100.334779,12636.556,5441.998659,102.149182,5441.998659,18078.554659
eval,29,13.995033,1678.784,738.983344,16.566618,738.983344,2417.767344
train,30,100.262833,12635.207,5421.845496,109.881662,5421.845496,18057.052496
eval,30,13.91366,1673.226,735.820971,16.303753,735.820971,2409.046971
