phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,42.334973,5913.019,2321.790558,52.356195,2321.790558,8234.809558
eval,1,11.969473,1469.421,647.498879,12.320591,647.498879,2116.919879
train,2,42.01725,5915.983,2304.790415,50.052389,2304.790415,8220.773415
eval,2,12.035847,1479.678,640.488942,14.441513,640.488942,2120.166942
train,3,42.447696,6010.993,2314.857079,55.001398,2314.857079,8325.850079
eval,3,11.953867,1484.258,642.713894,15.526465,642.713894,2126.971894
train,4,42.25029,5961.953,2307.339585,53.995926,2307.339585,8269.292585
eval,4,12.033608,1505.622,639.927874,15.13647,639.927874,2145.549874
train,5,42.091761,5979.649,2298.517012,52.711355,2298.517012,8278.166012
eval,5,12.012387,1492.48,640.303724,15.056976,640.303724,2132.783724
train,6,42.005833,5977.415,2295.668299,50.783644,2295.668299,8273.083299
eval,6,11.934174,1508.504,632.174049,15.257955,632.174049,2140.678049
train,7,42.335405,6000.997,2317.094512,46.675657,2317.094512,8318.091512
eval,7,11.895204,1509.391,634.369492,12.519906,634.369492,2143.760492
train,8,42.072583,5985.581,2307.230322,45.213589,2307.230322,8292.811322
eval,8,11.889794,1500.623,636.955448,12.171184,636.955448,2137.578448
train,9,42.118966,5979.879,2293.503569,54.64581,2293.503569,8273.382569
eval,9,11.997413,1493.92,641.042715,12.372391,641.042715,2134.962715
train,10,42.068994,5944.886,2292.355832,54.022048,2292.355832,8237.241832
eval,10,11.980194,1510.255,640.674128,15.143001,640.674128,2150.929128
train,11,42.13841,5993.967,2293.721621,54.212452,2293.721621,8287.688621
eval,11,11.888415,1467.48,631.430649,15.755197,631.430649,2098.910649
train,12,42.214312,5974.772,2306.275858,51.914887,2306.275858,8281.047858
eval,12,11.912529,1513.091,641.039298,12.756741,641.039298,2154.130298
train,13,42.247537,6004.771,2307.640442,51.574557,2307.640442,8312.411442
eval,13,11.828546,1467.299,630.083062,15.253636,630.083062,2097.382062
train,14,42.139471,5980.066,2295.788668,55.344459,2295.788668,8275.854668
eval,14,12.082716,1486.567,641.972371,15.726039,641.972371,2128.539371
train,15,42.008733,5951.591,2296.095446,50.36115,2296.095446,8247.686446
eval,15,11.871806,1458.293,637.045852,12.970063,637.045852,2095.338852
train,16,41.862968,5957.799,2292.966854,46.447091,2292.966854,8250.765854
eval,16,11.886259,1470.011,634.770563,12.845603,634.770563,2104.781563
train,17,42.417868,6016.398,2310.594315,54.309249,2310.594315,8326.992315
eval,17,11.914092,1474.166,637.752068,14.56962,637.752068,2111.918068
train,18,42.10321,5973.256,2300.98977,50.919593,2300.98977,8274.24577
eval,18,11.856387,1470.814,633.814528,12.240303,633.814528,2104.628528
train,19,42.300809,5983.101,2321.075523,45.205578,2321.075523,8304.176523
eval,19,11.924293,1489.62,640.007049,14.333014,640.007049,2129.627049
train,20,42.183204,5975.802,2296.96329,55.291712,2296.96329,8272.76529
eval,20,11.912695,1476.019,632.037734,14.932623,632.037734,2108.056734
train,21,42.174848,5955.704,2300.690545,49.880049,2300.690545,8256.394545
eval,21,11.901909,1476.878,637.291033,12.134443,637.291033,2114.169033
train,22,42.448631,5990.774,2318.462408,50.625129,2318.462408,8309.236408
eval,22,11.952181,1474.619,632.475013,14.522152,632.475013,2107.094013
train,23,42.263896,5980.109,2305.161459,47.110204,2305.161459,8285.270459
eval,23,11.929707,1477.664,634.70468,12.553306,634.70468,2112.36868
train,24,41.985339,5950.148,2296.337682,48.603352,2296.337682,8246.485682
eval,24,11.86053,1483.98,631.570549,14.582849,631.570549,2115.550549
train,25,42.011681,5975.418,2289.8198,49.889205,2289.8198,8265.2378
eval,25,11.929875,1495.016,632.302612,13.376108,632.302612,2127.318612
train,26,42.19229,5968.183,2293.42618,47.937065,2293.42618,8261.60918
eval,26,11.971333,1486.619,637.053832,15.629288,637.053832,2123.672832
train,27,42.405155,5990.381,2299.154446,53.236108,2299.154446,8289.535446
eval,27,11.930049,1487.106,632.360638,13.978464,632.360638,2119.466638
train,28,41.785408,5942.538,2281.649751,43.8366,2281.649751,8224.187751
eval,28,11.877448,1489.374,635.665842,12.873342,635.665842,2125.039842
train,29,42.148885,5989.176,2284.974226,53.159009,2284.974226,8274.150226
eval,29,11.987141,1486.665,633.894663,13.984353,633.894663,2120.559663
train,30,42.020022,5952.587,2284.719798,44.529527,2284.719798,8237.306798
eval,30,11.908694,1459.005,630.594846,14.418078,630.594846,2089.599846
