ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/JAX,resnet18,fashionmnist,4,1004,fp32,1,0.4497148096561432,83.78238677978516,0.37205004692077637,86.4883804321289
Python/JAX,resnet18,fashionmnist,4,1004,fp32,2,0.28069600462913513,89.6133804321289,0.3341419994831085,87.52003479003906
Python/JAX,resnet18,fashionmnist,4,1004,fp32,3,0.22149106860160828,91.70172882080078,0.3160179853439331,88.71194458007812
Python/JAX,resnet18,fashionmnist,4,1004,fp32,4,0.17761015892028809,93.3143081665039,0.3397267162799835,88.75199890136719
Python/JAX,resnet18,fashionmnist,4,1004,fp32,5,0.14771528542041779,94.397705078125,0.32633382081985474,89.40304565429688
Python/JAX,resnet18,fashionmnist,4,1004,fp32,6,0.12242061644792557,95.35591125488281,0.39672860503196716,87.84054565429688
Python/JAX,resnet18,fashionmnist,4,1004,fp32,7,0.10302142798900604,96.1137924194336,0.3473232388496399,89.53324890136719
Python/JAX,resnet18,fashionmnist,4,1004,fp32,8,0.08942823112010956,96.6296157836914,0.3717024326324463,89.51322174072266
Python/JAX,resnet18,fashionmnist,4,1004,fp32,9,0.07696843147277832,97.20552825927734,0.39344170689582825,89.39302825927734
Python/JAX,resnet18,fashionmnist,4,1004,fp32,10,0.06438092142343521,97.55943298339844,0.3988753855228424,89.75360870361328
Python/JAX,resnet18,fashionmnist,4,1004,fp32,11,0.058211591094732285,97.84822845458984,0.42947837710380554,89.0625
Python/JAX,resnet18,fashionmnist,4,1004,fp32,12,0.0577840693295002,97.79981994628906,0.4278400242328644,89.37300109863281
Python/JAX,resnet18,fashionmnist,4,1004,fp32,13,0.047233037650585175,98.26890563964844,0.4392492473125458,89.69351196289062
Python/JAX,resnet18,fashionmnist,4,1004,fp32,14,0.04506448656320572,98.37239837646484,0.4352046251296997,89.6534423828125
Python/JAX,resnet18,fashionmnist,4,1004,fp32,15,0.04061015322804451,98.52430725097656,0.4408051371574402,89.89382934570312
Python/JAX,resnet18,fashionmnist,4,1004,fp32,16,0.03935837000608444,98.56938171386719,0.4640771448612213,89.51322174072266
Python/JAX,resnet18,fashionmnist,4,1004,fp32,17,0.03628018498420715,98.65618896484375,0.4773845374584198,89.74359130859375
Python/JAX,resnet18,fashionmnist,4,1004,fp32,18,0.03421824052929878,98.7246322631836,0.46838074922561646,89.6434326171875
Python/JAX,resnet18,fashionmnist,4,1004,fp32,19,0.0355505496263504,98.74967193603516,0.5064412355422974,89.453125
Python/JAX,resnet18,fashionmnist,4,1004,fp32,20,0.030059663578867912,98.89323425292969,0.47851067781448364,89.81370544433594
Python/JAX,resnet18,fashionmnist,4,1004,fp32,21,0.03181341663002968,98.8498306274414,0.49979352951049805,89.37300109863281
Python/JAX,resnet18,fashionmnist,4,1004,fp32,22,0.023357102647423744,99.14530181884766,0.5265824198722839,89.49319458007812
Python/JAX,resnet18,fashionmnist,4,1004,fp32,23,0.02902490459382534,98.95166015625,0.49155381321907043,90.0440673828125
Python/JAX,resnet18,fashionmnist,4,1004,fp32,24,0.023737719282507896,99.20706939697266,0.5048666596412659,89.79367065429688
Python/JAX,resnet18,fashionmnist,4,1004,fp32,25,0.028994567692279816,98.99172973632812,0.5247305631637573,89.76362609863281
Python/JAX,resnet18,fashionmnist,4,1004,fp32,26,0.02572026662528515,99.08187103271484,0.5375091433525085,89.71354675292969
Python/JAX,resnet18,fashionmnist,4,1004,fp32,27,0.021529844030737877,99.27884674072266,0.5084072947502136,90.11418151855469
Python/JAX,resnet18,fashionmnist,4,1004,fp32,28,0.02198547124862671,99.23043823242188,0.4966428279876709,89.72355651855469
Python/JAX,resnet18,fashionmnist,4,1004,fp32,29,0.021983033046126366,99.20372772216797,0.5392044186592102,89.87379455566406
Python/JAX,resnet18,fashionmnist,4,1004,fp32,30,0.02062603458762169,99.27884674072266,0.5263131260871887,89.82371520996094
