phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
eval,1,0.96993,192.692,53.712676,1.279811,53.712676,246.404676
eval,2,0.955889,149.867,53.160047,1.297982,53.160047,203.027047
eval,3,0.947822,157.763,52.87013,1.040244,52.87013,210.63313
eval,4,0.972098,185.853,55.579737,1.263438,55.579737,241.432737
eval,5,0.961521,180.605,53.626301,1.273875,53.626301,234.231301
eval,6,0.961415,203.098,53.379274,1.554302,53.379274,256.477274
eval,7,0.970943,200.375,54.239901,1.212996,54.239901,254.614901
eval,8,0.973906,200.869,54.440987,1.306863,54.440987,255.309987
eval,9,0.959283,202.819,53.813379,1.307092,53.813379,256.632379
eval,10,0.96144,185.232,53.690339,1.699252,53.690339,238.922339
eval,11,0.959637,202.628,53.751874,1.487304,53.751874,256.379874
eval,12,0.957959,204.388,54.267915,1.233884,54.267915,258.655915
eval,13,0.956553,192.836,53.879156,1.374837,53.879156,246.715156
eval,14,0.969003,205.271,54.345731,1.451525,54.345731,259.616731
eval,15,0.955352,192.111,53.987244,1.342582,53.987244,246.098244
eval,16,0.952344,204.419,53.882361,1.414844,53.882361,258.301361
eval,17,0.961239,192.142,54.414102,1.44951,54.414102,246.556102
eval,18,0.952871,205.597,54.11358,1.274211,54.11358,259.71058
eval,19,0.956715,205.697,54.298019,1.396397,54.298019,259.995019
eval,20,0.947754,204.251,53.78918,1.491424,53.78918,258.04018
eval,21,0.963147,191.152,54.57483,1.443407,54.57483,245.72683
eval,22,0.966991,204.219,55.865138,1.176377,55.865138,260.084138
eval,23,0.959224,205.111,54.37701,1.590524,54.37701,259.48801
eval,24,0.954489,205.982,54.223453,1.407123,54.223453,260.205453
eval,25,0.980681,204.942,55.562816,1.458939,55.562816,260.504816
eval,26,0.954138,203.985,54.2446,1.369787,54.2446,258.2296
eval,27,0.951803,188.326,56.261891,1.254131,56.261891,244.587891
eval,28,0.961698,206.48,54.784276,1.337882,54.784276,261.264276
eval,29,0.962824,204.484,54.919767,1.430513,54.919767,259.403767
eval,30,0.955206,187.144,54.43676,1.370642,54.43676,241.58076
train,1,10.541777,3514.745,574.894632,12.713607,574.894632,4089.639632
train,2,10.208661,3466.004,561.317895,20.030245,561.317895,4027.321895
train,3,10.257583,3505.046,561.474183,14.877313,561.474183,4066.520183
train,4,10.261681,3491.309,559.987017,14.979679,559.987017,4051.296017
train,5,10.305248,3494.778,564.974185,20.469507,564.974185,4059.752185
train,6,10.308556,3505.854,565.536855,19.720583,565.536855,4071.390855
train,7,10.314491,3535.973,570.839254,15.208747,570.839254,4106.812254
train,8,10.324564,3524.781,569.476287,13.554917,569.476287,4094.257287
train,9,10.343831,3536.87,566.75162,15.644393,566.75162,4103.62162
train,10,10.349301,3521.054,571.605266,21.13027,571.605266,4092.659266
train,11,10.349717,3546.837,570.415981,17.80807,570.415981,4117.252981
train,12,10.356827,3534.923,577.178403,15.544743,577.178403,4112.101403
train,13,10.355189,3539.491,571.154728,14.782179,571.154728,4110.645728
train,14,10.348638,3506.798,573.962215,16.478259,573.962215,4080.760215
train,15,10.346197,3508.586,576.051508,14.506315,576.051508,4084.637508
train,16,10.359932,3511.83,576.792529,18.99624,576.792529,4088.622529
train,17,10.355692,3508.947,580.828804,18.621687,580.828804,4089.775804
train,18,10.368252,3521.174,577.807644,16.299481,577.807644,4098.981644
train,19,10.362473,3534.629,578.107631,17.826746,578.107631,4112.736631
train,20,10.370626,3520.32,583.097485,15.903154,583.097485,4103.417485
train,21,10.372964,3516.331,579.613351,16.712453,579.613351,4095.944351
train,22,10.374924,3518.981,583.331009,16.739521,583.331009,4102.312009
train,23,10.376476,3542.012,579.926354,15.137584,579.926354,4121.938354
train,24,10.373542,3533.931,579.083228,15.887576,579.083228,4113.014228
train,25,10.381895,3523.044,585.31615,17.548455,585.31615,4108.36015
train,26,10.37757,3541.907,581.24608,19.768646,581.24608,4123.15308
train,27,10.378095,3531.44,580.476542,16.578458,580.476542,4111.916542
train,28,10.39197,3545.115,582.836482,22.224696,582.836482,4127.951482
train,29,10.38828,3538.643,582.487317,19.123294,582.487317,4121.130317
train,30,10.39023,3526.047,589.159503,19.893411,589.159503,4115.206503
