phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,34.527204,6538.407,1802.024027,44.832917,1802.024027,8340.431027
eval,1,2.100079,429.777,117.45407,2.547476,117.45407,547.23107
train,2,33.43287,6539.321,1710.712922,40.102785,1710.712922,8250.033922
eval,2,2.071282,436.013,108.296859,2.787148,108.296859,544.309859
train,3,33.254031,6547.691,1699.298504,39.220262,1699.298504,8246.989504
eval,3,2.077035,440.235,109.959554,2.524848,109.959554,550.194554
train,4,33.497452,6633.768,1715.208036,38.388762,1715.208036,8348.976036
eval,4,2.0786,440.963,111.382637,2.565435,111.382637,552.345637
train,5,33.483875,6651.606,1708.30907,40.666522,1708.30907,8359.91507
eval,5,2.105494,456.367,110.256078,2.876637,110.256078,566.623078
train,6,33.483282,6662.704,1711.961835,39.964593,1711.961835,8374.665835
eval,6,2.059851,426.635,107.354327,2.691161,107.354327,533.989327
train,7,33.700869,6673.16,1725.030236,40.965075,1725.030236,8398.190236
eval,7,2.053678,437.725,106.954445,2.613742,106.954445,544.679445
train,8,33.768805,6696.955,1734.655441,38.824576,1734.655441,8431.610441
eval,8,2.066767,424.727,107.340412,2.693877,107.340412,532.067412
train,9,33.837196,6710.432,1731.691208,40.781873,1731.691208,8442.123208
eval,9,2.107864,449.809,109.55038,2.773966,109.55038,559.35938
train,10,34.074165,6701.939,1740.126487,41.232533,1740.126487,8442.065487
eval,10,2.103857,442.729,108.973856,2.588367,108.973856,551.702856
train,11,33.879564,6705.295,1731.242012,40.370029,1731.242012,8436.537012
eval,11,2.153219,434.434,112.119415,2.584278,112.119415,546.553415
train,12,34.290279,6740.049,1761.395849,38.256978,1761.395849,8501.444849
eval,12,2.072374,424.501,108.667965,2.152172,108.667965,533.168965
train,13,34.397777,6781.705,1759.239741,41.238102,1759.239741,8540.944741
eval,13,2.083401,441.673,108.276215,2.488458,108.276215,549.949215
train,14,34.378541,6759.826,1760.269945,41.306686,1760.269945,8520.095945
eval,14,2.113164,439.576,109.484191,2.948471,109.484191,549.060191
train,15,34.004428,6707.074,1734.95401,40.907446,1734.95401,8442.02801
eval,15,2.129789,436.375,113.501439,2.534019,113.501439,549.876439
train,16,34.048038,6744.64,1742.233998,38.760248,1742.233998,8486.873998
eval,16,2.010345,426.186,105.459772,2.408445,105.459772,531.645772
train,17,33.031193,6571.639,1687.235011,39.441534,1687.235011,8258.874011
eval,17,2.109906,447.597,110.437694,2.564779,110.437694,558.034694
train,18,32.887061,6547.358,1681.241409,38.502327,1681.241409,8228.599409
eval,18,1.994657,429.155,104.1846,2.500863,104.1846,533.3396
train,19,33.19393,6574.544,1701.048979,37.79756,1701.048979,8275.592979
eval,19,1.978071,414.704,102.831459,2.408521,102.831459,517.535459
train,20,33.086061,6557.543,1691.208041,39.821915,1691.208041,8248.751041
eval,20,1.993586,435.189,103.76264,2.623675,103.76264,538.95164
train,21,33.025887,6567.588,1689.930077,39.469333,1689.930077,8257.518077
eval,21,1.99469,424.486,103.710442,2.463237,103.710442,528.196442
train,22,33.114652,6594.082,1696.846254,38.203759,1696.846254,8290.928254
eval,22,2.007447,427.315,103.483311,2.312289,103.483311,530.798311
train,23,33.078247,6583.527,1696.219196,36.774755,1696.219196,8279.746196
eval,23,2.048628,446.745,106.672019,2.694258,106.672019,553.417019
train,24,33.035653,6576.234,1686.614483,38.953308,1686.614483,8262.848483
eval,24,2.074374,433.261,107.630588,2.426159,107.630588,540.891588
train,25,33.304412,6581.21,1702.168046,40.439467,1702.168046,8283.378046
eval,25,2.083406,449.551,108.573715,2.418042,108.573715,558.124715
train,26,33.209393,6598.108,1699.34147,35.650088,1699.34147,8297.44947
eval,26,2.038537,424.291,105.743799,2.497567,105.743799,530.034799
train,27,33.190248,6563.629,1693.23261,39.116645,1693.23261,8256.86161
eval,27,2.075643,430.929,107.786312,2.5483,107.786312,538.715312
train,28,33.46998,6609.243,1709.624478,41.73066,1709.624478,8318.867478
eval,28,2.065095,449.169,107.320332,2.546346,107.320332,556.489332
train,29,33.161372,6584.821,1692.311241,38.298526,1692.311241,8277.132241
eval,29,2.064159,446.55,107.284247,2.588902,107.284247,553.834247
train,30,33.231706,6621.416,1692.313559,39.597516,1692.313559,8313.729559
eval,30,2.076023,440.041,109.847286,2.70271,109.847286,549.888286
