phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,5.345009,1094.908,267.719508,6.030343,267.719508,1362.627508
eval,1,0.488948,69.534,24.97492,0.536776,24.97492,94.50892
train,2,4.865632,1049.732,244.755013,5.248752,244.755013,1294.487013
eval,2,0.446193,62.558,22.90563,0.572419,22.90563,85.46363
train,3,4.874852,1068.066,244.419885,5.42669,244.419885,1312.485885
eval,3,0.455747,58.767,23.840503,0.483709,23.840503,82.607503
train,4,4.865689,1063.476,243.755461,5.241718,243.755461,1307.231461
eval,4,0.447691,56.069,22.906881,0.480368,22.906881,78.975881
train,5,4.872586,1069.594,243.458921,5.273165,243.458921,1313.052921
eval,5,0.446542,66.474,22.91448,0.473593,22.91448,89.38848
train,6,4.876139,1051.526,243.729019,5.213216,243.729019,1295.255019
eval,6,0.446951,62.17,22.919438,0.476919,22.919438,85.089438
train,7,4.865317,1068.33,246.724302,5.424707,246.724302,1315.054302
eval,7,0.454967,65.351,23.332533,0.548937,23.332533,88.683533
train,8,4.884796,1064.412,244.66705,5.280687,244.66705,1309.07905
eval,8,0.452046,60.959,23.37132,0.490636,23.37132,84.33032
train,9,4.877398,1073.417,243.762678,5.185889,243.762678,1317.179678
eval,9,0.447485,55.46,22.970476,0.464957,22.970476,78.430476
train,10,4.877226,1083.213,246.755916,5.172142,246.755916,1329.968916
eval,10,0.448207,59.647,23.076642,0.470999,23.076642,82.723642
train,11,4.883216,1088.76,244.74575,5.283129,244.74575,1333.50575
eval,11,0.457438,56.155,23.799734,0.42048,23.799734,79.954734
train,12,4.890357,1076.492,245.564678,5.463035,245.564678,1322.056678
eval,12,0.445874,58.52,22.894263,0.470358,22.894263,81.414263
train,13,4.875479,1076.35,244.279512,5.211781,244.279512,1320.629512
eval,13,0.44822,54.364,23.360593,0.481497,23.360593,77.724593
train,14,4.896653,1071.331,245.503524,5.333098,245.503524,1316.834524
eval,14,0.453293,60.097,23.320373,0.540073,23.320373,83.417373
train,15,4.883253,1078.037,244.996775,5.336211,244.996775,1323.033775
eval,15,0.451517,68.356,23.079052,0.486471,23.079052,91.435052
train,16,4.882639,1092.457,245.02807,5.220982,245.02807,1337.48507
eval,16,0.451732,61.037,23.472327,0.613723,23.472327,84.509327
train,17,4.88356,1083.491,245.827115,6.190781,245.827115,1329.318115
eval,17,0.457172,54.039,23.574755,0.541003,23.574755,77.613755
train,18,4.884479,1090.144,245.763886,5.372906,245.763886,1335.907886
eval,18,0.448804,55.985,23.05406,0.506032,23.05406,79.03906
train,19,4.893266,1080.212,245.354667,5.50826,245.354667,1325.566667
eval,19,0.446499,64.159,22.981692,0.530673,22.981692,87.140692
train,20,4.877209,1092.402,248.584785,5.790671,248.584785,1340.986785
eval,20,0.444991,58.339,23.095638,0.562517,23.095638,81.434638
train,21,4.88761,1075.556,245.222105,5.35362,245.222105,1320.778105
eval,21,0.447119,67.532,23.38049,0.483999,23.38049,90.91249
train,22,4.877088,1074.551,245.46663,5.205648,245.46663,1320.01763
eval,22,0.447415,62.009,23.051206,0.503865,23.051206,85.060206
train,23,4.886978,1086.612,248.965778,5.273226,248.965778,1335.577778
eval,23,0.448312,67.967,23.268831,0.493261,23.268831,91.235831
train,24,4.883516,1086.14,245.636834,5.411891,245.636834,1331.776834
eval,24,0.446972,62.876,22.952396,0.484182,22.952396,85.828396
train,25,4.888001,1085.125,245.631478,5.340865,245.631478,1330.756478
eval,25,0.447814,56.988,23.05879,0.488164,23.05879,80.04679
train,26,4.86713,1090.46,247.163198,5.267138,247.163198,1337.623198
eval,26,0.443276,59.92,23.073209,0.469428,23.073209,82.993209
train,27,4.874115,1091.501,245.770616,5.48844,245.770616,1337.271616
eval,27,0.455517,55.898,23.625273,0.571412,23.625273,79.523273
train,28,4.892933,1073.491,247.144003,5.338134,247.144003,1320.635003
eval,28,0.451438,65.432,23.312775,0.484777,23.312775,88.744775
train,29,4.884065,1094.222,246.544623,5.660337,246.544623,1340.766623
eval,29,0.445313,56.579,23.158471,0.558778,23.158471,79.737471
train,30,4.870464,1091.213,245.586665,5.126398,245.586665,1336.799665
eval,30,0.447409,53.397,23.102489,0.483251,23.102489,76.499489
