phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,9.96445,1702.562,521.813514,15.213813,521.813514,2224.375514
eval,1,0.506161,65.989,28.405101,0.998956,28.405101,94.394101
train,2,2.427812,736.393,138.537635,4.894263,138.537635,874.930635
eval,2,0.324927,37.99,19.130847,0.47782,19.130847,57.120847
train,3,2.453426,745.058,138.468563,4.754286,138.468563,883.526563
eval,3,0.305687,45.773,17.902135,0.726434,17.902135,63.675135
train,4,2.417843,729.476,140.704226,4.50645,140.704226,870.180226
eval,4,0.301962,46.36,17.800333,0.620802,17.800333,64.160333
train,5,2.420165,744.025,136.962292,4.642491,136.962292,880.987292
eval,5,0.30378,46.664,17.79272,0.585541,17.79272,64.45672
train,6,2.445591,728.146,137.755296,5.537296,137.755296,865.901296
eval,6,0.307485,42.067,17.899099,0.735283,17.899099,59.966099
train,7,2.420591,737.834,137.573177,4.282478,137.573177,875.407177
eval,7,0.297338,40.764,17.546532,0.562562,17.546532,58.310532
train,8,2.438393,730.693,140.283501,4.317877,140.283501,870.976501
eval,8,0.326909,38.192,19.267864,0.651441,19.267864,57.459864
train,9,2.432276,743.586,137.100331,4.423294,137.100331,880.686331
eval,9,0.329316,44.406,19.199248,0.561617,19.199248,63.605248
train,10,2.441339,736.914,137.805771,4.206844,137.805771,874.719771
eval,10,0.300028,36.503,17.558388,0.716714,17.558388,54.061388
train,11,2.434511,759.564,137.172395,4.221889,137.172395,896.736395
eval,11,0.338511,48.014,19.7825,0.69073,19.7825,67.7965
train,12,2.428628,731.781,139.863144,4.965639,139.863144,871.644144
eval,12,0.323197,40.168,18.973292,0.560045,18.973292,59.141292
train,13,2.468015,754.682,137.728428,4.976503,137.728428,892.410428
eval,13,0.316135,47.288,18.543063,0.490499,18.543063,65.831063
train,14,2.414116,751.183,136.519109,4.528315,136.519109,887.702109
eval,14,0.287821,45.88,16.9923,0.520863,16.9923,62.8723
train,15,2.43703,744.286,137.319101,4.835215,137.319101,881.605101
eval,15,0.336993,43.222,19.775757,0.425698,19.775757,62.997757
train,16,2.429043,725.31,140.444184,4.264962,140.444184,865.754184
eval,16,0.29286,37.588,17.271079,0.687632,17.271079,54.859079
train,17,2.451627,734.506,138.456249,4.548348,138.456249,872.962249
eval,17,0.305889,40.885,18.085567,0.526416,18.085567,58.970567
train,18,2.456761,757.685,137.936348,4.387453,137.936348,895.621348
eval,18,0.323575,50.511,18.865541,0.689387,18.865541,69.376541
train,19,2.441603,748.13,137.834501,4.017981,137.834501,885.964501
eval,19,0.314391,42.846,18.304336,0.645002,18.304336,61.150336
train,20,2.438059,732.101,140.627661,4.424881,140.627661,872.728661
eval,20,0.304295,37.237,18.047163,0.528675,18.047163,55.284163
train,21,2.429368,756.56,137.074561,3.803011,137.074561,893.634561
eval,21,0.330098,59.736,19.474197,0.484914,19.474197,79.210197
train,22,2.421363,750.301,136.521809,3.739598,136.521809,886.822809
eval,22,0.330338,53.865,19.389699,0.60736,19.389699,73.254699
train,23,2.424472,755.316,136.523198,4.525477,136.523198,891.839198
eval,23,0.341191,47.007,19.894296,0.543399,19.894296,66.901296
train,24,2.437284,736.896,137.568295,4.878944,137.568295,874.464295
eval,24,0.327336,55.023,19.15767,0.644589,19.15767,74.18067
train,25,2.430561,754.038,136.704433,5.28026,136.704433,890.742433
eval,25,0.303771,47.734,17.772046,0.658688,17.772046,65.506046
train,26,2.444958,744.554,137.270855,4.994157,137.270855,881.824855
eval,26,0.30131,41.582,17.830102,0.709161,17.830102,59.412102
train,27,2.427791,735.222,137.726291,4.556146,137.726291,872.948291
eval,27,0.288293,41.116,17.185573,0.501439,17.185573,58.301573
train,28,2.421743,745.428,139.854584,4.203869,139.854584,885.282584
eval,28,0.340838,41.688,19.884409,0.366268,19.884409,61.572409
train,29,2.42855,764.127,137.276135,4.418183,137.276135,901.403135
eval,29,0.338424,51.402,19.76709,0.442833,19.76709,71.16909
train,30,2.446303,738.534,137.792327,3.200396,137.792327,876.326327
eval,30,0.337304,40.958,19.693104,0.379542,19.693104,60.651104
