phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,17.685432,4463.296,919.953951,26.140189,919.953951,5383.249951
eval,1,1.38847,324.069,68.848521,1.492004,68.848521,392.917521
train,2,9.381266,3180.153,440.915598,11.308863,440.915598,3621.068598
eval,2,0.355426,88.268,18.462836,0.545794,18.462836,106.730836
train,3,9.376471,3211.131,437.86705,11.014659,437.86705,3648.99805
eval,3,0.351613,108.583,18.817951,0.453254,18.817951,127.400951
train,4,9.390328,3196.686,437.511218,11.532179,437.511218,3634.197218
eval,4,0.350621,112.749,18.648983,0.508152,18.648983,131.397983
train,5,9.409655,3216.433,440.452137,10.914368,440.452137,3656.885137
eval,5,0.351232,114.004,18.499318,0.595229,18.499318,132.503318
train,6,9.394635,3206.971,440.340127,9.506619,440.340127,3647.311127
eval,6,0.351507,86.204,18.728921,0.596344,18.728921,104.932921
train,7,9.388602,3209.728,437.223635,11.710653,437.223635,3646.951635
eval,7,0.353376,94.705,18.276765,0.578049,18.276765,112.981765
train,8,9.403468,3185.033,438.991473,11.902369,438.991473,3624.024473
eval,8,0.352364,102.894,19.313393,0.461356,19.313393,122.207393
train,9,9.395454,3208.572,437.843675,11.869305,437.843675,3646.415675
eval,9,0.352945,107.902,18.559526,0.484975,18.559526,126.461526
train,10,9.397317,3225.173,442.322172,10.863651,442.322172,3667.495172
eval,10,0.351319,112.446,18.550921,0.363049,18.550921,130.996921
train,11,9.417596,3222.211,445.645914,10.958677,445.645914,3667.856914
eval,11,0.351229,112.339,18.723611,0.494618,18.723611,131.062611
train,12,9.415477,3214.282,441.879934,9.388797,441.879934,3656.161934
eval,12,0.353758,111.293,18.521472,0.404322,18.521472,129.814472
train,13,9.388484,3188.082,448.992787,11.218856,448.992787,3637.074787
eval,13,0.352966,85.54,18.635053,0.556459,18.635053,104.175053
train,14,9.41221,3219.943,444.220344,11.980429,444.220344,3664.163344
eval,14,0.352663,86.718,18.44529,0.54822,18.44529,105.16329
train,15,9.389683,3224.84,442.22237,11.902064,442.22237,3667.06237
eval,15,0.351832,102.081,18.391154,0.732811,18.391154,120.472154
train,16,9.397765,3201.26,442.017531,12.715544,442.017531,3643.277531
eval,16,0.353898,107.738,18.826098,0.540286,18.826098,126.564098
train,17,9.410782,3211.822,444.150904,11.877285,444.150904,3655.972904
eval,17,0.352027,108.537,18.47698,0.515477,18.47698,127.01398
train,18,9.402804,3209.664,442.188055,11.056969,442.188055,3651.852055
eval,18,0.350733,109.172,18.467688,0.397989,18.467688,127.639688
train,19,9.409908,3250.419,444.068695,9.012825,444.068695,3694.487695
eval,19,0.352651,112.23,19.269664,0.53821,19.269664,131.499664
train,20,9.39774,3182.249,444.645844,10.102779,444.645844,3626.894844
eval,20,0.352958,83.662,18.574662,0.455146,18.574662,102.236662
train,21,9.4169,3178.85,444.255163,9.595207,444.255163,3623.105163
eval,21,0.353409,83.144,18.714577,0.442909,18.714577,101.858577
train,22,9.405944,3185.028,444.989087,10.659346,444.989087,3630.017087
eval,22,0.351396,87.115,18.680873,0.608657,18.680873,105.795873
train,23,9.397273,3213.426,446.013312,11.568921,446.013312,3659.439312
eval,23,0.353588,92.694,18.986308,0.486303,18.986308,111.680308
train,24,9.398397,3192.702,447.859667,10.103451,447.859667,3640.561667
eval,24,0.353812,96.734,18.884552,0.608077,18.884552,115.618552
train,25,9.409721,3212.331,444.234855,9.802502,444.234855,3656.565855
eval,25,0.351831,94.917,18.727989,0.534152,18.727989,113.644989
train,26,9.413884,3207.172,450.260727,11.831877,450.260727,3657.432727
eval,26,0.3534,94.51,18.774878,0.468131,18.774878,113.284878
train,27,9.409766,3187.458,447.504186,10.617875,447.504186,3634.962186
eval,27,0.35233,93.026,19.062888,0.770025,19.062888,112.088888
train,28,9.397767,3185.182,446.609441,12.290532,446.609441,3631.791441
eval,28,0.352896,95.052,18.682979,0.632032,18.682979,113.734979
train,29,9.412991,3182.062,444.953644,12.7274,444.953644,3627.015644
eval,29,0.35164,105.491,18.741676,0.570313,18.741676,124.232676
train,30,9.407499,3206.038,447.761619,11.892421,447.761619,3653.799619
eval,30,0.351628,103.833,19.007348,0.619658,19.007348,122.840348
