phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,24.051066,6665.664,1361.480922,41.324187,1361.480922,8027.144922
eval,1,1.705324,396.442,91.877023,2.057602,91.877023,488.319023
train,2,15.724311,5367.694,810.032557,21.891477,810.032557,6177.726557
eval,2,0.693925,190.872,40.024374,0.762214,40.024374,230.896374
train,3,15.739589,5396.516,822.040267,20.281788,822.040267,6218.556267
eval,3,0.721957,209.688,41.302491,0.994868,41.302491,250.990491
train,4,15.77631,5376.78,808.980243,23.041212,808.980243,6185.760243
eval,4,0.690314,193.874,39.630427,1.04415,39.630427,233.504427
train,5,15.790519,5400.612,816.965197,22.013235,816.965197,6217.577197
eval,5,0.736102,183.22,42.28921,1.081075,42.28921,225.50921
train,6,15.795608,5380.029,816.72789,21.772891,816.72789,6196.75689
eval,6,0.697332,169.069,40.098863,1.074331,40.098863,209.167863
train,7,15.799603,5411.452,832.072586,20.234732,832.072586,6243.524586
eval,7,0.678901,192.696,39.705436,0.925306,39.705436,232.401436
train,8,15.818296,5391.119,821.854104,22.002616,821.854104,6212.973104
eval,8,0.70031,195.631,40.364414,1.156999,40.364414,235.995414
train,9,15.812975,5459.731,823.603647,22.066455,823.603647,6283.334647
eval,9,0.694177,183.624,40.075289,1.175965,40.075289,223.699289
train,10,15.799636,5443.758,821.090183,22.21374,821.090183,6264.848183
eval,10,0.683837,191.532,40.81608,1.086355,40.81608,232.34808
train,11,15.820259,5415.916,829.013875,22.060321,829.013875,6244.929875
eval,11,0.690154,190.585,40.47093,1.0438,40.47093,231.05593
train,12,15.825826,5385.451,835.041731,19.057486,835.041731,6220.492731
eval,12,0.731476,186.57,43.373032,0.88359,43.373032,229.943032
train,13,15.826071,5437.362,829.385896,22.304556,829.385896,6266.747896
eval,13,0.688659,195.711,40.433822,1.058478,40.433822,236.144822
train,14,15.810196,5437.162,828.146869,21.523515,828.146869,6265.308869
eval,14,0.700493,183.298,41.222187,1.189086,41.222187,224.520187
train,15,15.832021,5458.497,831.539456,22.53068,831.539456,6290.036456
eval,15,0.70791,181.535,41.26253,1.290064,41.26253,222.79753
train,16,15.829042,5394.849,833.008832,21.633662,833.008832,6227.857832
eval,16,0.692634,191.962,41.018554,1.155656,41.018554,232.980554
train,17,15.8238,5408.161,832.503364,23.083462,832.503364,6240.664364
eval,17,0.697544,186.966,40.822168,1.258388,40.822168,227.788168
train,18,15.825163,5410.534,832.36058,22.875816,832.36058,6242.89458
eval,18,0.690135,190.588,40.96239,1.092137,40.96239,231.55039
train,19,15.822441,5449.275,835.473228,22.497402,835.473228,6284.748228
eval,19,0.702801,190.875,41.12678,1.235242,41.12678,232.00178
train,20,15.833169,5420.924,833.86299,23.120478,833.86299,6254.78699
eval,20,0.695686,188.411,40.91776,1.166794,40.91776,229.32876
train,21,15.823986,5459.738,831.734071,20.667541,831.734071,6291.472071
eval,21,0.719787,183.81,42.445818,1.044761,42.445818,226.255818
train,22,15.807157,5446.77,841.293666,21.806505,841.293666,6288.063666
eval,22,0.691223,182.347,40.850564,1.124652,40.850564,223.197564
train,23,15.803885,5409.106,844.520016,21.891019,844.520016,6253.626016
eval,23,0.731303,194.2,43.440579,1.131518,43.440579,237.640579
train,24,15.797768,5439.799,843.404473,22.292243,843.404473,6283.203473
eval,24,0.725463,185.848,42.793106,1.041755,42.793106,228.641106
train,25,15.816064,5457.764,838.102349,22.329793,838.102349,6295.866349
eval,25,0.721116,186.296,42.586833,1.153367,42.586833,228.882833
train,26,15.823768,5388.021,832.31862,23.265246,832.31862,6220.33962
eval,26,0.723937,189.736,42.47464,1.132387,42.47464,232.21064
train,27,15.804288,5405.516,834.423614,23.864137,834.423614,6239.939614
eval,27,0.714866,218.163,42.342323,1.203581,42.342323,260.505323
train,28,15.813838,5443.876,844.668568,21.504625,844.668568,6288.544568
eval,28,0.69018,185.164,41.097728,0.919722,41.097728,226.261728
train,29,15.832584,5469.524,844.089787,22.518733,844.089787,6313.613787
eval,29,0.699795,189.194,41.161003,1.167955,41.161003,230.355003
train,30,15.823075,5439.801,840.589311,22.775251,840.589311,6280.390311
eval,30,0.725944,193.39,43.035814,1.146226,43.035814,236.425814
