ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,resnet18,tinyimagenet,2,1002,1,4.796162,,nan,6.7
Java/DL4J,resnet18,tinyimagenet,2,1002,2,4.603968,,nan,9.8
Java/DL4J,resnet18,tinyimagenet,2,1002,3,3.994104,,nan,11.74
Java/DL4J,resnet18,tinyimagenet,2,1002,4,3.970122,,nan,12.93
Java/DL4J,resnet18,tinyimagenet,2,1002,5,3.476016,,nan,14.02
Java/DL4J,resnet18,tinyimagenet,2,1002,6,3.519871,,nan,13.57
Java/DL4J,resnet18,tinyimagenet,2,1002,7,3.583821,,nan,12.93
Java/DL4J,resnet18,tinyimagenet,2,1002,8,2.345743,,nan,13.03
Java/DL4J,resnet18,tinyimagenet,2,1002,9,2.118984,,nan,12.09
Java/DL4J,resnet18,tinyimagenet,2,1002,10,1.802443,,nan,11.91
Java/DL4J,resnet18,tinyimagenet,2,1002,11,1.864105,,nan,11.55
Java/DL4J,resnet18,tinyimagenet,2,1002,12,1.359177,,nan,11.85
Java/DL4J,resnet18,tinyimagenet,2,1002,13,1.277197,,nan,10.81
Java/DL4J,resnet18,tinyimagenet,2,1002,14,0.726642,,nan,10.81
Java/DL4J,resnet18,tinyimagenet,2,1002,15,0.528783,,nan,10.42
Java/DL4J,resnet18,tinyimagenet,2,1002,16,1.358117,,nan,10.84
Java/DL4J,resnet18,tinyimagenet,2,1002,17,1.358138,,nan,10.96
Java/DL4J,resnet18,tinyimagenet,2,1002,18,0.452489,,nan,10.48
Java/DL4J,resnet18,tinyimagenet,2,1002,19,1.058349,,nan,10.45
Java/DL4J,resnet18,tinyimagenet,2,1002,20,0.888539,,nan,10.55
Java/DL4J,resnet18,tinyimagenet,2,1002,21,1.37747,,nan,10.41
Java/DL4J,resnet18,tinyimagenet,2,1002,22,1.290461,,nan,10.41
Java/DL4J,resnet18,tinyimagenet,2,1002,23,0.789481,,nan,10.35
Java/DL4J,resnet18,tinyimagenet,2,1002,24,0.64005,,nan,10.37
Java/DL4J,resnet18,tinyimagenet,2,1002,25,2.120253,,nan,10.93
Java/DL4J,resnet18,tinyimagenet,2,1002,26,0.537634,,nan,10.36
Java/DL4J,resnet18,tinyimagenet,2,1002,27,0.43355,,nan,10.87
Java/DL4J,resnet18,tinyimagenet,2,1002,28,0.665137,,nan,10.35
Java/DL4J,resnet18,tinyimagenet,2,1002,29,1.057734,,nan,10.12
Java/DL4J,resnet18,tinyimagenet,2,1002,30,0.708667,,nan,10.61
