ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,1,4.940265655517578,5.022607371211052,4.568434715270996,7.792467623949051
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,2,4.268510341644287,11.156570166349411,4.28247594833374,11.338140815496445
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,3,3.910388231277466,15.962107479572296,4.198816776275635,12.059295177459717
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,4,3.566190004348755,21.30681872367859,4.119289398193359,13.902243971824646
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,5,3.2038350105285645,27.175697684288025,4.139236927032471,14.413060247898102
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,6,2.7986483573913574,34.82814431190491,4.260680198669434,14.112579822540283
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,7,2.3673596382141113,43.67997646331787,4.456346035003662,13.15104216337204
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,8,1.9267091751098633,53.31106185913086,4.6898016929626465,13.181090354919434
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,9,1.4964951276779175,63.72539401054382,4.879326343536377,12.580128014087677
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,10,1.116889476776123,73.13840389251709,5.1544365882873535,12.089342623949051
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,11,0.8081493377685547,80.99992275238037,5.3885884284973145,11.82892620563507
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,12,0.5934830904006958,86.37163639068604,5.681219577789307,11.71875
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,13,0.4428030252456665,90.02680778503418,6.045241355895996,10.947515815496445
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,14,0.3662742078304291,91.46326780319214,6.200488567352295,11.378204822540283
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,15,0.3295709788799286,92.1154797077179,6.324472427368164,11.237980425357819
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,16,0.30330491065979004,92.43757724761963,6.5100274085998535,10.65705120563507
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,17,0.2854348123073578,92.814701795578,6.606834888458252,10.747195780277252
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,18,0.2616690993309021,93.23383569717407,6.832810401916504,10.616987198591232
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,19,0.24213676154613495,93.75900030136108,6.948253154754639,10.456730425357819
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,20,0.22839272022247314,93.91605257987976,7.050134181976318,10.186298191547394
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,21,0.2276080697774887,93.87204051017761,7.137572288513184,10.356570780277252
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,22,0.21250656247138977,94.20814514160156,7.253245830535889,10.67708358168602
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,23,0.2177676558494568,93.92605423927307,7.383159160614014,10.366586595773697
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,24,0.19887250661849976,94.55825686454773,7.420684814453125,10.847355425357819
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,25,0.18733525276184082,94.76332664489746,7.453320503234863,10.757211595773697
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,26,0.19123709201812744,94.53524947166443,7.532073974609375,11.08774021267891
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,27,0.19180835783481598,94.54925656318665,7.603684425354004,10.747195780277252
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,28,0.17392608523368835,95.01540660858154,7.638587474822998,10.907451808452606
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,29,0.18024830520153046,94.70630884170532,7.710280895233154,11.127804219722748
Python/TensorFlow,resnet18,tinyimagenet,0,1000,fp32,30,0.17186596989631653,95.01140117645264,7.774489879608154,11.117788404226303
