phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,24.278734,3402.724,1244.589018,29.212784,1244.589018,4647.313018
eval,1,2.01484,263.225,100.846347,2.332643,100.846347,364.071347
train,2,23.762742,3351.683,1196.16455,26.79108,1196.16455,4547.84755
eval,2,1.974239,241.699,98.589521,2.193475,98.589521,340.288521
train,3,23.711275,3378.927,1185.110343,26.828904,1185.110343,4564.037343
eval,3,1.969212,255.509,98.092187,2.090743,98.092187,353.601187
train,4,23.708497,3385.048,1183.62365,25.771494,1183.62365,4568.67165
eval,4,1.978089,255.411,98.677438,2.170268,98.677438,354.088438
train,5,23.755307,3397.229,1183.117633,27.276879,1183.117633,4580.346633
eval,5,1.971593,243.49,97.990843,2.208885,97.990843,341.480843
train,6,23.694168,3402.709,1174.503104,26.418983,1174.503104,4577.212104
eval,6,1.9676,253.887,97.211144,2.182245,97.211144,351.098144
train,7,23.685826,3386.366,1169.763801,25.05057,1169.763801,4556.129801
eval,7,1.969264,254.635,97.341569,2.061844,97.341569,351.976569
train,8,23.689201,3394.971,1171.431454,25.064698,1171.431454,4566.402454
eval,8,1.96745,255.618,97.090636,2.050492,97.090636,352.708636
train,9,23.688675,3390.224,1171.632799,24.937034,1171.632799,4561.856799
eval,9,1.973541,256.375,97.320605,2.05446,97.320605,353.695605
train,10,23.677786,3374.567,1169.504721,26.234056,1169.504721,4544.071721
eval,10,1.967606,253.586,97.036104,2.15594,97.036104,350.622104
train,11,23.679444,3372.311,1167.94845,25.580617,1167.94845,4540.25945
eval,11,1.978997,253.959,97.801079,2.077148,97.801079,351.760079
train,12,23.687439,3395.542,1166.026965,24.935371,1166.026965,4561.568965
eval,12,1.977235,246.883,96.963338,2.041902,96.963338,343.846338
train,13,23.683239,3391.631,1166.865757,24.775315,1166.865757,4558.496757
eval,13,1.971078,245.429,97.028079,2.083403,97.028079,342.457079
train,14,23.682981,3377.663,1167.866453,24.859279,1167.866453,4545.529453
eval,14,1.968892,256.748,96.921441,2.052002,96.921441,353.669441
train,15,23.693796,3401.498,1167.020031,24.923332,1167.020031,4568.518031
eval,15,1.970664,256.277,96.910562,2.054444,96.910562,353.187562
train,16,23.685095,3378.76,1167.833954,24.753297,1167.833954,4546.593954
eval,16,1.969759,255.885,96.941596,2.053285,96.941596,352.826596
train,17,23.693572,3391.142,1165.87086,25.219414,1165.87086,4557.01286
eval,17,1.975099,243.729,97.984023,2.05272,97.984023,341.713023
train,18,23.694025,3409.937,1166.434047,25.821937,1166.434047,4576.371047
eval,18,1.970113,256.154,97.099104,2.070862,97.099104,353.253104
train,19,23.683459,3373.823,1166.478266,25.36174,1166.478266,4540.301266
eval,19,1.957524,249.176,96.063498,2.185693,96.063498,345.239498
train,20,23.674026,3370.621,1165.564204,26.051982,1165.564204,4536.185204
eval,20,1.969619,255.4,97.066208,2.061524,97.066208,352.466208
train,21,23.699233,3402.613,1168.568505,25.888112,1168.568505,4571.181505
eval,21,1.976394,246.237,97.36229,2.043473,97.36229,343.59929
train,22,23.674939,3380.453,1165.788482,25.925997,1165.788482,4546.241482
eval,22,1.967336,244.462,96.933265,2.128308,96.933265,341.395265
train,23,23.682027,3396.303,1164.242206,25.010699,1164.242206,4560.545206
eval,23,1.968066,244.927,96.78447,2.014087,96.78447,341.71147
train,24,23.675573,3357.789,1165.431871,24.619622,1165.431871,4523.220871
eval,24,1.970318,254.607,96.91311,2.06279,96.91311,351.52011
train,25,23.677937,3373.982,1165.193328,24.637017,1165.193328,4539.175328
eval,25,1.969565,255.841,97.065033,2.043855,97.065033,352.906033
train,26,23.68931,3380.508,1165.547131,24.60824,1165.547131,4546.055131
eval,26,1.96678,255.674,96.682424,2.093627,96.682424,352.356424
train,27,23.697706,3400.545,1167.864241,25.612292,1167.864241,4568.409241
eval,27,1.970743,257.158,96.900186,2.039186,96.900186,354.058186
train,28,23.674521,3366.722,1163.890982,25.490152,1163.890982,4530.612982
eval,28,1.967513,252.799,97.424466,2.110028,97.424466,350.223466
train,29,23.685418,3391.605,1164.092708,27.833857,1164.092708,4555.697708
eval,29,1.96794,252.898,96.739382,2.111554,96.739382,349.637382
train,30,23.679352,3390.159,1165.248028,25.514947,1165.248028,4555.407028
eval,30,1.971515,255.073,96.872355,2.021852,96.872355,351.945355
