ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,resnet18,tinyimagenet,0,1000,1,4.790908,,4.416207,9.31
Rust/tch,resnet18,tinyimagenet,0,1000,2,4.144427,,4.119973,12.68
Rust/tch,resnet18,tinyimagenet,0,1000,3,3.776087,,3.939769,15.42
Rust/tch,resnet18,tinyimagenet,0,1000,4,3.47391,,3.926634,15.99
Rust/tch,resnet18,tinyimagenet,0,1000,5,3.179501,,3.875625,17.38
Rust/tch,resnet18,tinyimagenet,0,1000,6,2.863296,,3.912503,17.51
Rust/tch,resnet18,tinyimagenet,0,1000,7,2.534782,,4.044285,16.79
Rust/tch,resnet18,tinyimagenet,0,1000,8,2.176012,,4.077726,17.5
Rust/tch,resnet18,tinyimagenet,0,1000,9,1.813136,,4.258971,16.58
Rust/tch,resnet18,tinyimagenet,0,1000,10,1.455643,,4.552975,15.66
Rust/tch,resnet18,tinyimagenet,0,1000,11,1.134111,,4.682506,16.01
Rust/tch,resnet18,tinyimagenet,0,1000,12,0.853062,,5.022806,14.49
Rust/tch,resnet18,tinyimagenet,0,1000,13,0.627655,,5.20005,15.07
Rust/tch,resnet18,tinyimagenet,0,1000,14,0.480429,,5.520718,13.74
Rust/tch,resnet18,tinyimagenet,0,1000,15,0.366231,,5.706993,14.19
Rust/tch,resnet18,tinyimagenet,0,1000,16,0.321637,,5.885114,14.37
Rust/tch,resnet18,tinyimagenet,0,1000,17,0.273293,,6.101147,14.2
Rust/tch,resnet18,tinyimagenet,0,1000,18,0.263069,,6.285339,14.0
Rust/tch,resnet18,tinyimagenet,0,1000,19,0.23976,,6.421154,13.83
Rust/tch,resnet18,tinyimagenet,0,1000,20,0.210475,,6.474173,14.86
Rust/tch,resnet18,tinyimagenet,0,1000,21,0.218847,,6.672342,13.95
Rust/tch,resnet18,tinyimagenet,0,1000,22,0.210659,,6.796101,13.89
Rust/tch,resnet18,tinyimagenet,0,1000,23,0.18477,,6.863749,14.01
Rust/tch,resnet18,tinyimagenet,0,1000,24,0.196512,,6.899698,14.37
Rust/tch,resnet18,tinyimagenet,0,1000,25,0.174264,,7.001292,13.95
Rust/tch,resnet18,tinyimagenet,0,1000,26,0.175269,,7.151987,14.29
Rust/tch,resnet18,tinyimagenet,0,1000,27,0.174437,,7.255714,13.65
Rust/tch,resnet18,tinyimagenet,0,1000,28,0.167578,,7.250677,14.38
Rust/tch,resnet18,tinyimagenet,0,1000,29,0.167884,,7.474301,13.67
Rust/tch,resnet18,tinyimagenet,0,1000,30,0.142307,,7.416869,14.12
