ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,1,4.774636130065918,4.4325543342590334,8.56
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,2,4.167851366577149,4.131557768249512,12.58
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,3,3.809571550216675,3.977377414703369,15.09
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,4,3.5114655268859862,3.8858782859802248,16.49
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,5,3.222331398162842,3.8127614067077635,18.4
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,6,2.913521738357544,3.854868463134766,18.19
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,7,2.589755990524292,3.9213007911682127,18.04
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,8,2.242379301147461,4.1040974098205565,17.2
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,9,1.879563664855957,4.320441365814209,16.55
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,10,1.5324043535232543,4.508970581054688,15.67
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,11,1.200907591934204,4.667808589172363,15.56
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,12,0.9134005634307861,4.925320552825927,15.13
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,13,0.6843910656356812,5.165192025756836,14.78
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,14,0.5128245603179932,5.3950340270996096,14.5
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,15,0.3982987706947327,5.64015814666748,14.78
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,16,0.33095423179626465,5.8928852447509765,14.19
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,17,0.29011588399887084,6.091988861083984,13.66
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,18,0.2711883780097961,6.418115532684326,13.32
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,19,0.2505038548851013,6.347711374664307,13.93
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,20,0.234355021982193,6.610973807525634,13.8
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,21,0.21944977400779725,6.629096138000488,14.13
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,22,0.19996927852630617,6.7977178787231445,13.84
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,23,0.2088009849834442,6.884236770629883,14.08
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,24,0.18381648843765258,7.010804306030273,13.71
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,25,0.1956483307504654,7.095980006408691,14.09
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,26,0.18407602046489716,7.1947140151977536,13.72
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,27,0.17125091423988342,7.337654661560059,13.85
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,28,0.17241987562656402,7.315962895202636,13.96
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,29,0.1658955308008194,7.410626544189453,14.04
Python/PyTorch,resnet18,tinyimagenet,2,1002,fp32,30,0.16249553744792938,7.3825649032592775,14.22
