ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,resnet18,cifar100,1,1001,1,3.822641,,3.394605,19.68
C++/LibTorch,resnet18,cifar100,1,1001,2,3.074132,,3.114661,24.9
C++/LibTorch,resnet18,cifar100,1,1001,3,2.653917,,2.973477,27.72
C++/LibTorch,resnet18,cifar100,1,1001,4,2.283176,,2.914983,28.44
C++/LibTorch,resnet18,cifar100,1,1001,5,1.91373,,2.916245,29.88
C++/LibTorch,resnet18,cifar100,1,1001,6,1.528155,,2.952616,30.32
C++/LibTorch,resnet18,cifar100,1,1001,7,1.147196,,3.078609,29.91
C++/LibTorch,resnet18,cifar100,1,1001,8,0.800305,,3.172669,30.1
C++/LibTorch,resnet18,cifar100,1,1001,9,0.512778,,3.325164,29.94
C++/LibTorch,resnet18,cifar100,1,1001,10,0.312787,,3.461733,29.17
C++/LibTorch,resnet18,cifar100,1,1001,11,0.193844,,3.579796,29.83
C++/LibTorch,resnet18,cifar100,1,1001,12,0.126274,,3.721743,29.34
C++/LibTorch,resnet18,cifar100,1,1001,13,0.104519,,3.835524,29.24
C++/LibTorch,resnet18,cifar100,1,1001,14,0.122016,,4.016319,28.71
C++/LibTorch,resnet18,cifar100,1,1001,15,0.239535,,4.214587,26.74
C++/LibTorch,resnet18,cifar100,1,1001,16,0.176178,,4.163816,28.83
C++/LibTorch,resnet18,cifar100,1,1001,17,0.084055,,4.212803,28.63
C++/LibTorch,resnet18,cifar100,1,1001,18,0.053426,,4.255209,29.91
C++/LibTorch,resnet18,cifar100,1,1001,19,0.06439,,4.456305,27.91
C++/LibTorch,resnet18,cifar100,1,1001,20,0.226094,,4.456248,28.5
C++/LibTorch,resnet18,cifar100,1,1001,21,0.148969,,4.450418,29.89
C++/LibTorch,resnet18,cifar100,1,1001,22,0.065361,,4.455587,30.52
C++/LibTorch,resnet18,cifar100,1,1001,23,0.041456,,4.515646,29.68
C++/LibTorch,resnet18,cifar100,1,1001,24,0.045637,,4.731571,28.58
C++/LibTorch,resnet18,cifar100,1,1001,25,0.184096,,4.765391,28.03
C++/LibTorch,resnet18,cifar100,1,1001,26,0.166472,,4.647466,30.28
C++/LibTorch,resnet18,cifar100,1,1001,27,0.061564,,4.617583,30.72
C++/LibTorch,resnet18,cifar100,1,1001,28,0.032944,,4.648317,30.87
C++/LibTorch,resnet18,cifar100,1,1001,29,0.042567,,4.820283,29.41
C++/LibTorch,resnet18,cifar100,1,1001,30,0.125239,,4.948979,28.84
