ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,resnet18,tinyimagenet,4,1004,1,4.537529,,nan,7.01
Java/DL4J,resnet18,tinyimagenet,4,1004,2,4.872908,,nan,10.12
Java/DL4J,resnet18,tinyimagenet,4,1004,3,4.193456,,nan,12.28
Java/DL4J,resnet18,tinyimagenet,4,1004,4,3.757862,,nan,13.44
Java/DL4J,resnet18,tinyimagenet,4,1004,5,3.504053,,nan,13.48
Java/DL4J,resnet18,tinyimagenet,4,1004,6,3.007186,,nan,13.87
Java/DL4J,resnet18,tinyimagenet,4,1004,7,3.153204,,nan,13.49
Java/DL4J,resnet18,tinyimagenet,4,1004,8,2.484376,,nan,12.7
Java/DL4J,resnet18,tinyimagenet,4,1004,9,2.178484,,nan,13.27
Java/DL4J,resnet18,tinyimagenet,4,1004,10,1.671513,,nan,11.96
Java/DL4J,resnet18,tinyimagenet,4,1004,11,1.870969,,nan,11.52
Java/DL4J,resnet18,tinyimagenet,4,1004,12,1.290626,,nan,11.46
Java/DL4J,resnet18,tinyimagenet,4,1004,13,1.084767,,nan,11.42
Java/DL4J,resnet18,tinyimagenet,4,1004,14,0.881257,,nan,11.3
Java/DL4J,resnet18,tinyimagenet,4,1004,15,0.864653,,nan,10.94
Java/DL4J,resnet18,tinyimagenet,4,1004,16,0.81049,,nan,10.49
Java/DL4J,resnet18,tinyimagenet,4,1004,17,0.855237,,nan,10.96
Java/DL4J,resnet18,tinyimagenet,4,1004,18,0.571096,,nan,10.96
Java/DL4J,resnet18,tinyimagenet,4,1004,19,0.935397,,nan,10.71
Java/DL4J,resnet18,tinyimagenet,4,1004,20,0.657513,,nan,10.93
Java/DL4J,resnet18,tinyimagenet,4,1004,21,0.91713,,nan,11.12
Java/DL4J,resnet18,tinyimagenet,4,1004,22,0.3569,,nan,11.04
Java/DL4J,resnet18,tinyimagenet,4,1004,23,0.735496,,nan,10.24
Java/DL4J,resnet18,tinyimagenet,4,1004,24,0.901357,,nan,10.61
Java/DL4J,resnet18,tinyimagenet,4,1004,25,1.450842,,nan,10.73
Java/DL4J,resnet18,tinyimagenet,4,1004,26,0.773334,,nan,11.33
Java/DL4J,resnet18,tinyimagenet,4,1004,27,0.574436,,nan,10.8
Java/DL4J,resnet18,tinyimagenet,4,1004,28,0.911946,,nan,10.92
Java/DL4J,resnet18,tinyimagenet,4,1004,29,0.823693,,nan,10.38
Java/DL4J,resnet18,tinyimagenet,4,1004,30,0.814859,,nan,10.48
