phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,67.993425,13060.053,3512.823584,81.273659,3512.823584,16572.876584
eval,1,2.259022,463.76,125.236489,2.948532,125.236489,588.996489
train,2,66.840492,13162.361,3432.699523,73.590234,3432.699523,16595.060523
eval,2,2.179379,457.82,116.49747,2.994871,116.49747,574.31747
train,3,66.748838,13277.772,3424.194302,79.989775,3424.194302,16701.966302
eval,3,2.17643,465.823,118.208257,2.823752,118.208257,584.031257
train,4,66.932465,13309.07,3440.123319,80.106178,3440.123319,16749.193319
eval,4,2.178262,458.28,120.636339,3.064112,120.636339,578.916339
train,5,67.068749,13359.501,3458.447383,82.102993,3458.447383,16817.948383
eval,5,2.154095,463.102,116.459797,2.902666,116.459797,579.561797
train,6,67.075273,13367.088,3456.927656,78.224058,3456.927656,16824.015656
eval,6,2.187394,455.912,118.283769,3.019101,118.283769,574.195769
train,7,67.380199,13399.449,3483.252543,79.704175,3483.252543,16882.701543
eval,7,2.025208,437.916,108.953152,2.094008,108.953152,546.869152
train,8,67.517484,13400.162,3488.9641,80.745229,3488.9641,16889.1261
eval,8,2.015514,427.841,108.531252,2.768396,108.531252,536.372252
train,9,67.728014,13458.497,3491.044575,80.163747,3491.044575,16949.541575
eval,9,2.015235,426.562,108.100549,2.145123,108.100549,534.662549
train,10,67.663744,13432.701,3484.959379,81.462355,3484.959379,16917.660379
eval,10,2.094873,446.56,112.293997,2.675338,112.293997,558.853997
train,11,67.766515,13424.553,3497.365339,82.523,3497.365339,16921.918339
eval,11,2.188321,451.612,119.020334,2.565556,119.020334,570.632334
train,12,67.67657,13423.433,3491.548897,82.614532,3491.548897,16914.981897
eval,12,2.200355,460.525,118.76548,3.063074,118.76548,579.29048
train,13,67.797204,13429.758,3500.966883,79.482264,3500.966883,16930.724883
eval,13,2.193823,459.09,117.814342,2.769815,117.814342,576.904342
train,14,67.90882,13478.492,3507.436183,76.353992,3507.436183,16985.928183
eval,14,2.217678,455.746,119.373526,2.873921,119.373526,575.119526
train,15,67.995254,13497.753,3508.968041,78.949729,3508.968041,17006.721041
eval,15,2.779411,550.516,148.4745,4.512324,148.4745,698.9905
train,16,67.046585,13306.641,3451.293853,81.24859,3451.293853,16757.934853
eval,16,2.005923,427.475,108.224475,2.493203,108.224475,535.699475
train,17,66.781231,13321.737,3437.36626,79.694166,3437.36626,16759.10326
eval,17,2.048464,424.76,109.444871,2.511192,109.444871,534.204871
train,18,66.68161,13268.554,3436.465808,77.712137,3436.465808,16705.019808
eval,18,2.179813,455.22,118.51676,2.729977,118.51676,573.73676
train,19,66.867081,13313.192,3456.52956,77.906417,3456.52956,16769.72156
eval,19,2.197871,461.062,118.533284,3.054392,118.533284,579.595284
train,20,66.884551,13357.542,3450.360339,81.603049,3450.360339,16807.902339
eval,20,2.015213,428.659,107.955187,2.562856,107.955187,536.614187
train,21,67.380092,13423.476,3487.982752,80.540955,3487.982752,16911.458752
eval,21,2.002136,431.45,107.590185,2.577106,107.590185,539.040185
train,22,67.302065,13446.198,3475.023415,81.754912,3475.023415,16921.221415
eval,22,2.000775,428.395,108.166907,2.70535,108.166907,536.561907
train,23,67.567706,13441.811,3488.451828,77.098842,3488.451828,16930.262828
eval,23,2.227769,455.759,123.397122,2.551702,123.397122,579.156122
train,24,67.187733,13366.281,3478.2169,74.5268,3478.2169,16844.4979
eval,24,2.195079,462.852,121.653514,2.960251,121.653514,584.505514
train,25,67.31097,13377.119,3475.84576,78.236173,3475.84576,16852.96476
eval,25,2.207901,459.048,120.023425,2.797386,120.023425,579.071425
train,26,67.37645,13378.146,3469.903594,81.808972,3469.903594,16848.049594
eval,26,2.03079,430.731,108.991099,2.554998,108.991099,539.722099
train,27,67.713016,13453.292,3489.520941,82.966535,3489.520941,16942.812941
eval,27,2.025017,425.323,108.776189,2.585026,108.776189,534.099189
train,28,67.53337,13397.51,3493.310144,75.731191,3493.310144,16890.820144
eval,28,2.217268,479.269,121.093775,2.770791,121.093775,600.362775
train,29,67.65819,13432.256,3494.658539,76.924413,3494.658539,16926.914539
eval,29,2.244163,453.199,120.661012,2.851232,120.661012,573.860012
train,30,67.903657,13463.999,3514.711991,74.096159,3514.711991,16978.710991
eval,30,2.246448,473.92,121.403436,2.536185,121.403436,595.323436
