ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,1,5.298075642700195,5.2983502082824705,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,2,5.298441279449463,5.298345863342285,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,3,5.298429783935547,5.298341972351074,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,4,5.298414923553467,5.29833935623169,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,5,5.298408133239746,5.298336920928955,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,6,5.298401692504883,5.298335188293457,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,7,5.298401136779785,5.298333319854736,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,8,5.298395226440429,5.298331419372559,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,9,5.298393408050537,5.298330125427246,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,10,5.298390697479248,5.298328930664063,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,11,5.298389296722412,5.298327388000488,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,12,5.2983868452453615,5.298326020812988,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,13,5.298384988708496,5.298325479888916,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,14,5.298386224060058,5.298324320983887,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,15,5.298384295654297,5.2983234512329105,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,16,5.298382567443848,5.298322889709473,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,17,5.298383350219726,5.298322513580322,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,18,5.298381896972656,5.298322015380859,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,19,5.298381120605469,5.298321119689941,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,20,5.298382289733887,5.298320725250244,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,21,5.298380407104492,5.298320680236817,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,22,5.298380903778076,5.298320324707031,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,23,5.298380254364013,5.298319718170166,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,24,5.298378921203613,5.29831974029541,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,25,5.298380408782959,5.29831941986084,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,26,5.298378910217285,5.298319187927246,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,27,5.298379847717285,5.298318843078613,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,28,5.298378625946045,5.298318936920166,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,29,5.2983786825561525,5.298318302154541,0.5
Python/PyTorch,vgg16,tinyimagenet,1,1001,fp32,30,5.298378868255615,5.298318705749511,0.5
