timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-27T20:01:54,Rust-tch_vgg16_cifar100_rep0,98ee9cb9-7b14-40b9-8548-6fa53bc2a78a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.070040394901298,1.6352353661837946e-05,1.1622108539051326e-06,46.600311707595395,317.15288471723426,20.0,0.000191745786452062,0.0012744660195735946,7.767634635480743e-05,0.001543888152380464,0.0,Canada,CAN,quebec,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,-71.2,46.8,30.241161346435547,machine,3.7714285714285714,86.71428571428571,19.599999999999998,5.9165513174874445,N,1.0,0.0
