ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,vgg16,cifar100,0,1000,1,4.424358,,4.260112,2.11
Rust/tch,vgg16,cifar100,0,1000,2,4.140801,,4.047109,4.98
Rust/tch,vgg16,cifar100,0,1000,3,3.963024,,3.944589,7.47
Rust/tch,vgg16,cifar100,0,1000,4,3.763558,,3.663933,10.62
Rust/tch,vgg16,cifar100,0,1000,5,3.492337,,3.392585,15.81
Rust/tch,vgg16,cifar100,0,1000,6,3.222056,,3.209677,19.72
Rust/tch,vgg16,cifar100,0,1000,7,2.955945,,3.035596,23.77
Rust/tch,vgg16,cifar100,0,1000,8,2.67815,,2.987543,25.7
Rust/tch,vgg16,cifar100,0,1000,9,2.414369,,2.940238,27.47
Rust/tch,vgg16,cifar100,0,1000,10,2.122604,,3.004393,29.03
Rust/tch,vgg16,cifar100,0,1000,11,1.837906,,3.198606,29.26
Rust/tch,vgg16,cifar100,0,1000,12,1.568393,,3.248737,29.93
Rust/tch,vgg16,cifar100,0,1000,13,1.302267,,3.598031,30.86
Rust/tch,vgg16,cifar100,0,1000,14,1.086169,,3.69901,30.67
Rust/tch,vgg16,cifar100,0,1000,15,0.873486,,3.977324,31.41
Rust/tch,vgg16,cifar100,0,1000,16,0.729732,,4.331141,31.7
Rust/tch,vgg16,cifar100,0,1000,17,0.618452,,4.622345,31.76
Rust/tch,vgg16,cifar100,0,1000,18,0.506757,,4.887799,31.36
Rust/tch,vgg16,cifar100,0,1000,19,0.434881,,5.043772,32.49
Rust/tch,vgg16,cifar100,0,1000,20,0.386313,,5.136951,32.08
Rust/tch,vgg16,cifar100,0,1000,21,0.325285,,5.604384,32.08
Rust/tch,vgg16,cifar100,0,1000,22,0.297253,,5.59642,31.9
Rust/tch,vgg16,cifar100,0,1000,23,0.282046,,5.74666,32.9
Rust/tch,vgg16,cifar100,0,1000,24,0.246907,,5.624935,32.45
Rust/tch,vgg16,cifar100,0,1000,25,0.2447,,5.477847,32.29
Rust/tch,vgg16,cifar100,0,1000,26,0.214646,,5.861865,32.9
Rust/tch,vgg16,cifar100,0,1000,27,0.212436,,5.835283,32.38
Rust/tch,vgg16,cifar100,0,1000,28,0.208838,,5.400447,33.1
Rust/tch,vgg16,cifar100,0,1000,29,0.190674,,5.646154,32.89
Rust/tch,vgg16,cifar100,0,1000,30,0.177414,,5.788833,33.17
