phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,16.558767,5372.346,841.082145,19.255093,841.082145,6213.428145
eval,1,0.795107,212.386,40.778744,0.928891,40.778744,253.164744
train,2,16.255876,5437.874,826.549937,18.484243,826.549937,6264.423937
eval,2,0.756818,220.358,38.934266,0.91075,38.934266,259.292266
train,3,16.274684,5416.949,821.181776,18.241946,821.181776,6238.130776
eval,3,0.751456,240.148,38.71008,0.903655,38.71008,278.85808
train,4,16.300034,5444.915,828.852796,18.50121,828.852796,6273.767796
eval,4,0.753158,241.656,39.040706,0.857042,39.040706,280.696706
train,5,16.330294,5497.541,826.358556,19.093953,826.358556,6323.899556
eval,5,0.756453,246.819,39.099525,1.352668,39.099525,285.918525
train,6,16.332638,5482.692,832.059678,19.571345,832.059678,6314.751678
eval,6,0.755257,242.332,39.336345,0.907607,39.336345,281.668345
train,7,16.340267,5422.625,831.253262,19.347495,831.253262,6253.878262
eval,7,0.757786,217.563,39.624172,0.905959,39.624172,257.187172
train,8,16.336996,5470.809,833.630351,19.715335,833.630351,6304.439351
eval,8,0.756746,244.951,39.359964,0.918029,39.359964,284.310964
train,9,16.331488,5471.504,836.896875,19.98734,836.896875,6308.400875
eval,9,0.757161,219.836,40.537424,1.195098,40.537424,260.373424
train,10,16.324316,5492.015,838.696815,19.874644,838.696815,6330.711815
eval,10,0.752749,246.909,39.637064,1.134172,39.637064,286.546064
train,11,16.334541,5467.997,842.712721,19.843929,842.712721,6310.709721
eval,11,0.757006,225.975,39.721228,0.878464,39.721228,265.696228
train,12,16.340851,5458.956,844.952626,19.45865,844.952626,6303.908626
eval,12,0.754756,241.87,39.833679,0.910429,39.833679,281.703679
train,13,16.33528,5449.011,847.38469,19.702899,847.38469,6296.39569
eval,13,0.754605,247.173,39.896649,0.886887,39.896649,287.069649
train,14,16.328628,5474.287,845.994611,18.577531,845.994611,6320.281611
eval,14,0.751776,222.75,39.624813,0.926603,39.624813,262.374813
train,15,16.333472,5496.011,852.835885,19.061499,852.835885,6348.846885
eval,15,0.755298,214.103,39.896725,1.030296,39.896725,253.999725
train,16,16.32877,5463.068,850.075133,19.864207,850.075133,6313.143133
eval,16,0.756669,245.958,40.122543,0.891433,40.122543,286.080543
train,17,16.336081,5472.092,851.777972,19.499067,851.777972,6323.869972
eval,17,0.757353,218.65,40.078097,0.970134,40.078097,258.728097
train,18,16.329198,5465.694,853.320449,20.030001,853.320449,6319.014449
eval,18,0.756519,246.721,40.599798,0.896743,40.599798,287.320798
train,19,16.324846,5447.925,854.035149,19.273799,854.035149,6301.960149
eval,19,0.754506,246.109,40.172971,0.892181,40.172971,286.281971
train,20,16.320838,5459.243,853.159874,20.095259,853.159874,6312.402874
eval,20,0.75331,222.343,40.019384,1.258571,40.019384,262.362384
train,21,16.317408,5464.449,850.893725,20.400801,850.893725,6315.342725
eval,21,0.757776,218.253,40.266152,1.134615,40.266152,258.519152
train,22,16.326033,5487.407,856.084574,19.352561,856.084574,6343.491574
eval,22,0.754619,244.53,40.470853,0.898528,40.470853,285.000853
train,23,16.323454,5437.594,853.592316,19.500167,853.592316,6291.186316
eval,23,0.757271,247.979,40.541101,1.058325,40.541101,288.520101
train,24,16.328481,5444.87,853.708566,19.986225,853.708566,6298.578566
eval,24,0.75521,220.695,40.154799,0.927717,40.154799,260.849799
train,25,16.314028,5467.935,849.986591,20.373336,849.986591,6317.921591
eval,25,0.753648,243.205,39.883939,0.89862,39.883939,283.088939
train,26,16.321639,5437.31,852.479184,19.447328,852.479184,6289.789184
eval,26,0.758936,247.249,40.431167,0.949002,40.431167,287.680167
train,27,16.323621,5459.152,851.882779,19.470444,851.882779,6311.034779
eval,27,0.756982,221.086,40.562569,0.899413,40.562569,261.648569
train,28,16.322679,5501.065,852.648471,20.099455,852.648471,6353.713471
eval,28,0.755911,245.144,40.166182,0.97256,40.166182,285.310182
train,29,16.328198,5452.106,856.126151,19.47728,856.126151,6308.232151
eval,29,0.757747,248.558,40.502025,0.935209,40.502025,289.060025
train,30,16.330969,5486.426,851.93133,20.032595,851.93133,6338.35733
eval,30,0.754313,220.656,40.038167,0.941663,40.038167,260.694167
