phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,24.935597,8377.742,1282.434884,26.124015,1282.434884,9660.176884
eval,1,0.733908,181.161,41.700175,0.916563,41.700175,222.861175
train,2,24.630768,8388.725,1266.979049,25.500253,1266.979049,9655.704049
eval,2,0.722227,198.244,41.085186,0.824741,41.085186,239.329186
train,3,24.690087,8411.031,1272.46514,25.767283,1272.46514,9683.49614
eval,3,0.722662,201.03,41.181036,0.85428,41.181036,242.211036
train,4,24.705962,8413.178,1276.193615,28.09628,1276.193615,9689.371615
eval,4,0.726907,199.21,41.741203,0.849275,41.741203,240.951203
train,5,24.714434,8424.1,1279.500725,28.250843,1279.500725,9703.600725
eval,5,0.723821,188.774,41.58986,0.792531,41.58986,230.36386
train,6,24.725608,8421.688,1286.748565,30.042697,1286.748565,9708.436565
eval,6,0.726302,212.569,41.504964,0.804127,41.504964,254.073964
train,7,24.731732,8437.86,1293.400611,32.782682,1293.400611,9731.260611
eval,7,0.723593,204.106,41.677929,0.824954,41.677929,245.783929
train,8,24.738901,8430.236,1296.902582,28.6194,1296.902582,9727.138582
eval,8,0.724397,178.036,41.711359,0.879059,41.711359,219.747359
train,9,24.739818,8447.903,1301.90011,28.420054,1301.90011,9749.80311
eval,9,0.717878,199.732,41.624785,0.775366,41.624785,241.356785
train,10,24.734782,8440.093,1312.094941,32.866266,1312.094941,9752.187941
eval,10,0.722369,189.061,41.779486,0.903227,41.779486,230.840486
train,11,24.731593,8431.582,1309.080098,29.633828,1309.080098,9740.662098
eval,11,0.723918,214.779,42.627114,0.834689,42.627114,257.406114
train,12,24.737686,8428.633,1310.959777,31.828951,1310.959777,9739.592777
eval,12,0.729435,195.666,42.778473,0.836063,42.778473,238.444473
train,13,24.730268,8433.979,1309.384418,28.872423,1309.384418,9743.363418
eval,13,0.725026,208.627,42.227568,0.882705,42.227568,250.854568
train,14,24.722696,8470.156,1312.605993,29.306483,1312.605993,9782.761993
eval,14,0.726591,197.871,42.435474,0.848253,42.435474,240.306474
train,15,24.712344,8458.893,1316.495257,28.970303,1316.495257,9775.388257
eval,15,0.724464,191.351,42.476716,0.826053,42.476716,233.827716
train,16,24.717595,8453.785,1320.365907,29.013728,1320.365907,9774.150907
eval,16,0.722271,184.525,42.166597,0.830081,42.166597,226.691597
train,17,24.720485,8479.996,1321.749547,30.291952,1321.749547,9801.745547
eval,17,0.725121,209.365,42.299753,0.837436,42.299753,251.664753
train,18,24.725848,8447.528,1320.738934,30.897221,1320.738934,9768.266934
eval,18,0.722866,200.064,42.292963,0.846362,42.292963,242.356963
train,19,24.734319,8451.642,1321.880584,39.424368,1321.880584,9773.522584
eval,19,0.722698,178.995,42.250119,0.838976,42.250119,221.245119
train,20,24.728293,8462.416,1319.97698,29.567929,1319.97698,9782.39298
eval,20,0.725927,203.653,42.66387,0.851656,42.66387,246.31687
train,21,24.721169,8460.454,1321.45255,35.375398,1321.45255,9781.90655
eval,21,0.720638,194.441,42.190827,0.906036,42.190827,236.631827
train,22,24.719932,8439.644,1321.210224,29.957008,1321.210224,9760.854224
eval,22,0.726413,187.654,42.426974,0.910032,42.426974,230.080974
train,23,24.730193,8485.383,1321.232759,29.407934,1321.232759,9806.615759
eval,23,0.722967,207.337,42.573619,0.841052,42.573619,249.910619
train,24,24.733307,8454.841,1321.664774,29.373542,1321.664774,9776.505774
eval,24,0.721884,194.644,42.61329,0.839663,42.61329,237.25729
train,25,24.729821,8477.585,1325.753247,29.618478,1325.753247,9803.338247
eval,25,0.728456,204.004,43.579487,0.983744,43.579487,247.583487
train,26,24.732135,8468.104,1334.996025,27.206967,1334.996025,9803.100025
eval,26,0.723681,192.973,42.431719,0.753806,42.431719,235.404719
train,27,24.731538,8455.324,1332.847439,24.160052,1332.847439,9788.171439
eval,27,0.725275,216.115,43.646089,0.742317,43.646089,259.761089
train,28,24.737063,8457.624,1336.772926,23.907363,1336.772926,9794.396926
eval,28,0.725531,196.036,42.468614,0.883301,42.468614,238.504614
train,29,24.771477,8394.799,1327.629401,29.764406,1327.629401,9722.428401
eval,29,0.724631,194.534,42.497909,0.886582,42.497909,237.031909
train,30,24.732666,8458.979,1338.594182,25.098601,1338.594182,9797.573182
eval,30,0.722363,190.953,42.682973,0.696772,42.682973,233.635973
