ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,vgg16,tinyimagenet,3,1003,1,5.299011,,5.298354,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,2,5.298456,,5.298348,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,3,5.298446,,5.298344,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,4,5.298433,,5.298341,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,5,5.298424,,5.298339,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,6,5.298409,,5.298337,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,7,5.298407,,5.298335,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,8,5.298402,,5.298333,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,9,5.2984,,5.298332,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,10,5.298396,,5.298331,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,11,5.298392,,5.298329,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,12,5.298396,,5.298328,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,13,5.298388,,5.298327,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,14,5.29839,,5.298326,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,15,5.298388,,5.298325,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,16,5.298386,,5.298324,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,17,5.298386,,5.298324,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,18,5.298386,,5.298323,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,19,5.298384,,5.298322,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,20,5.298382,,5.298321,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,21,5.298381,,5.298321,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,22,5.298381,,5.298321,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,23,5.298386,,5.29832,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,24,5.298377,,5.29832,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,25,5.298378,,5.29832,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,26,5.298377,,5.29832,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,27,5.29838,,5.298319,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,28,5.298378,,5.298319,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,29,5.298377,,5.298319,0.5
C++/LibTorch,vgg16,tinyimagenet,3,1003,30,5.298378,,5.298319,0.5
